Gridcode,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6
100933,-2.856 ,0.434 ,0.174 ,0.524 ,0.075 ,0.835 
100934,-2.729 ,0.175 ,0.542 ,0.035 ,0.331 ,0.878 
100935,-2.810 ,0.339 ,0.198 ,-0.163 ,0.411 ,0.884 
100936,-2.640 ,1.036 ,-0.341 ,-0.896 ,0.690 ,0.789 
100937,-3.099 ,1.621 ,-0.948 ,-0.172 ,0.743 ,0.686 
100938,-3.004 ,-1.303 ,2.923 ,0.220 ,0.698 ,0.304 
100939,-2.827 ,-1.574 ,2.488 ,-0.489 ,1.080 ,-0.131 
100940,-3.120 ,-0.368 ,0.933 ,-1.217 ,1.396 ,-0.341 
100941,-3.230 ,-0.786 ,1.433 ,-1.522 ,0.904 ,-0.324 
100942,-3.212 ,-0.199 ,0.340 ,-2.436 ,1.047 ,-0.384 
100943,-3.173 ,-0.019 ,-0.180 ,-2.639 ,0.939 ,-0.230 
100944,-3.482 ,-0.522 ,-0.079 ,-2.396 ,-0.892 ,-0.475 
100945,-3.128 ,1.698 ,-1.822 ,-1.905 ,-2.370 ,1.677 
100946,-3.090 ,2.173 ,-2.072 ,-1.963 ,-1.871 ,1.357 
100947,-3.123 ,3.168 ,-2.538 ,-1.993 ,-1.574 ,1.178 
100948,-3.074 ,3.054 ,-2.763 ,-1.896 ,-1.562 ,1.107 
100949,-2.897 ,2.155 ,-1.496 ,-1.462 ,-1.951 ,1.267 
100950,-2.757 ,0.935 ,-0.639 ,-1.145 ,-2.100 ,1.657 
100951,-2.528 ,0.125 ,-0.078 ,-0.755 ,-2.008 ,1.765 
100952,-2.459 ,-0.323 ,0.963 ,-0.408 ,-1.782 ,1.583 
100953,-2.407 ,-0.573 ,0.986 ,-0.030 ,-1.123 ,1.483 
100954,-2.661 ,-1.281 ,1.594 ,0.261 ,-0.606 ,1.061 
100955,-2.673 ,-1.609 ,2.912 ,-0.213 ,0.248 ,0.515 
100956,-2.885 ,-1.752 ,3.481 ,-0.399 ,0.492 ,0.244 
100957,-3.015 ,-0.309 ,2.178 ,-0.708 ,0.595 ,-0.042 
100958,-2.964 ,0.747 ,0.719 ,-1.061 ,0.600 ,0.170 
100959,-3.215 ,1.573 ,-1.534 ,-0.379 ,0.700 ,0.586 
100960,-3.150 ,-0.189 ,1.811 ,0.163 ,0.784 ,0.078 
100961,-2.810 ,-1.137 ,2.629 ,-0.589 ,1.166 ,-0.061 
100962,-3.266 ,0.121 ,0.772 ,-1.193 ,1.202 ,-0.326 
100963,-3.214 ,0.038 ,1.227 ,-1.536 ,0.919 ,-0.404 
100964,-3.270 ,0.340 ,-0.151 ,-2.445 ,1.322 ,-0.534 
100965,-3.305 ,-0.106 ,0.204 ,-2.268 ,1.174 ,-0.416 
100966,-3.310 ,-0.821 ,0.379 ,-2.327 ,-0.041 ,-0.659 
100967,-3.427 ,-0.996 ,1.129 ,-2.277 ,-1.457 ,-0.824 
100968,-2.865 ,-0.851 ,0.839 ,-1.134 ,-3.005 ,1.267 
100969,-2.943 ,-2.087 ,2.342 ,-0.247 ,-2.603 ,0.952 
100970,-2.800 ,-2.350 ,3.365 ,0.374 ,-1.081 ,1.148 
100971,-2.577 ,-2.516 ,2.856 ,-0.088 ,-0.325 ,0.786 
100972,-2.651 ,-2.461 ,4.037 ,-0.213 ,0.472 ,0.403 
100973,-2.930 ,-2.078 ,3.827 ,-0.349 ,0.657 ,0.160 
100974,-3.187 ,-0.492 ,2.755 ,-0.850 ,0.806 ,-0.331 
100975,-3.141 ,0.820 ,1.009 ,-1.019 ,0.564 ,-0.222 
100976,-3.258 ,1.616 ,-0.651 ,-0.667 ,0.473 ,0.271 
100977,-3.415 ,2.003 ,-0.314 ,-0.692 ,0.842 ,-0.033 
100978,-2.947 ,-0.560 ,2.721 ,-0.459 ,1.188 ,-0.180 
100979,-3.304 ,0.546 ,0.614 ,-1.209 ,1.245 ,-0.315 
100980,-3.252 ,0.708 ,1.122 ,-1.550 ,1.329 ,-0.541 
100981,-3.344 ,0.372 ,0.230 ,-1.669 ,1.418 ,-0.687 
100982,-3.238 ,-0.550 ,0.474 ,-1.642 ,1.210 ,-0.438 
100983,-3.351 ,-1.623 ,1.411 ,-1.817 ,0.399 ,-0.987 
100984,-3.596 ,-1.476 ,0.948 ,-1.814 ,-1.115 ,-0.826 
100985,-3.211 ,-1.399 ,1.391 ,-0.085 ,-2.403 ,1.262 
100986,-3.138 ,-1.157 ,1.635 ,0.083 ,-1.044 ,1.255 
100987,-2.781 ,-1.012 ,2.235 ,-0.387 ,0.117 ,0.626 
100988,-2.681 ,-1.452 ,3.528 ,-0.437 ,0.945 ,0.261 
100989,-2.921 ,-0.928 ,3.304 ,-0.735 ,0.943 ,0.013 
100990,-3.237 ,0.513 ,2.100 ,-1.178 ,0.957 ,-0.435 
100991,-3.191 ,1.146 ,1.128 ,-1.015 ,0.689 ,-0.266 
100992,-3.243 ,1.780 ,-0.809 ,-0.441 ,0.318 ,0.373 
100993,-3.037 ,1.507 ,0.133 ,-0.262 ,0.703 ,0.356 
100994,-2.858 ,-0.010 ,2.323 ,-0.463 ,1.227 ,-0.259 
100995,-3.280 ,0.959 ,0.635 ,-1.298 ,1.433 ,-0.441 
100996,-3.198 ,0.989 ,1.251 ,-1.347 ,1.373 ,-0.452 
100997,-3.088 ,-0.132 ,1.104 ,-1.177 ,1.432 ,-0.556 
100998,-2.800 ,-1.782 ,1.437 ,-0.943 ,1.412 ,-0.471 
100999,-3.123 ,-1.926 ,1.402 ,-1.472 ,1.128 ,-0.760 
101000,-3.931 ,-1.536 ,1.068 ,-1.745 ,-0.639 ,-0.956 
101001,-3.728 ,-1.491 ,0.818 ,-1.857 ,-2.208 ,-0.490 
101002,-3.511 ,-0.963 ,1.358 ,-2.021 ,-3.277 ,-0.187 
101003,-3.236 ,-0.240 ,-1.352 ,0.397 ,-2.131 ,1.772 
101004,-3.105 ,0.494 ,-0.072 ,-0.831 ,-0.808 ,1.197 
101005,-2.997 ,0.352 ,1.578 ,-0.754 ,0.385 ,0.484 
101006,-2.841 ,-0.053 ,2.768 ,-0.581 ,1.167 ,0.109 
101007,-3.001 ,0.146 ,2.607 ,-0.887 ,1.244 ,-0.256 
101008,-3.068 ,0.718 ,2.617 ,-1.103 ,1.125 ,-0.234 
101009,-3.030 ,0.897 ,2.720 ,-0.601 ,0.761 ,-0.004 
101010,-3.163 ,2.278 ,-1.054 ,-0.591 ,0.222 ,0.525 
101011,-2.797 ,1.519 ,0.365 ,0.078 ,0.545 ,0.860 
101012,-2.766 ,0.448 ,2.386 ,-0.251 ,1.080 ,0.073 
101013,-3.025 ,0.919 ,1.613 ,-0.812 ,1.351 ,-0.134 
101014,-3.072 ,1.714 ,0.693 ,-1.337 ,1.438 ,-0.133 
101015,-2.637 ,-0.802 ,3.423 ,-0.258 ,1.143 ,-0.020 
101016,-2.650 ,-1.775 ,2.819 ,-0.265 ,1.135 ,-0.225 
101017,-3.098 ,-1.449 ,1.023 ,-1.230 ,1.500 ,-0.497 
101018,-3.686 ,-1.174 ,1.037 ,-1.885 ,0.616 ,-0.533 
101019,-4.295 ,-1.300 ,0.926 ,-1.805 ,-1.295 ,-0.379 
101020,-4.237 ,-0.996 ,1.074 ,-1.990 ,-2.036 ,-0.230 
101021,-3.977 ,-0.826 ,1.599 ,-2.155 ,-2.689 ,-0.160 
101022,-3.583 ,-0.976 ,1.956 ,-1.924 ,-3.351 ,-0.109 
101023,-3.415 ,0.712 ,-1.312 ,-0.410 ,-1.921 ,1.703 
101024,-3.571 ,1.426 ,-1.657 ,-0.002 ,-1.136 ,1.413 
101025,-3.223 ,1.554 ,-0.245 ,-0.663 ,0.068 ,0.856 
101026,-2.966 ,1.090 ,1.688 ,-0.893 ,1.104 ,0.180 
101027,-2.933 ,0.875 ,2.159 ,-1.068 ,1.314 ,-0.053 
101028,-2.944 ,1.328 ,2.157 ,-1.226 ,1.227 ,-0.051 
101029,-3.009 ,1.781 ,1.878 ,-0.890 ,0.719 ,0.012 
101030,-3.185 ,3.215 ,-0.846 ,-1.231 ,-0.144 ,0.510 
101031,-2.787 ,2.707 ,-0.081 ,-0.276 ,0.405 ,1.227 
101032,-2.577 ,1.230 ,2.473 ,-0.181 ,0.836 ,0.620 
101033,-2.775 ,1.134 ,1.947 ,-0.516 ,1.199 ,0.442 
101034,-2.895 ,2.026 ,0.647 ,-1.224 ,1.654 ,0.148 
101035,-2.848 ,1.197 ,1.757 ,-1.028 ,1.741 ,-0.023 
101036,-2.816 ,-1.298 ,3.957 ,0.199 ,1.077 ,0.167 
101037,-3.318 ,-0.200 ,1.563 ,-0.957 ,1.332 ,-0.359 
101038,-3.690 ,-0.469 ,1.041 ,-1.272 ,1.104 ,-0.187 
101039,-3.906 ,-0.586 ,0.565 ,-1.369 ,0.647 ,0.149 
101040,-4.123 ,-0.224 ,0.039 ,-1.482 ,0.123 ,0.342 
101041,-4.509 ,-0.482 ,0.953 ,-1.798 ,-1.057 ,-0.328 
101042,-4.039 ,-1.282 ,1.776 ,-1.544 ,-2.106 ,-0.478 
101043,-3.361 ,-1.563 ,2.028 ,-1.934 ,-2.549 ,-0.529 
101044,-3.193 ,-1.898 ,2.679 ,-1.660 ,-2.831 ,-0.773 
101045,-3.820 ,1.875 ,-2.067 ,-0.280 ,-1.390 ,1.714 
101046,-3.577 ,1.932 ,-1.747 ,-0.181 ,-0.504 ,1.531 
101047,-3.246 ,1.758 ,0.289 ,-0.839 ,0.459 ,0.861 
101048,-2.994 ,1.030 ,1.936 ,-0.843 ,1.016 ,0.461 
101049,-2.889 ,1.216 ,2.658 ,-0.952 ,1.122 ,0.303 
101050,-3.106 ,2.478 ,1.391 ,-1.438 ,0.614 ,0.313 
101051,-3.387 ,4.293 ,-1.679 ,-1.863 ,-0.364 ,1.029 
101052,-2.954 ,3.502 ,-0.468 ,-1.034 ,0.236 ,1.612 
101053,-2.555 ,1.356 ,2.505 ,-0.102 ,0.702 ,1.178 
101054,-2.694 ,0.846 ,2.459 ,-0.021 ,1.063 ,0.855 
101055,-2.781 ,1.186 ,1.976 ,-0.377 ,1.632 ,0.385 
101056,-2.980 ,1.716 ,1.814 ,-0.794 ,1.851 ,-0.085 
101057,-3.432 ,1.458 ,1.820 ,-0.966 ,1.628 ,-0.169 
101058,-3.784 ,0.855 ,1.972 ,-0.745 ,1.413 ,-0.199 
101059,-3.767 ,0.490 ,0.987 ,-1.191 ,1.382 ,-0.137 
101060,-3.888 ,-0.460 ,0.966 ,-0.975 ,1.209 ,-0.084 
101061,-4.059 ,0.164 ,0.134 ,-1.175 ,1.005 ,0.036 
101062,-4.245 ,0.134 ,-0.205 ,-1.433 ,0.434 ,-0.071 
101063,-4.637 ,-0.953 ,1.254 ,-1.475 ,-1.029 ,-0.671 
101064,-4.171 ,-1.489 ,1.356 ,-1.945 ,-1.606 ,-0.733 
101065,-3.763 ,-2.153 ,1.789 ,-2.093 ,-2.031 ,-0.809 
101066,-3.667 ,-2.334 ,2.280 ,-1.955 ,-2.358 ,-0.979 
101067,-3.709 ,-2.131 ,2.160 ,-1.916 ,-2.647 ,-1.050 
101068,-3.583 ,1.431 ,-1.288 ,-0.856 ,-0.646 ,1.648 
101069,-3.276 ,1.617 ,-0.547 ,-1.601 ,-0.193 ,1.553 
101070,-3.213 ,1.353 ,-0.061 ,-0.960 ,0.037 ,1.539 
101071,-2.994 ,0.822 ,1.619 ,-0.442 ,0.412 ,1.307 
101072,-3.235 ,2.153 ,1.301 ,-1.019 ,0.251 ,1.055 
101073,-3.469 ,5.223 ,-1.783 ,-1.508 ,0.008 ,1.466 
101074,-3.179 ,3.607 ,-0.677 ,-0.661 ,-0.060 ,1.955 
101075,-2.547 ,0.907 ,2.532 ,-0.034 ,0.539 ,1.447 
101076,-2.655 ,0.318 ,2.597 ,0.227 ,0.754 ,1.103 
101077,-2.773 ,0.532 ,2.894 ,0.139 ,1.060 ,0.853 
101078,-2.962 ,1.162 ,2.934 ,-0.152 ,1.335 ,0.500 
101079,-3.651 ,1.267 ,2.678 ,-0.015 ,1.275 ,0.248 
101080,-4.139 ,1.943 ,1.736 ,-0.918 ,1.544 ,-0.147 
101081,-4.110 ,0.298 ,2.264 ,-0.624 ,1.305 ,-0.102 
101082,-3.959 ,0.035 ,1.187 ,-0.912 ,1.400 ,-0.158 
101083,-3.976 ,0.330 ,0.232 ,-0.840 ,1.379 ,0.058 
101084,-4.256 ,0.341 ,-0.064 ,-1.039 ,1.043 ,-0.180 
101085,-4.443 ,-0.128 ,-0.042 ,-1.237 ,0.465 ,-0.092 
101086,-4.323 ,-0.365 ,-0.165 ,-2.020 ,0.142 ,0.162 
101087,-4.522 ,-1.605 ,1.253 ,-2.207 ,-1.154 ,-0.881 
101088,-4.180 ,-2.520 ,1.943 ,-2.230 ,-1.941 ,-1.229 
101089,-4.046 ,-2.472 ,1.827 ,-2.277 ,-2.034 ,-1.290 
101090,-4.170 ,-2.043 ,1.820 ,-2.480 ,-2.524 ,-1.065 
101091,-3.771 ,0.981 ,3.040 ,0.420 ,0.884 ,0.707 
101092,-3.983 ,0.484 ,3.128 ,0.176 ,1.083 ,0.430 
101093,-4.164 ,0.358 ,2.424 ,-0.412 ,1.204 ,0.155 
101094,-4.348 ,0.528 ,1.816 ,-0.835 ,1.095 ,-0.213 
101095,-4.156 ,0.522 ,1.186 ,-0.871 ,1.346 ,-0.046 
101096,-4.313 ,0.211 ,0.674 ,-0.924 ,1.093 ,-0.121 
101097,-4.485 ,-0.156 ,0.103 ,-0.947 ,0.721 ,-0.026 
101098,-4.297 ,0.072 ,-0.034 ,-1.759 ,0.731 ,0.049 
101099,-4.420 ,-0.714 ,0.475 ,-1.789 ,0.494 ,-0.142 
101100,-4.738 ,-1.866 ,1.486 ,-2.093 ,-0.949 ,-1.076 
101101,-4.489 ,-2.244 ,1.358 ,-2.389 ,-1.645 ,-1.548 
101102,-4.124 ,-1.915 ,1.225 ,-2.307 ,-1.428 ,-0.923 
101103,-4.174 ,0.417 ,2.867 ,-0.157 ,0.899 ,0.301 
101104,-4.618 ,1.338 ,1.221 ,-0.830 ,1.061 ,-0.176 
101105,-4.556 ,1.147 ,1.283 ,-0.711 ,1.297 ,-0.250 
101106,-4.482 ,0.626 ,1.259 ,-0.891 ,1.177 ,-0.254 
101107,-4.395 ,0.254 ,0.747 ,-1.133 ,0.967 ,-0.135 
101108,-4.343 ,0.242 ,0.477 ,-1.287 ,0.895 ,-0.068 
101109,-4.350 ,-0.361 ,0.478 ,-1.641 ,0.865 ,0.091 
101110,-4.570 ,-0.979 ,0.716 ,-1.745 ,0.672 ,-0.229 
101111,-4.700 ,-1.444 ,0.775 ,-1.960 ,0.113 ,-0.827 
101112,-4.211 ,1.084 ,2.653 ,-0.051 ,0.696 ,0.470 
101113,-4.594 ,1.835 ,1.471 ,-0.467 ,0.999 ,-0.041 
101114,-4.678 ,1.725 ,1.423 ,-0.357 ,1.120 ,-0.240 
101115,-4.755 ,1.189 ,1.769 ,-0.313 ,1.016 ,-0.125 
101116,-4.528 ,0.856 ,1.801 ,-0.693 ,1.072 ,-0.115 
101117,-4.251 ,0.686 ,0.928 ,-1.349 ,1.153 ,0.055 
101118,-4.235 ,0.182 ,0.616 ,-1.529 ,1.213 ,-0.012 
101119,-4.374 ,-0.453 ,0.471 ,-1.519 ,1.145 ,-0.039 
101120,-4.364 ,-0.823 ,0.531 ,-1.664 ,1.047 ,-0.134 
101121,-4.504 ,1.966 ,2.353 ,0.221 ,0.910 ,0.297 
101122,-4.610 ,2.087 ,1.634 ,0.015 ,1.097 ,-0.075 
101123,-4.686 ,1.882 ,1.405 ,-0.165 ,1.229 ,-0.003 
101124,-4.536 ,1.777 ,1.591 ,-0.685 ,1.372 ,-0.153 
101125,-4.320 ,1.097 ,1.508 ,-1.002 ,1.330 ,-0.128 
101126,-4.277 ,0.688 ,0.576 ,-1.257 ,1.425 ,0.070 
101127,-4.261 ,0.195 ,0.566 ,-1.460 ,1.423 ,-0.105 
101128,-4.520 ,1.790 ,2.900 ,0.782 ,0.881 ,0.681 
101129,-4.637 ,1.601 ,2.405 ,0.553 ,1.087 ,0.337 
101130,-4.824 ,2.161 ,1.336 ,0.080 ,1.434 ,-0.212 
101131,-4.892 ,2.014 ,1.530 ,-0.237 ,1.592 ,-0.338 
101132,-4.751 ,1.656 ,1.284 ,-0.757 ,1.476 ,-0.114 
101133,-4.872 ,1.295 ,0.839 ,-0.870 ,1.435 ,-0.121 
101134,-4.764 ,0.739 ,0.629 ,-1.059 ,1.182 ,0.100 
101135,-4.487 ,1.131 ,2.801 ,0.655 ,1.038 ,0.566 
101136,-4.819 ,2.056 ,1.907 ,-0.038 ,1.351 ,-0.022 
101137,-5.126 ,2.220 ,1.346 ,-0.115 ,1.558 ,-0.337 
101138,-5.225 ,2.109 ,0.948 ,-0.425 ,1.595 ,-0.377 
101139,-5.225 ,1.917 ,0.786 ,-0.724 ,1.625 ,-0.207 
101140,-5.129 ,1.656 ,0.923 ,-0.819 ,1.082 ,-0.009 
101141,-4.411 ,0.938 ,2.851 ,0.430 ,0.999 ,0.663 
101142,-4.880 ,1.865 ,2.104 ,0.050 ,1.290 ,0.046 
101143,-5.258 ,1.941 ,1.766 ,0.116 ,1.363 ,-0.141 
101144,-5.463 ,2.071 ,1.323 ,-0.195 ,1.533 ,-0.512 
101145,-5.371 ,2.254 ,0.472 ,-0.745 ,1.724 ,-0.259 
101146,-5.314 ,2.501 ,0.384 ,-0.688 ,0.922 ,0.150 
101147,-4.743 ,1.620 ,2.627 ,0.120 ,0.747 ,0.770 
101148,-5.015 ,2.053 ,2.136 ,-0.093 ,0.962 ,0.305 
101149,-5.315 ,1.834 ,1.827 ,0.059 ,1.078 ,0.145 
101150,-5.537 ,1.879 ,1.491 ,-0.113 ,1.237 ,-0.261 
101151,-5.523 ,1.980 ,0.898 ,-0.439 ,1.258 ,-0.293 
101152,-5.421 ,1.924 ,0.045 ,-0.152 ,0.731 ,0.406 
101153,-5.234 ,1.742 ,2.428 ,-0.055 ,0.555 ,0.568 
101154,-5.404 ,1.592 ,1.966 ,-0.174 ,0.749 ,0.340 
101155,-5.627 ,1.407 ,1.751 ,-0.051 ,0.967 ,-0.048 
101156,-5.536 ,1.078 ,1.289 ,-0.292 ,0.823 ,-0.052 
101157,-5.496 ,0.964 ,1.231 ,-0.023 ,0.595 ,0.360 
101158,-5.525 ,1.137 ,2.183 ,-0.058 ,0.311 ,0.631 
