Gridcode,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6
100674,-2.283 ,0.691 ,-3.054 ,0.720 ,0.140 ,0.337 
100675,-2.314 ,0.239 ,-1.799 ,1.344 ,0.408 ,0.237 
100676,-2.924 ,0.360 ,-0.297 ,1.693 ,-0.103 ,0.054 
100677,-3.158 ,0.810 ,-0.532 ,1.319 ,-0.551 ,0.081 
100678,-2.907 ,1.135 ,-2.127 ,0.572 ,-0.340 ,0.312 
100679,-2.848 ,1.234 ,-1.652 ,0.498 ,-0.605 ,0.153 
100680,-2.552 ,0.546 ,-1.838 ,0.718 ,-0.610 ,-0.075 
100681,-2.335 ,-0.052 ,-1.656 ,0.742 ,-0.700 ,-0.241 
100682,-2.050 ,-0.373 ,-2.024 ,0.558 ,-0.583 ,-0.497 
100683,-1.811 ,-0.086 ,-2.031 ,0.533 ,-0.733 ,-0.545 
100684,-1.863 ,0.286 ,-2.260 ,0.772 ,-1.292 ,-0.496 
100685,-1.791 ,-0.358 ,-1.080 ,1.044 ,-1.322 ,-0.812 
100686,-1.557 ,-0.575 ,-0.665 ,0.843 ,-1.069 ,-1.022 
100687,-1.191 ,-0.400 ,-0.836 ,0.423 ,-1.042 ,-1.220 
100688,-0.208 ,-0.469 ,-0.072 ,-0.875 ,-0.474 ,-1.320 
100689,-0.391 ,-0.471 ,0.800 ,-1.097 ,-0.778 ,-1.527 
100690,-0.337 ,-0.497 ,1.318 ,-1.423 ,-1.469 ,-1.761 
100691,-2.493 ,0.957 ,-2.876 ,0.832 ,-0.388 ,0.268 
100692,-2.283 ,0.805 ,-3.113 ,0.557 ,0.107 ,0.336 
100693,-2.230 ,0.438 ,-2.624 ,0.887 ,0.289 ,0.244 
100694,-2.441 ,0.266 ,-0.814 ,1.573 ,0.234 ,0.077 
100695,-2.849 ,0.515 ,-0.300 ,1.483 ,-0.256 ,-0.045 
100696,-3.101 ,1.147 ,-1.201 ,0.992 ,-0.382 ,0.248 
100697,-2.936 ,1.283 ,-1.679 ,0.572 ,-0.480 ,0.232 
100698,-2.726 ,0.915 ,-1.373 ,0.768 ,-0.468 ,0.045 
100699,-2.456 ,0.405 ,-1.480 ,0.818 ,-0.433 ,-0.167 
100700,-2.112 ,0.019 ,-1.777 ,0.571 ,-0.395 ,-0.373 
100701,-1.954 ,0.084 ,-1.666 ,0.649 ,-0.536 ,-0.448 
100702,-1.965 ,0.032 ,-1.727 ,0.858 ,-0.898 ,-0.476 
100703,-1.815 ,-0.237 ,-1.069 ,0.808 ,-0.831 ,-0.649 
100704,-1.836 ,-0.479 ,-1.037 ,0.849 ,-0.608 ,-0.717 
100705,-1.799 ,-0.516 ,-1.094 ,0.946 ,-0.585 ,-0.869 
100706,-1.257 ,-0.710 ,-0.541 ,0.756 ,-0.275 ,-1.044 
100707,-0.721 ,-0.602 ,0.274 ,-0.023 ,-0.644 ,-1.445 
100708,-0.635 ,-0.512 ,1.195 ,-0.440 ,-1.590 ,-1.747 
100709,-2.571 ,1.153 ,-2.715 ,0.776 ,-0.194 ,0.380 
100710,-2.406 ,0.809 ,-2.733 ,0.608 ,0.085 ,0.285 
100711,-2.389 ,0.769 ,-2.309 ,0.892 ,0.394 ,0.337 
100712,-2.286 ,0.039 ,-1.332 ,1.518 ,0.313 ,0.015 
100713,-2.733 ,0.240 ,-0.392 ,1.618 ,0.007 ,-0.086 
100714,-3.004 ,0.987 ,-0.516 ,1.021 ,-0.119 ,0.122 
100715,-2.879 ,1.041 ,-1.683 ,0.679 ,-0.294 ,0.214 
100716,-2.748 ,0.998 ,-1.357 ,0.778 ,-0.455 ,0.064 
100717,-2.418 ,0.674 ,-1.489 ,0.714 ,-0.166 ,-0.049 
100718,-2.289 ,0.293 ,-1.536 ,0.659 ,-0.250 ,-0.260 
100719,-2.334 ,0.532 ,-0.777 ,0.945 ,-0.368 ,-0.209 
100720,-2.206 ,0.415 ,-0.374 ,1.039 ,-0.473 ,-0.311 
100721,-2.010 ,-0.276 ,-0.614 ,1.037 ,-0.346 ,-0.505 
100722,-1.897 ,-0.509 ,-1.286 ,0.821 ,-0.232 ,-0.500 
100723,-1.775 ,-0.656 ,-0.901 ,0.796 ,-0.037 ,-0.645 
100724,-1.461 ,-1.139 ,-0.239 ,0.947 ,0.098 ,-0.913 
100725,-1.009 ,-0.950 ,0.194 ,0.738 ,-0.171 ,-1.287 
100726,-0.685 ,-0.640 ,0.631 ,0.062 ,-1.297 ,-1.624 
100727,-0.965 ,-0.042 ,0.829 ,-0.738 ,-2.946 ,-1.424 
100728,-2.523 ,1.273 ,-2.429 ,0.506 ,0.098 ,0.410 
100729,-2.573 ,0.937 ,-2.187 ,0.791 ,0.228 ,0.327 
100730,-2.506 ,0.800 ,-1.709 ,1.019 ,0.501 ,0.256 
100731,-2.476 ,0.014 ,-1.138 ,1.438 ,0.308 ,-0.066 
100732,-2.728 ,0.240 ,-0.440 ,1.501 ,0.145 ,-0.081 
100733,-2.812 ,0.728 ,-0.662 ,0.950 ,0.070 ,0.037 
100734,-2.883 ,1.172 ,-0.325 ,0.680 ,-0.123 ,0.093 
100735,-2.797 ,0.965 ,-1.257 ,0.870 ,-0.212 ,0.054 
100736,-2.610 ,0.992 ,-0.240 ,0.832 ,-0.017 ,-0.020 
100737,-2.313 ,0.432 ,-1.566 ,0.661 ,-0.036 ,-0.149 
100738,-2.319 ,0.850 ,-1.270 ,0.517 ,-0.348 ,-0.113 
100739,-2.393 ,0.928 ,-0.081 ,0.885 ,-0.278 ,-0.127 
100740,-2.279 ,0.174 ,0.801 ,1.184 ,0.010 ,-0.395 
100741,-2.219 ,0.070 ,0.169 ,0.854 ,0.325 ,-0.310 
100742,-1.993 ,-0.580 ,-0.255 ,0.790 ,0.377 ,-0.530 
100743,-1.841 ,-0.839 ,0.332 ,0.842 ,0.436 ,-0.737 
100744,-1.497 ,-1.189 ,0.844 ,0.933 ,0.050 ,-1.129 
100745,-1.075 ,-0.805 ,0.429 ,0.398 ,-0.925 ,-1.483 
100746,-1.438 ,-0.390 ,0.727 ,-0.159 ,-2.090 ,-0.743 
100747,-1.537 ,-0.408 ,1.026 ,-0.354 ,-3.394 ,-0.008 
100748,-1.313 ,-0.488 ,0.955 ,-1.017 ,-3.609 ,0.224 
100749,-1.225 ,-0.655 ,1.536 ,-1.102 ,-3.644 ,0.950 
100750,-2.495 ,1.599 ,-1.938 ,0.401 ,0.198 ,0.209 
100751,-2.572 ,1.348 ,-1.171 ,1.020 ,0.248 ,0.021 
100752,-2.448 ,0.934 ,-1.096 ,1.279 ,0.412 ,-0.038 
100753,-2.613 ,0.376 ,-0.640 ,1.372 ,0.255 ,-0.052 
100754,-2.903 ,0.539 ,-0.605 ,1.422 ,0.125 ,0.036 
100755,-2.891 ,0.994 ,0.151 ,1.059 ,0.474 ,0.142 
100756,-2.791 ,1.363 ,-0.135 ,0.664 ,0.444 ,0.239 
100757,-2.771 ,1.610 ,-0.138 ,0.536 ,0.323 ,0.255 
100758,-2.626 ,1.390 ,-0.689 ,0.449 ,0.136 ,0.129 
100759,-2.523 ,1.149 ,-0.795 ,0.386 ,-0.163 ,-0.068 
100760,-2.533 ,1.133 ,-1.381 ,0.228 ,-0.373 ,-0.100 
100761,-2.628 ,1.337 ,-0.897 ,0.357 ,-0.256 ,0.017 
100762,-2.563 ,1.140 ,-0.008 ,0.419 ,0.037 ,-0.080 
100763,-2.735 ,0.325 ,1.408 ,0.818 ,0.208 ,-0.330 
100764,-2.633 ,-0.004 ,1.088 ,0.710 ,0.495 ,-0.426 
100765,-2.393 ,-0.053 ,0.528 ,0.473 ,0.619 ,-0.498 
100766,-2.042 ,-0.833 ,0.952 ,0.844 ,0.253 ,-0.873 
100767,-1.644 ,-0.901 ,1.125 ,0.763 ,-0.371 ,-1.181 
100768,-1.636 ,-0.857 ,1.023 ,0.219 ,-0.926 ,-0.566 
100769,-1.789 ,-1.241 ,1.746 ,0.250 ,-1.348 ,-0.481 
100770,-2.678 ,1.729 ,-1.474 ,0.785 ,-0.011 ,0.078 
100771,-2.728 ,1.535 ,-0.531 ,1.566 ,-0.041 ,-0.041 
100772,-2.574 ,1.313 ,-0.282 ,1.360 ,0.320 ,-0.014 
100773,-2.578 ,0.802 ,0.119 ,1.051 ,0.394 ,0.008 
100774,-2.802 ,0.832 ,0.031 ,1.221 ,0.679 ,0.239 
100775,-2.978 ,1.053 ,0.074 ,1.294 ,0.996 ,0.388 
100776,-2.993 ,1.535 ,-0.044 ,1.020 ,1.090 ,0.549 
100777,-3.034 ,1.877 ,-0.153 ,0.685 ,0.713 ,0.538 
100778,-2.994 ,2.276 ,-0.150 ,0.206 ,0.256 ,0.499 
100779,-3.161 ,2.111 ,-0.510 ,0.337 ,0.072 ,0.413 
100780,-3.271 ,2.008 ,-0.061 ,0.389 ,-0.002 ,0.295 
100781,-3.295 ,1.573 ,0.453 ,0.720 ,-0.124 ,0.172 
100782,-3.068 ,1.672 ,-0.565 ,0.278 ,-0.239 ,0.145 
100783,-3.074 ,0.920 ,-0.214 ,0.374 ,-0.041 ,-0.042 
100784,-3.060 ,0.460 ,0.655 ,0.364 ,0.228 ,-0.274 
100785,-2.630 ,0.155 ,1.048 ,0.147 ,0.396 ,-0.549 
100786,-2.157 ,-0.477 ,0.394 ,0.436 ,-0.012 ,-0.859 
100787,-1.871 ,-0.551 ,0.272 ,0.479 ,-0.248 ,-0.939 
100788,-1.818 ,-0.603 ,1.261 ,0.359 ,-0.293 ,-1.102 
100789,-2.073 ,-1.166 ,1.657 ,0.287 ,-0.677 ,-0.521 
100790,-2.014 ,-1.508 ,1.890 ,0.106 ,-1.200 ,-0.528 
100791,-1.697 ,-1.876 ,1.907 ,-0.020 ,-1.728 ,-0.257 
100792,-1.407 ,-2.108 ,2.909 ,-0.081 ,-2.064 ,0.631 
100793,-1.526 ,-1.737 ,2.563 ,-0.088 ,-2.060 ,0.865 
100794,-1.540 ,-1.143 ,2.862 ,-0.104 ,-2.420 ,0.930 
100795,-2.773 ,1.461 ,-0.920 ,1.008 ,-0.656 ,-0.213 
100796,-2.858 ,1.269 ,-0.319 ,1.580 ,-0.332 ,-0.203 
100797,-2.827 ,1.228 ,-0.069 ,1.538 ,0.242 ,-0.023 
100798,-2.648 ,1.031 ,0.430 ,1.181 ,0.532 ,-0.046 
100799,-3.001 ,0.702 ,0.369 ,1.470 ,0.888 ,0.170 
100800,-3.190 ,0.945 ,0.203 ,1.380 ,1.034 ,0.449 
100801,-3.357 ,1.681 ,-0.247 ,1.234 ,1.294 ,0.815 
100802,-3.487 ,2.031 ,-0.247 ,0.900 ,0.915 ,0.802 
100803,-3.467 ,2.702 ,-0.900 ,0.360 ,0.401 ,0.933 
100804,-3.589 ,2.560 ,-1.218 ,0.216 ,0.092 ,0.806 
100805,-3.516 ,2.079 ,-1.188 ,0.097 ,0.054 ,0.546 
100806,-3.385 ,1.843 ,-1.232 ,0.053 ,-0.198 ,0.289 
100807,-3.356 ,1.559 ,-0.972 ,0.238 ,-0.306 ,0.154 
100808,-3.433 ,0.934 ,-0.003 ,0.693 ,-0.042 ,-0.009 
100809,-3.237 ,0.397 ,0.173 ,0.491 ,0.298 ,-0.172 
100810,-2.841 ,0.155 ,0.991 ,0.247 ,0.215 ,-0.551 
100811,-2.455 ,-0.016 ,1.583 ,0.453 ,-0.168 ,-0.868 
100812,-2.176 ,0.055 ,0.264 ,0.162 ,-0.325 ,-0.835 
100813,-2.148 ,-0.103 ,0.128 ,-0.092 ,-0.071 ,-0.873 
100814,-2.363 ,-0.608 ,1.491 ,0.194 ,0.061 ,-1.029 
100815,-2.306 ,-1.294 ,1.965 ,-0.084 ,-0.453 ,-0.695 
100816,-1.990 ,-1.466 ,0.758 ,-0.525 ,-0.807 ,-0.781 
100817,-1.928 ,-1.964 ,2.563 ,-0.175 ,-1.085 ,-0.028 
100818,-1.629 ,-2.137 ,2.721 ,-0.288 ,-1.099 ,0.536 
100819,-1.523 ,-1.698 ,3.204 ,-0.377 ,-1.655 ,0.922 
100820,-1.415 ,-1.647 ,2.076 ,-0.440 ,-2.161 ,1.079 
100821,-1.099 ,-1.330 ,3.453 ,-0.945 ,-2.595 ,0.715 
100822,-1.070 ,-0.619 ,3.529 ,-1.154 ,-3.536 ,0.795 
100823,-2.685 ,1.511 ,-0.503 ,0.742 ,-1.793 ,-0.262 
100824,-2.909 ,1.115 ,0.008 ,1.365 ,-1.266 ,-0.249 
100825,-2.972 ,0.865 ,0.168 ,1.699 ,-0.460 ,-0.320 
100826,-2.947 ,0.894 ,-0.013 ,1.666 ,0.119 ,-0.081 
100827,-3.234 ,0.921 ,0.544 ,1.727 ,0.841 ,0.185 
100828,-3.399 ,1.364 ,-0.201 ,1.488 ,1.312 ,0.570 
100829,-3.614 ,2.038 ,-0.628 ,1.256 ,1.480 ,0.988 
100830,-3.695 ,2.090 ,-1.091 ,0.792 ,1.090 ,1.008 
100831,-3.660 ,2.565 ,-1.896 ,0.351 ,0.647 ,1.119 
100832,-3.743 ,2.672 ,-1.873 ,0.049 ,0.256 ,0.947 
100833,-3.623 ,2.231 ,-1.852 ,-0.041 ,0.006 ,0.648 
100834,-3.577 ,1.756 ,-1.339 ,0.160 ,-0.475 ,0.249 
100835,-3.655 ,1.403 ,-0.467 ,0.618 ,-0.544 ,0.050 
100836,-3.595 ,1.004 ,0.124 ,0.784 ,0.021 ,0.041 
100837,-3.487 ,0.605 ,0.545 ,0.838 ,0.512 ,-0.005 
100838,-3.465 ,0.440 ,1.172 ,1.114 ,0.331 ,-0.156 
100839,-3.318 ,-0.539 ,2.753 ,1.733 ,-0.151 ,-0.462 
100840,-2.550 ,0.321 ,1.000 ,0.165 ,-0.410 ,-0.683 
100841,-2.431 ,0.351 ,0.001 ,-0.487 ,0.010 ,-0.693 
100842,-2.707 ,-0.486 ,0.916 ,0.124 ,0.261 ,-0.840 
100843,-2.671 ,-0.962 ,2.531 ,-0.013 ,-0.095 ,-0.995 
100844,-2.264 ,-1.179 ,0.885 ,-0.855 ,-0.283 ,-0.797 
100845,-2.456 ,-1.529 ,2.272 ,-0.478 ,-0.314 ,-0.284 
100846,-2.333 ,-1.799 ,2.857 ,-0.376 ,-0.220 ,-0.069 
100847,-1.753 ,-1.960 ,2.926 ,-0.490 ,-0.951 ,0.577 
100848,-1.394 ,-1.943 ,2.386 ,-1.012 ,-1.393 ,1.007 
100849,-1.063 ,-1.650 ,3.170 ,-1.283 ,-2.019 ,0.783 
100850,-2.952 ,1.155 ,0.582 ,1.214 ,-1.721 ,0.417 
100851,-3.141 ,1.176 ,0.120 ,1.238 ,-0.810 ,0.207 
100852,-3.501 ,1.190 ,-0.071 ,1.638 ,0.445 ,0.258 
100853,-3.765 ,1.681 ,-0.461 ,1.470 ,1.106 ,0.643 
100854,-3.723 ,2.248 ,-1.285 ,1.093 ,1.159 ,0.868 
100855,-3.829 ,2.463 ,-1.418 ,0.757 ,1.128 ,1.092 
100856,-3.777 ,2.866 ,-2.054 ,0.209 ,0.693 ,1.070 
100857,-3.774 ,2.950 ,-1.887 ,-0.032 ,0.215 ,0.945 
100858,-3.793 ,2.493 ,-1.626 ,0.252 ,-0.187 ,0.641 
100859,-3.857 ,1.788 ,-1.131 ,0.614 ,-0.612 ,0.281 
100860,-3.613 ,1.303 ,-0.888 ,0.382 ,-0.767 ,-0.042 
100861,-3.637 ,1.128 ,-0.279 ,0.517 ,-0.125 ,0.008 
100862,-3.731 ,0.924 ,-0.020 ,0.887 ,0.554 ,0.204 
100863,-3.986 ,1.303 ,0.087 ,1.139 ,0.649 ,0.439 
100864,-3.922 ,0.799 ,0.998 ,1.207 ,0.069 ,0.098 
100865,-3.595 ,0.248 ,1.663 ,0.838 ,-0.396 ,-0.184 
100866,-2.690 ,0.901 ,-0.592 ,-0.906 ,0.022 ,-0.455 
100867,-3.077 ,0.114 ,0.692 ,-0.247 ,0.270 ,-0.654 
100868,-2.957 ,-0.819 ,2.441 ,0.005 ,0.129 ,-1.105 
100869,-2.433 ,-1.169 ,1.253 ,-0.794 ,0.425 ,-0.671 
100870,-2.498 ,-0.828 ,1.556 ,-1.111 ,0.413 ,-0.598 
100871,-2.752 ,-1.199 ,2.383 ,-0.704 ,-0.164 ,-0.116 
100872,-2.036 ,-2.019 ,2.152 ,-0.730 ,-0.625 ,0.260 
100873,-1.623 ,-2.005 ,1.998 ,-1.060 ,-1.333 ,1.066 
100874,-1.450 ,-1.640 ,2.001 ,-0.950 ,-2.263 ,1.068 
100875,-3.038 ,1.744 ,-0.301 ,0.290 ,-2.009 ,0.658 
100876,-3.502 ,1.564 ,-0.732 ,0.707 ,-0.869 ,0.344 
100877,-3.769 ,1.652 ,-0.520 ,0.809 ,0.083 ,0.368 
100878,-3.743 ,2.402 ,-1.385 ,0.507 ,0.285 ,0.601 
100879,-3.799 ,3.007 ,-1.968 ,0.393 ,0.558 ,0.936 
100880,-4.012 ,3.103 ,-2.008 ,0.444 ,0.348 ,0.959 
100881,-3.625 ,3.281 ,-2.236 ,-0.293 ,-0.424 ,0.689 
100882,-3.588 ,2.699 ,-1.908 ,0.018 ,-0.901 ,0.353 
100883,-3.931 ,1.636 ,-1.137 ,0.772 ,-0.999 ,0.110 
100884,-3.932 ,1.195 ,-0.450 ,0.738 ,-0.850 ,-0.053 
100885,-3.762 ,1.109 ,-0.093 ,0.556 ,-0.215 ,-0.013 
100886,-3.845 ,1.163 ,-0.388 ,0.751 ,0.520 ,0.271 
100887,-4.065 ,1.503 ,-0.339 ,0.757 ,0.520 ,0.423 
100888,-4.139 ,1.611 ,-0.087 ,0.528 ,0.004 ,0.271 
100889,-3.816 ,1.334 ,0.001 ,0.013 ,-0.261 ,-0.104 
100890,-3.024 ,1.482 ,-0.829 ,-1.125 ,-0.182 ,-0.313 
100891,-3.419 ,0.819 ,0.374 ,-0.265 ,0.073 ,-0.461 
100892,-3.224 ,-0.437 ,2.102 ,0.011 ,0.247 ,-0.986 
100893,-2.769 ,-0.944 ,1.825 ,-0.610 ,0.663 ,-0.643 
100894,-2.725 ,-0.350 ,1.582 ,-1.358 ,0.838 ,-0.804 
100895,-2.996 ,-0.579 ,2.082 ,-1.135 ,0.315 ,-0.337 
100896,-2.329 ,-1.609 ,2.125 ,-1.039 ,-0.285 ,0.161 
100897,-1.712 ,-1.956 ,1.753 ,-1.354 ,-1.220 ,0.995 
100898,-1.865 ,-1.517 ,1.092 ,-0.959 ,-2.138 ,1.420 
100899,-3.326 ,1.350 ,-0.730 ,-0.243 ,-2.112 ,0.654 
100900,-3.778 ,1.343 ,-0.746 ,0.576 ,-1.206 ,0.601 
100901,-3.675 ,2.476 ,-1.479 ,0.091 ,-0.751 ,0.295 
100902,-3.451 ,3.312 ,-2.482 ,-0.586 ,-0.588 ,0.615 
100903,-3.949 ,3.178 ,-2.206 ,0.318 ,-0.565 ,0.720 
100904,-3.331 ,3.006 ,-2.361 ,-0.793 ,-1.344 ,0.280 
100905,-3.206 ,2.520 ,-1.914 ,-0.447 ,-1.696 ,0.026 
100906,-3.901 ,1.532 ,-0.634 ,0.822 ,-1.323 ,0.080 
100907,-4.102 ,1.079 ,0.026 ,1.186 ,-0.961 ,0.015 
100908,-3.802 ,0.983 ,0.087 ,0.720 ,-0.437 ,-0.072 
100909,-3.848 ,0.921 ,0.125 ,0.696 ,0.150 ,0.004 
100910,-3.988 ,1.115 ,0.030 ,0.638 ,0.175 ,0.032 
100911,-3.780 ,1.053 ,-0.667 ,0.174 ,-0.252 ,-0.100 
100912,-3.648 ,1.024 ,-0.621 ,-0.244 ,-0.379 ,-0.324 
100913,-2.901 ,1.500 ,-1.213 ,-1.369 ,-0.399 ,-0.507 
100914,-3.424 ,1.145 ,0.243 ,-0.196 ,-0.122 ,-0.502 
100915,-3.367 ,-0.729 ,2.488 ,0.518 ,0.374 ,-0.603 
100916,-2.942 ,-1.280 ,2.623 ,-0.181 ,0.678 ,-0.556 
100917,-2.855 ,-0.210 ,1.453 ,-1.393 ,1.087 ,-0.869 
100918,-3.172 ,-0.911 ,2.389 ,-0.925 ,0.402 ,0.045 
100919,-2.572 ,-1.083 ,2.126 ,-1.555 ,-0.029 ,0.278 
100920,-2.117 ,-1.414 ,1.510 ,-1.594 ,-0.870 ,0.837 
100921,-1.918 ,-1.166 ,1.318 ,-1.243 ,-1.802 ,1.175 
100922,-3.144 ,1.266 ,-0.931 ,-0.914 ,-2.949 ,0.405 
100923,-3.390 ,1.821 ,-1.280 ,-0.689 ,-2.238 ,0.220 
100924,-3.279 ,2.911 ,-2.071 ,-1.037 ,-1.759 ,0.185 
100925,-3.251 ,2.971 ,-2.477 ,-1.366 ,-1.642 ,0.180 
100926,-3.441 ,2.629 ,-2.310 ,-0.959 ,-1.748 ,0.417 
100927,-3.361 ,2.343 ,-1.740 ,-0.931 ,-2.148 ,0.766 
100928,-3.180 ,1.844 ,-1.277 ,-0.632 ,-2.306 ,0.314 
100929,-3.313 ,1.355 ,-0.969 ,0.171 ,-1.913 ,-0.115 
100930,-3.436 ,1.034 ,-0.515 ,0.299 ,-1.610 ,0.190 
100931,-3.463 ,0.664 ,-0.249 ,0.394 ,-1.305 ,0.329 
100932,-3.404 ,0.612 ,0.016 ,0.175 ,-0.714 ,-0.005 
100933,-3.488 ,0.657 ,-0.146 ,0.027 ,-0.279 ,-0.331 
100934,-3.360 ,0.501 ,0.298 ,-0.396 ,-0.216 ,-0.656 
100935,-3.369 ,0.601 ,0.050 ,-0.565 ,-0.233 ,-0.736 
100936,-3.093 ,1.191 ,-0.263 ,-1.262 ,-0.181 ,-0.746 
100937,-3.336 ,1.588 ,-0.985 ,-0.675 ,-0.031 ,-0.330 
100938,-3.335 ,-0.746 ,2.879 ,0.524 ,0.292 ,-0.611 
100939,-3.122 ,-1.094 ,2.823 ,-0.155 ,0.660 ,-0.490 
100940,-3.219 ,-0.158 ,1.421 ,-1.058 ,0.816 ,-0.490 
100941,-3.267 ,-0.965 ,2.579 ,-0.819 ,0.140 ,0.419 
100942,-3.016 ,-0.464 ,1.849 ,-1.730 ,0.106 ,0.560 
100943,-2.857 ,-0.223 ,1.387 ,-1.995 ,-0.060 ,0.635 
100944,-2.303 ,-0.837 ,1.089 ,-1.327 ,-1.099 ,0.898 
100945,-3.364 ,1.762 ,-1.173 ,-1.303 ,-3.177 ,0.475 
100946,-3.354 ,2.153 ,-1.464 ,-1.556 ,-2.611 ,0.437 
100947,-3.361 ,2.952 ,-2.021 ,-1.748 ,-2.312 ,0.471 
100948,-3.330 ,2.844 ,-2.288 ,-1.706 ,-2.194 ,0.316 
100949,-3.187 ,2.121 ,-0.942 ,-1.008 ,-2.473 ,0.693 
100950,-3.192 ,1.165 ,-0.105 ,-0.587 ,-2.638 ,0.235 
100951,-3.115 ,0.482 ,0.338 ,-0.337 ,-2.461 ,0.065 
100952,-3.147 ,0.214 ,1.218 ,0.095 ,-2.116 ,-0.091 
100953,-3.106 ,0.000 ,1.201 ,0.160 ,-1.506 ,-0.053 
100954,-3.335 ,-0.554 ,1.786 ,0.404 ,-0.825 ,-0.092 
100955,-3.405 ,-0.657 ,3.008 ,-0.079 ,-0.004 ,-0.243 
100956,-3.565 ,-0.700 ,3.563 ,-0.127 ,0.258 ,-0.379 
100957,-3.529 ,0.486 ,2.045 ,-0.506 ,0.438 ,-0.886 
100958,-3.370 ,1.200 ,0.768 ,-1.028 ,0.148 ,-0.702 
100959,-3.490 ,1.510 ,-1.404 ,-0.966 ,0.033 ,-0.212 
100960,-3.463 ,0.362 ,1.579 ,0.223 ,0.588 ,-0.726 
100961,-3.098 ,-0.393 ,2.645 ,-0.326 ,0.883 ,-1.132 
100962,-3.435 ,0.334 ,1.141 ,-1.031 ,0.771 ,-0.656 
100963,-3.443 ,-0.135 ,2.170 ,-1.038 ,0.237 ,0.554 
100964,-3.327 ,0.004 ,1.243 ,-2.143 ,0.391 ,0.855 
100965,-3.151 ,-0.349 ,1.695 ,-1.730 ,0.315 ,0.717 
100966,-2.437 ,-1.030 ,1.672 ,-1.436 ,-0.201 ,0.715 
100967,-1.993 ,-1.086 ,2.052 ,-0.928 ,-1.282 ,1.207 
100968,-3.003 ,-0.070 ,1.177 ,-0.155 ,-2.720 ,0.131 
100969,-3.195 ,-0.961 ,2.531 ,0.690 ,-1.983 ,0.282 
100970,-3.286 ,-1.038 ,3.496 ,1.009 ,-1.023 ,-0.283 
100971,-3.144 ,-1.333 ,3.143 ,0.218 ,-0.393 ,-0.235 
100972,-3.360 ,-1.178 ,4.139 ,0.004 ,0.366 ,-0.300 
100973,-3.565 ,-0.870 ,3.889 ,-0.114 ,0.580 ,-0.424 
100974,-3.714 ,0.406 ,2.730 ,-0.601 ,0.782 ,-0.548 
100975,-3.587 ,1.345 ,1.012 ,-0.904 ,0.394 ,-0.472 
100976,-3.637 ,1.760 ,-0.568 ,-0.912 ,-0.002 ,-0.178 
100977,-3.763 ,2.080 ,-0.329 ,-0.955 ,0.409 ,-0.091 
100978,-3.333 ,0.236 ,2.565 ,-0.305 ,1.015 ,-0.924 
100979,-3.554 ,0.802 ,0.857 ,-1.202 ,0.881 ,-0.699 
100980,-3.541 ,0.736 ,1.612 ,-1.337 ,0.855 ,-0.145 
100981,-3.640 ,0.062 ,1.324 ,-1.564 ,0.755 ,0.945 
100982,-3.253 ,-0.758 ,1.875 ,-1.208 ,0.546 ,0.698 
100983,-2.438 ,-1.613 ,2.637 ,-0.977 ,0.342 ,0.880 
100984,-2.202 ,-1.394 ,1.867 ,-0.769 ,-0.855 ,1.351 
100985,-3.510 ,-0.394 ,1.571 ,0.581 ,-1.930 ,0.144 
100986,-3.687 ,-0.258 ,1.864 ,0.274 ,-1.153 ,0.213 
100987,-3.404 ,-0.090 ,2.346 ,-0.427 ,-0.074 ,-0.062 
100988,-3.266 ,-0.144 ,3.311 ,-0.500 ,0.871 ,-0.775 
100989,-3.447 ,0.218 ,3.089 ,-0.725 ,0.871 ,-0.673 
100990,-3.759 ,1.252 ,2.063 ,-1.094 ,0.948 ,-0.402 
100991,-3.720 ,1.645 ,1.115 ,-0.989 ,0.536 ,-0.231 
100992,-3.701 ,1.859 ,-0.782 ,-0.804 ,-0.066 ,0.014 
100993,-3.545 ,1.732 ,0.019 ,-0.664 ,0.296 ,-0.148 
100994,-3.389 ,0.715 ,2.138 ,-0.516 ,1.121 ,-0.672 
100995,-3.660 ,1.264 ,0.811 ,-1.475 ,1.112 ,-0.476 
100996,-3.584 ,1.209 ,1.408 ,-1.308 ,1.052 ,-0.550 
100997,-3.498 ,-0.129 ,1.789 ,-1.130 ,1.044 ,0.179 
100998,-3.036 ,-1.743 ,2.747 ,-0.626 ,1.016 ,0.500 
100999,-2.631 ,-1.808 ,2.825 ,-0.903 ,0.797 ,0.791 
101000,-2.484 ,-1.475 ,2.032 ,-0.821 ,-0.510 ,1.349 
101001,-2.603 ,-1.202 ,1.766 ,-0.410 ,-1.753 ,1.341 
101002,-2.460 ,-0.622 ,2.153 ,-0.062 ,-2.772 ,1.313 
101003,-3.769 ,0.008 ,-0.929 ,0.228 ,-2.086 ,0.827 
101004,-3.741 ,0.857 ,0.434 ,-0.923 ,-1.193 ,0.559 
101005,-3.590 ,1.181 ,1.558 ,-0.865 ,0.228 ,-0.323 
101006,-3.509 ,0.948 ,2.467 ,-0.880 ,0.999 ,-0.422 
101007,-3.668 ,1.054 ,2.379 ,-1.088 ,1.187 ,-0.431 
101008,-3.688 ,1.545 ,2.420 ,-1.149 ,1.004 ,-0.336 
101009,-3.692 ,1.652 ,2.390 ,-0.556 ,0.613 ,-0.285 
101010,-3.694 ,2.255 ,-1.035 ,-1.048 ,-0.219 ,0.115 
