Gridcode,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6
100689,-0.426 ,0.540 ,-0.695 ,1.663 ,0.467 ,-1.217 
100690,-0.430 ,0.538 ,-1.368 ,2.431 ,1.399 ,-1.202 
100691,-2.620 ,-1.449 ,2.776 ,-0.801 ,0.397 ,0.000 
100692,-2.379 ,-1.368 ,3.068 ,-0.633 ,-0.008 ,0.315 
100693,-2.293 ,-0.788 ,2.654 ,-0.995 ,-0.176 ,0.257 
100694,-2.477 ,-0.166 ,0.868 ,-1.610 ,-0.148 ,-0.038 
100695,-2.911 ,-0.398 ,0.291 ,-1.401 ,0.153 ,-0.351 
100696,-3.202 ,-1.356 ,1.022 ,-0.907 ,0.337 ,-0.067 
100697,-3.039 ,-1.713 ,1.464 ,-0.480 ,0.408 ,-0.033 
100698,-2.779 ,-1.204 ,1.234 ,-0.694 ,0.380 ,-0.216 
100699,-2.485 ,-0.608 ,1.446 ,-0.732 ,0.367 ,-0.339 
100700,-2.063 ,-0.257 ,1.872 ,-0.438 ,0.381 ,-0.404 
100701,-1.727 ,-0.173 ,1.741 ,-0.528 ,0.549 ,-0.565 
100702,-1.876 ,-0.142 ,1.737 ,-0.845 ,0.541 ,-0.962 
100703,-1.640 ,0.294 ,1.155 ,-0.684 ,0.594 ,-1.045 
100704,-1.763 ,0.480 ,1.235 ,-0.643 ,0.474 ,-0.970 
100705,-1.848 ,0.443 ,1.300 ,-0.775 ,0.367 ,-1.106 
100706,-1.348 ,0.725 ,0.760 ,-0.711 ,-0.065 ,-1.126 
100707,-0.770 ,0.725 ,-0.073 ,0.213 ,0.093 ,-1.534 
100708,-0.611 ,0.949 ,-1.202 ,1.374 ,1.584 ,-1.525 
100709,-2.735 ,-1.601 ,2.619 ,-0.757 ,0.267 ,0.151 
100710,-2.525 ,-1.232 ,2.721 ,-0.661 ,-0.027 ,0.217 
100711,-2.479 ,-1.015 ,2.297 ,-1.020 ,-0.261 ,0.354 
100712,-2.317 ,0.029 ,1.492 ,-1.578 ,-0.226 ,-0.037 
100713,-2.770 ,-0.127 ,0.486 ,-1.563 ,-0.024 ,-0.237 
100714,-3.093 ,-1.004 ,0.421 ,-0.964 ,0.055 ,-0.072 
100715,-2.959 ,-1.416 ,1.559 ,-0.627 ,0.254 ,0.005 
100716,-2.788 ,-1.212 ,1.217 ,-0.755 ,0.318 ,-0.233 
100717,-2.410 ,-0.841 ,1.427 ,-0.782 ,0.050 ,-0.189 
100718,-2.267 ,-0.453 ,1.573 ,-0.690 ,0.083 ,-0.399 
100719,-2.268 ,-0.446 ,0.690 ,-1.016 ,0.200 ,-0.487 
100720,-2.098 ,-0.185 ,0.277 ,-1.139 ,0.213 ,-0.682 
100721,-1.934 ,0.464 ,0.717 ,-1.077 ,0.096 ,-0.791 
100722,-1.916 ,0.512 ,1.491 ,-0.815 ,0.013 ,-0.730 
100723,-1.828 ,0.680 ,1.153 ,-0.788 ,-0.188 ,-0.758 
100724,-1.496 ,1.313 ,0.586 ,-0.965 ,-0.352 ,-0.936 
100725,-1.095 ,1.175 ,0.096 ,-0.725 ,-0.262 ,-1.273 
100726,-0.801 ,0.867 ,-0.502 ,0.370 ,0.710 ,-1.786 
100727,-0.834 ,0.157 ,-0.997 ,1.850 ,2.699 ,-1.905 
100728,-2.707 ,-1.611 ,2.356 ,-0.560 ,-0.079 ,0.284 
100729,-2.731 ,-1.153 ,2.198 ,-0.846 ,-0.172 ,0.239 
100730,-2.644 ,-0.821 ,1.752 ,-1.113 ,-0.402 ,0.287 
100731,-2.553 ,0.132 ,1.365 ,-1.448 ,-0.295 ,-0.139 
100732,-2.799 ,-0.055 ,0.593 ,-1.454 ,-0.161 ,-0.209 
100733,-2.890 ,-0.715 ,0.677 ,-0.938 ,-0.151 ,-0.052 
100734,-2.952 ,-1.157 ,0.189 ,-0.685 ,-0.055 ,-0.094 
100735,-2.824 ,-1.064 ,1.155 ,-0.908 ,0.099 ,-0.145 
100736,-2.586 ,-0.824 ,0.095 ,-0.970 ,-0.168 ,-0.180 
100737,-2.259 ,-0.506 ,1.571 ,-0.800 ,-0.110 ,-0.227 
100738,-2.256 ,-0.854 ,1.129 ,-0.675 ,0.079 ,-0.382 
100739,-2.277 ,-0.585 ,-0.146 ,-1.108 ,0.013 ,-0.439 
100740,-2.183 ,0.443 ,-0.840 ,-1.384 ,-0.286 ,-0.617 
100741,-2.241 ,0.297 ,-0.104 ,-0.987 ,-0.479 ,-0.342 
100742,-2.043 ,0.812 ,0.521 ,-0.850 ,-0.539 ,-0.487 
100743,-1.880 ,1.174 ,-0.028 ,-0.919 ,-0.674 ,-0.672 
100744,-1.566 ,1.612 ,-0.466 ,-0.883 ,-0.428 ,-1.138 
100745,-1.295 ,1.120 ,-0.321 ,0.026 ,0.572 ,-1.339 
100746,-1.316 ,0.456 ,-0.707 ,0.949 ,1.927 ,-1.332 
100747,-1.504 ,-0.139 ,-1.050 ,1.350 ,3.115 ,-1.457 
100748,-1.396 ,-0.511 ,-1.064 ,2.083 ,3.295 ,-1.172 
100749,-1.320 ,-0.207 ,-1.651 ,2.111 ,3.420 ,-0.836 
100750,-2.710 ,-1.737 ,1.788 ,-0.499 ,-0.239 ,0.203 
100751,-2.765 ,-1.199 ,1.081 ,-1.097 ,-0.271 ,0.002 
100752,-2.606 ,-0.654 ,1.087 ,-1.359 ,-0.340 ,0.030 
100753,-2.702 ,-0.111 ,0.795 ,-1.402 ,-0.288 ,-0.184 
100754,-2.999 ,-0.315 ,0.702 ,-1.412 ,-0.119 ,-0.151 
100755,-2.968 ,-0.737 ,-0.182 ,-1.147 ,-0.473 ,0.156 
100756,-2.834 ,-1.232 ,-0.024 ,-0.833 ,-0.502 ,0.267 
100757,-2.782 ,-1.485 ,-0.123 ,-0.750 ,-0.429 ,0.229 
100758,-2.601 ,-1.357 ,0.465 ,-0.670 ,-0.296 ,0.063 
100759,-2.475 ,-1.130 ,0.614 ,-0.559 ,-0.101 ,-0.240 
100760,-2.472 ,-1.189 ,1.181 ,-0.418 ,0.053 ,-0.354 
100761,-2.540 ,-1.286 ,0.599 ,-0.604 ,0.003 ,-0.216 
100762,-2.498 ,-0.860 ,-0.239 ,-0.694 ,-0.314 ,-0.226 
100763,-2.768 ,0.311 ,-1.440 ,-0.937 ,-0.495 ,-0.462 
100764,-2.727 ,0.450 ,-0.962 ,-0.760 ,-0.648 ,-0.338 
100765,-2.480 ,0.341 ,-0.377 ,-0.583 ,-0.806 ,-0.312 
100766,-2.155 ,1.334 ,-0.689 ,-0.748 ,-0.419 ,-0.676 
100767,-1.846 ,1.511 ,-1.028 ,-0.363 ,0.345 ,-0.785 
100768,-1.711 ,1.045 ,-0.826 ,0.172 ,0.657 ,-0.859 
100769,-1.332 ,1.462 ,-1.412 ,0.504 ,1.646 ,-0.800 
100770,-2.885 ,-1.666 ,1.302 ,-0.890 ,-0.111 ,-0.152 
100771,-2.902 ,-1.181 ,0.440 ,-1.642 ,-0.080 ,-0.418 
100772,-2.725 ,-0.866 ,0.171 ,-1.466 ,-0.302 ,-0.093 
100773,-2.662 ,-0.381 ,-0.091 ,-1.174 ,-0.482 ,-0.118 
100774,-2.865 ,-0.423 ,-0.027 ,-1.383 ,-0.571 ,0.225 
100775,-3.025 ,-0.680 ,-0.132 ,-1.517 ,-0.727 ,0.560 
100776,-3.017 ,-1.291 ,-0.159 ,-1.322 ,-0.807 ,0.801 
100777,-3.045 ,-1.706 ,-0.179 ,-0.996 ,-0.592 ,0.629 
100778,-2.986 ,-2.186 ,-0.327 ,-0.522 ,-0.360 ,0.407 
100779,-3.154 ,-2.106 ,0.068 ,-0.586 ,-0.130 ,0.288 
100780,-3.256 ,-1.896 ,-0.367 ,-0.611 ,-0.106 ,0.142 
100781,-3.241 ,-1.226 ,-0.836 ,-0.927 ,-0.031 ,-0.113 
100782,-3.057 ,-1.647 ,0.194 ,-0.462 ,0.035 ,-0.113 
100783,-3.119 ,-0.764 ,0.054 ,-0.486 ,-0.160 ,-0.218 
100784,-3.202 ,-0.143 ,-0.703 ,-0.333 ,-0.311 ,-0.168 
100785,-2.752 ,0.244 ,-1.007 ,-0.129 ,-0.558 ,-0.265 
100786,-2.245 ,0.782 ,-0.142 ,-0.382 ,-0.353 ,-0.848 
100787,-1.974 ,0.822 ,-0.027 ,-0.358 ,-0.125 ,-0.963 
100788,-2.012 ,1.122 ,-1.144 ,-0.036 ,0.117 ,-0.780 
100789,-1.867 ,1.511 ,-1.367 ,0.226 ,0.839 ,-0.586 
100790,-1.542 ,1.336 ,-1.496 ,0.676 ,1.520 ,-0.610 
100791,-1.501 ,1.255 ,-1.564 ,0.965 ,2.000 ,-0.456 
100792,-1.384 ,1.435 ,-2.568 ,0.966 ,2.265 ,-0.191 
100793,-1.528 ,1.287 ,-2.347 ,0.903 ,2.458 ,-0.111 
100794,-1.590 ,0.693 ,-2.837 ,0.909 ,2.791 ,-0.231 
100795,-2.922 ,-1.267 ,0.828 ,-0.969 ,0.339 ,-0.868 
100796,-2.996 ,-0.813 ,0.284 ,-1.562 ,0.162 ,-0.768 
100797,-2.935 ,-0.717 ,0.019 ,-1.642 ,-0.245 ,-0.319 
100798,-2.737 ,-0.430 ,-0.473 ,-1.333 ,-0.534 ,-0.127 
100799,-3.090 ,-0.078 ,-0.359 ,-1.620 ,-0.619 ,0.263 
100800,-3.247 ,-0.472 ,-0.254 ,-1.615 ,-0.701 ,0.565 
100801,-3.397 ,-1.410 ,-0.017 ,-1.602 ,-0.797 ,1.101 
100802,-3.517 ,-1.832 ,-0.152 ,-1.247 ,-0.572 ,0.931 
100803,-3.481 ,-2.788 ,0.290 ,-0.715 ,-0.202 ,0.868 
100804,-3.606 ,-2.751 ,0.628 ,-0.499 ,0.032 ,0.657 
100805,-3.532 ,-2.304 ,0.750 ,-0.298 ,0.006 ,0.447 
100806,-3.392 ,-2.079 ,0.866 ,-0.193 ,0.111 ,0.103 
100807,-3.381 ,-1.672 ,0.671 ,-0.340 ,0.155 ,-0.123 
100808,-3.519 ,-0.633 ,-0.203 ,-0.719 ,0.025 ,-0.119 
100809,-3.382 ,-0.051 ,-0.274 ,-0.428 ,-0.172 ,0.095 
100810,-2.947 ,0.360 ,-0.999 ,-0.193 ,-0.333 ,-0.286 
100811,-2.526 ,0.605 ,-1.474 ,-0.398 ,-0.280 ,-0.937 
100812,-2.239 ,0.140 ,-0.104 ,-0.153 ,-0.212 ,-0.993 
100813,-2.247 ,0.218 ,0.077 ,0.087 ,-0.427 ,-0.844 
100814,-2.508 ,1.118 ,-1.402 ,0.098 ,-0.037 ,-0.472 
100815,-1.969 ,1.744 ,-1.740 ,0.731 ,0.976 ,-0.259 
100816,-1.676 ,1.238 ,-0.492 ,1.325 ,1.335 ,-0.214 
100817,-1.713 ,1.765 ,-2.280 ,1.053 ,1.706 ,0.116 
100818,-1.611 ,1.761 ,-2.389 ,1.029 ,1.652 ,0.338 
100819,-1.508 ,1.314 ,-2.985 ,1.070 ,2.046 ,0.147 
100820,-1.459 ,1.067 ,-1.911 ,1.211 ,2.562 ,-0.033 
100821,-1.191 ,0.945 ,-3.364 ,1.728 ,2.537 ,-0.627 
100822,-1.234 ,0.006 ,-3.722 ,2.070 ,3.300 ,-1.000 
100823,-2.898 ,-1.159 ,0.159 ,-0.291 ,1.581 ,-1.073 
100824,-3.045 ,-0.543 ,-0.199 ,-1.060 ,1.131 ,-0.997 
100825,-3.129 ,-0.159 ,-0.280 ,-1.535 ,0.493 ,-0.683 
100826,-3.048 ,-0.339 ,0.038 ,-1.725 ,-0.118 ,-0.484 
100827,-3.332 ,-0.241 ,-0.563 ,-1.857 ,-0.508 ,0.171 
100828,-3.491 ,-0.865 ,0.014 ,-1.751 ,-0.675 ,0.909 
100829,-3.667 ,-1.784 ,0.240 ,-1.673 ,-0.755 ,1.405 
100830,-3.735 ,-2.050 ,0.667 ,-1.178 ,-0.535 ,1.242 
100831,-3.690 ,-2.866 ,1.336 ,-0.719 ,-0.209 ,1.193 
100832,-3.788 ,-3.087 ,1.294 ,-0.324 ,0.007 ,0.903 
100833,-3.669 ,-2.653 ,1.410 ,-0.129 ,0.110 ,0.518 
100834,-3.616 ,-2.021 ,1.014 ,-0.195 ,0.374 ,-0.086 
100835,-3.725 ,-1.329 ,0.193 ,-0.561 ,0.449 ,-0.318 
100836,-3.708 ,-0.681 ,-0.325 ,-0.771 ,0.019 ,-0.071 
100837,-3.635 ,-0.110 ,-0.680 ,-0.813 ,-0.288 ,0.239 
100838,-3.553 ,0.229 ,-1.255 ,-1.113 ,-0.234 ,-0.108 
100839,-3.173 ,1.634 ,-2.669 ,-1.523 ,0.352 ,-0.588 
100840,-2.621 ,0.019 ,-0.965 ,-0.080 ,-0.001 ,-0.830 
100841,-2.529 ,-0.323 ,0.126 ,0.411 ,-0.556 ,-0.668 
100842,-2.797 ,0.829 ,-0.671 ,-0.074 ,-0.534 ,-0.644 
100843,-2.370 ,1.792 ,-2.438 ,0.620 ,0.706 ,-0.166 
100844,-1.954 ,1.405 ,-0.780 ,1.658 ,1.192 ,0.319 
100845,-2.017 ,1.702 ,-2.034 ,1.271 ,1.201 ,0.407 
100846,-1.901 ,1.735 ,-2.557 ,1.154 ,1.159 ,0.641 
100847,-1.711 ,1.498 ,-2.657 ,1.173 ,1.500 ,0.520 
100848,-1.360 ,1.334 ,-2.091 ,1.647 ,1.750 ,0.359 
100849,-1.081 ,1.161 ,-2.975 ,1.975 ,2.044 ,-0.220 
100850,-2.956 ,-0.579 ,-0.786 ,-0.937 ,1.496 ,-0.925 
100851,-3.289 ,-0.597 ,-0.335 ,-0.989 ,0.903 ,-0.408 
100852,-3.681 ,-0.618 ,-0.088 ,-1.607 ,0.021 ,0.237 
100853,-3.889 ,-1.297 ,0.238 ,-1.717 ,-0.525 ,0.782 
100854,-3.838 ,-2.098 ,0.860 ,-1.459 ,-0.500 ,1.165 
100855,-3.916 ,-2.446 ,0.914 ,-1.145 ,-0.464 ,1.369 
100856,-3.865 ,-3.170 ,1.421 ,-0.558 ,-0.187 ,1.257 
100857,-3.853 ,-3.352 ,1.252 ,-0.218 ,0.068 ,0.890 
100858,-3.864 ,-2.800 ,1.132 ,-0.375 ,0.314 ,0.378 
100859,-3.928 ,-1.914 ,0.792 ,-0.541 ,0.659 ,-0.134 
100860,-3.718 ,-1.311 ,0.620 ,-0.190 ,0.742 ,-0.335 
100861,-3.749 ,-0.937 ,0.090 ,-0.477 ,0.116 ,-0.129 
100862,-3.819 ,-0.595 ,-0.109 ,-0.997 ,-0.379 ,0.239 
100863,-4.061 ,-0.952 ,-0.310 ,-1.321 ,-0.384 ,0.417 
100864,-3.975 ,-0.276 ,-1.168 ,-1.215 ,0.050 ,-0.078 
100865,-3.502 ,0.350 ,-1.694 ,-0.673 ,0.379 ,-0.487 
100866,-2.756 ,-1.007 ,0.594 ,0.772 ,-0.557 ,-0.421 
100867,-2.947 ,0.164 ,-0.547 ,0.294 ,-0.403 ,-0.410 
100868,-2.589 ,1.482 ,-2.244 ,0.444 ,0.271 ,-0.318 
100869,-2.162 ,1.442 ,-0.976 ,1.228 ,0.128 ,0.299 
100870,-2.328 ,1.071 ,-1.404 ,1.517 ,0.041 ,0.316 
100871,-2.366 ,1.301 ,-2.219 ,1.364 ,0.923 ,0.513 
100872,-1.863 ,1.551 ,-1.840 ,1.417 ,1.220 ,0.582 
100873,-1.545 ,1.212 ,-1.654 ,1.706 ,1.669 ,0.500 
100874,-1.429 ,0.907 ,-1.814 ,1.723 ,2.451 ,-0.065 
100875,-3.126 ,-1.626 ,-0.009 ,0.070 ,1.720 ,-0.773 
100876,-3.730 ,-1.316 ,0.365 ,-0.363 ,1.168 ,-0.065 
100877,-3.988 ,-1.269 ,0.149 ,-0.696 ,0.396 ,0.427 
100878,-3.948 ,-2.337 ,0.875 ,-0.618 ,0.134 ,0.677 
100879,-3.956 ,-3.197 ,1.371 ,-0.701 ,-0.129 ,0.968 
100880,-4.181 ,-3.324 ,1.328 ,-0.671 ,0.139 ,0.986 
100881,-3.768 ,-3.791 ,1.512 ,0.181 ,0.518 ,0.465 
100882,-3.697 ,-3.089 ,1.342 ,-0.003 ,0.809 ,-0.136 
100883,-4.044 ,-1.707 ,0.864 ,-0.588 ,0.957 ,-0.512 
100884,-4.070 ,-1.018 ,0.189 ,-0.460 ,0.934 ,-0.388 
100885,-3.891 ,-0.790 ,-0.141 ,-0.428 ,0.345 ,-0.053 
100886,-3.943 ,-0.933 ,0.212 ,-0.841 ,-0.259 ,0.377 
100887,-4.140 ,-1.326 ,0.096 ,-0.925 ,-0.323 ,0.393 
100888,-4.212 ,-1.464 ,-0.192 ,-0.608 ,-0.016 ,0.035 
100889,-3.918 ,-1.189 ,-0.251 ,0.024 ,0.096 ,-0.193 
100890,-3.055 ,-1.659 ,0.671 ,0.945 ,-0.450 ,-0.399 
100891,-3.361 ,-0.638 ,-0.408 ,0.232 ,-0.335 ,-0.367 
100892,-2.843 ,1.115 ,-1.905 ,0.256 ,-0.028 ,-0.410 
100893,-2.438 ,1.297 ,-1.498 ,0.820 ,-0.378 ,0.127 
100894,-2.540 ,0.707 ,-1.537 ,1.597 ,-0.447 ,0.405 
100895,-2.701 ,0.742 ,-2.126 ,1.718 ,0.492 ,0.850 
100896,-1.988 ,1.287 ,-1.860 ,1.670 ,0.945 ,0.755 
100897,-1.652 ,0.994 ,-1.437 ,2.010 ,1.517 ,0.690 
100898,-1.811 ,0.394 ,-0.925 ,1.752 ,2.493 ,0.412 
100899,-3.420 ,-1.438 ,0.413 ,0.754 ,1.977 ,-0.573 
100900,-3.931 ,-1.254 ,0.476 ,-0.198 ,1.410 ,-0.181 
100901,-3.927 ,-2.482 ,0.865 ,0.071 ,0.942 ,0.094 
100902,-3.628 ,-3.846 ,1.862 ,0.411 ,0.397 ,0.085 
100903,-4.165 ,-3.527 ,1.526 ,-0.316 ,0.803 ,0.336 
100904,-3.526 ,-3.504 ,1.635 ,0.982 ,1.243 ,-0.086 
100905,-3.373 ,-2.896 ,1.401 ,0.675 ,1.307 ,-0.749 
100906,-4.100 ,-1.419 ,0.369 ,-0.431 ,1.317 ,-0.622 
100907,-4.243 ,-0.743 ,-0.206 ,-0.832 ,1.101 ,-0.498 
100908,-3.902 ,-0.580 ,-0.264 ,-0.556 ,0.528 ,-0.257 
100909,-3.946 ,-0.485 ,-0.282 ,-0.645 ,0.042 ,0.084 
100910,-4.033 ,-0.811 ,-0.147 ,-0.685 ,-0.172 ,-0.062 
100911,-3.802 ,-0.985 ,0.591 ,-0.222 ,-0.026 ,-0.406 
100912,-3.674 ,-0.983 ,0.557 ,0.219 ,-0.064 ,-0.562 
100913,-2.940 ,-1.679 ,1.077 ,1.226 ,-0.381 ,-0.637 
100914,-3.491 ,-0.872 ,-0.367 ,0.103 ,-0.343 ,-0.574 
100915,-3.066 ,1.686 ,-2.344 ,-0.321 ,-0.029 ,-0.070 
100916,-2.426 ,1.969 ,-2.328 ,0.530 ,-0.016 ,0.443 
100917,-2.756 ,0.625 ,-1.507 ,1.586 ,-0.629 ,0.677 
100918,-2.713 ,0.925 ,-2.287 ,1.490 ,0.474 ,1.144 
100919,-2.056 ,0.652 ,-1.864 ,2.003 ,0.539 ,0.857 
100920,-1.943 ,0.580 ,-1.308 ,2.224 ,1.348 ,0.963 
100921,-1.927 ,0.088 ,-1.285 ,1.986 ,2.183 ,0.665 
100922,-3.243 ,-1.503 ,0.544 ,1.607 ,2.571 ,-1.034 
100923,-3.584 ,-2.095 ,0.888 ,1.199 ,1.886 ,-0.885 
100924,-3.531 ,-3.308 ,1.395 ,1.299 ,1.433 ,-0.509 
100925,-3.473 ,-3.647 ,1.932 ,1.516 ,1.070 ,-0.665 
100926,-3.628 ,-3.181 ,1.777 ,1.240 ,1.466 ,-0.411 
100927,-3.391 ,-2.852 ,1.258 ,1.196 ,1.770 ,-0.477 
100928,-3.259 ,-2.128 ,0.903 ,1.018 ,1.839 ,-0.901 
100929,-3.474 ,-1.322 ,0.690 ,0.316 ,1.723 ,-0.896 
100930,-3.517 ,-0.966 ,0.407 ,0.079 ,1.376 ,-0.785 
100931,-3.459 ,-0.499 ,0.282 ,-0.143 ,1.041 ,-0.693 
100932,-3.390 ,-0.291 ,-0.007 ,-0.043 ,0.488 ,-0.514 
100933,-3.499 ,-0.329 ,0.130 ,-0.018 ,0.006 ,-0.490 
100934,-3.364 ,-0.089 ,-0.284 ,0.384 ,-0.263 ,-0.674 
100935,-3.420 ,-0.248 ,-0.061 ,0.611 ,-0.240 ,-0.622 
100936,-3.164 ,-1.028 ,0.176 ,1.222 ,-0.491 ,-0.578 
100937,-3.445 ,-1.613 ,0.915 ,0.500 ,-0.534 ,-0.445 
100938,-3.203 ,1.896 ,-2.751 ,-0.398 ,-0.214 ,-0.245 
100939,-2.858 ,2.050 ,-2.657 ,0.383 ,-0.235 ,0.360 
100940,-3.200 ,0.501 ,-1.371 ,1.076 ,-0.755 ,0.365 
100941,-2.651 ,0.957 ,-2.292 ,1.224 ,0.437 ,0.809 
100942,-2.491 ,0.226 ,-1.698 ,2.018 ,0.348 ,0.955 
100943,-2.536 ,-0.102 ,-1.335 ,2.154 ,0.266 ,0.806 
100944,-2.009 ,0.022 ,-0.972 ,1.839 ,1.555 ,0.664 
100945,-3.406 ,-2.347 ,0.840 ,1.884 ,2.430 ,-1.347 
100946,-3.466 ,-2.766 ,1.065 ,2.038 ,1.958 ,-0.980 
100947,-3.533 ,-3.648 ,1.407 ,2.108 ,1.749 ,-0.644 
100948,-3.544 ,-3.576 ,1.712 ,2.087 ,1.668 ,-0.664 
100949,-3.141 ,-2.517 ,0.479 ,1.295 ,2.005 ,-0.684 
100950,-3.132 ,-1.194 ,-0.186 ,1.103 ,2.245 ,-1.043 
100951,-3.001 ,-0.302 ,-0.443 ,0.878 ,2.105 ,-1.154 
100952,-3.039 ,0.263 ,-1.282 ,0.345 ,1.758 ,-1.130 
100953,-2.955 ,0.583 ,-1.130 ,0.121 ,1.174 ,-0.938 
100954,-3.126 ,1.412 ,-1.605 ,-0.139 ,0.802 ,-0.535 
100955,-3.231 ,1.813 ,-2.855 ,0.156 ,-0.133 ,-0.243 
100956,-3.404 ,2.074 ,-3.492 ,0.206 ,-0.306 ,-0.063 
100957,-3.633 ,0.550 ,-2.256 ,0.631 ,-0.452 ,0.006 
100958,-3.478 ,-0.751 ,-0.909 ,1.008 ,-0.603 ,-0.319 
100959,-3.604 ,-1.692 ,1.384 ,0.790 ,-0.561 ,-0.316 
100960,-3.590 ,0.475 ,-1.548 ,-0.227 ,-0.675 ,-0.246 
100961,-3.236 ,1.529 ,-2.673 ,0.454 ,-0.772 ,0.086 
100962,-3.547 ,0.050 ,-1.232 ,1.002 ,-0.793 ,0.283 
100963,-3.254 ,0.335 ,-2.150 ,1.088 ,-0.119 ,0.704 
100964,-3.150 ,-0.311 ,-1.188 ,2.105 ,-0.404 ,1.025 
100965,-2.867 ,0.178 ,-1.596 ,1.744 ,-0.159 ,0.939 
100966,-1.875 ,0.608 ,-1.453 ,1.762 ,0.851 ,1.028 
100967,-1.817 ,0.188 ,-1.959 ,1.325 ,1.648 ,0.780 
100968,-2.462 ,0.583 ,-1.243 ,0.998 ,3.053 ,-0.827 
100969,-2.525 ,2.008 ,-2.334 ,-0.023 ,2.498 ,-0.589 
100970,-3.130 ,2.490 ,-3.286 ,-0.766 ,0.931 ,-0.878 
100971,-2.961 ,2.693 ,-2.971 ,0.068 ,0.606 ,-0.150 
100972,-3.187 ,2.741 ,-3.930 ,-0.001 ,-0.448 ,-0.113 
100973,-3.430 ,2.386 ,-3.791 ,0.097 ,-0.611 ,0.017 
100974,-3.757 ,0.691 ,-2.846 ,0.576 ,-0.850 ,0.174 
100975,-3.664 ,-0.887 ,-1.131 ,0.794 ,-0.767 ,-0.164 
100976,-3.720 ,-1.809 ,0.514 ,0.731 ,-0.554 ,-0.372 
100977,-3.884 ,-2.070 ,0.171 ,0.670 ,-0.863 ,-0.059 
100978,-3.400 ,0.671 ,-2.420 ,0.117 ,-1.404 ,-0.377 
100979,-3.692 ,-0.495 ,-0.929 ,1.050 ,-1.129 ,0.109 
100980,-3.630 ,-0.285 ,-1.894 ,1.284 ,-0.709 ,0.856 
100981,-3.492 ,-0.162 ,-1.292 ,1.416 ,-0.642 ,1.222 
100982,-2.794 ,0.707 ,-1.656 ,1.264 ,-0.143 ,1.097 
100983,-1.922 ,1.384 ,-2.267 ,1.156 ,0.353 ,1.361 
100984,-1.966 ,0.640 ,-1.677 ,1.061 ,1.378 ,1.086 
100985,-3.128 ,1.385 ,-1.613 ,-0.010 ,2.384 ,-0.539 
100986,-3.563 ,1.234 ,-1.825 ,-0.055 ,1.105 ,-0.512 
100987,-3.409 ,1.089 ,-2.278 ,0.386 ,-0.198 ,-0.219 
100988,-3.357 ,1.597 ,-3.278 ,0.337 ,-1.130 ,-0.137 
100989,-3.535 ,1.014 ,-3.087 ,0.490 ,-1.296 ,-0.216 
100990,-3.797 ,-0.532 ,-2.146 ,0.815 ,-1.380 ,0.000 
100991,-3.741 ,-1.248 ,-1.206 ,0.705 ,-1.042 ,-0.163 
100992,-3.755 ,-1.921 ,0.665 ,0.581 ,-0.414 ,-0.285 
100993,-3.588 ,-1.524 ,-0.108 ,0.348 ,-0.808 ,-0.275 
100994,-3.403 ,0.013 ,-1.994 ,0.151 ,-1.646 ,-0.341 
100995,-3.751 ,-1.079 ,-0.777 ,1.104 ,-1.678 ,-0.010 
100996,-3.668 ,-0.831 ,-1.542 ,0.991 ,-1.419 ,0.169 
100997,-3.421 ,0.531 ,-1.836 ,1.013 ,-0.811 ,1.042 
100998,-2.337 ,2.052 ,-2.262 ,0.696 ,-0.365 ,1.195 
100999,-1.977 ,1.795 ,-2.368 ,1.003 ,-0.031 ,1.501 
101000,-2.202 ,0.899 ,-1.777 ,1.046 ,1.021 ,1.213 
101001,-2.375 ,0.472 ,-1.644 ,0.891 ,2.122 ,0.534 
101002,-2.251 ,0.088 ,-2.305 ,0.623 ,3.030 ,-0.128 
101003,-3.569 ,0.134 ,0.952 ,0.086 ,2.143 ,-0.564 
101004,-3.664 ,-0.602 ,-0.498 ,0.933 ,0.740 ,-0.421 
101005,-3.709 ,-0.321 ,-1.722 ,0.766 ,-0.530 ,-0.102 
101006,-3.574 ,0.022 ,-2.382 ,0.409 ,-1.719 ,-0.364 
101007,-3.692 ,-0.196 ,-2.307 ,0.614 ,-1.856 ,-0.239 
101008,-3.675 ,-0.730 ,-2.494 ,0.679 ,-1.693 ,-0.227 
101009,-3.644 ,-0.778 ,-2.523 ,0.136 ,-1.265 ,-0.440 
101010,-3.723 ,-2.398 ,0.794 ,0.767 ,-0.316 ,-0.259 
101011,-3.413 ,-1.426 ,-0.271 ,0.113 ,-0.648 ,-0.495 
101012,-3.429 ,-0.310 ,-2.034 ,0.035 ,-1.487 ,-0.437 
101013,-3.677 ,-0.834 ,-1.505 ,0.661 ,-1.673 ,-0.177 
101014,-3.675 ,-1.693 ,-0.932 ,1.187 ,-1.596 ,0.058 
101015,-3.190 ,1.400 ,-3.306 ,-0.071 ,-1.111 ,-0.034 
101016,-2.823 ,2.409 ,-3.171 ,-0.057 ,-0.583 ,0.620 
101017,-2.414 ,1.587 ,-2.090 ,0.975 ,-0.179 ,1.439 
101018,-2.473 ,0.970 ,-2.221 ,1.320 ,0.605 ,1.179 
101019,-2.606 ,0.638 ,-1.655 ,1.142 ,1.721 ,0.541 
101020,-2.616 ,0.334 ,-1.881 ,1.023 ,2.270 ,0.155 
101021,-2.372 ,0.046 ,-2.570 ,0.774 ,2.745 ,-0.085 
101022,-2.147 ,0.071 ,-2.958 ,0.291 ,3.131 ,-0.105 
