Gridcode,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6
100685,-1.341 ,-0.797 ,0.655 ,-0.145 ,1.147 ,1.645 
100686,-0.937 ,-0.909 ,0.242 ,-0.314 ,1.230 ,1.598 
100687,-0.635 ,-0.744 ,0.439 ,-0.470 ,0.866 ,1.577 
100688,0.294 ,-0.663 ,-0.303 ,-1.573 ,0.213 ,1.012 
100689,0.141 ,-0.540 ,-1.177 ,-1.396 ,-0.328 ,1.180 
100690,0.152 ,-0.073 ,-1.509 ,-1.406 ,-1.070 ,1.482 
100691,-2.876 ,0.543 ,3.650 ,1.609 ,-0.869 ,-0.039 
100692,-2.591 ,0.188 ,3.847 ,1.443 ,-0.816 ,-0.415 
100693,-2.544 ,-0.322 ,3.232 ,1.447 ,-0.491 ,-0.361 
100694,-2.672 ,-0.192 ,1.389 ,1.669 ,-0.014 ,-0.504 
100695,-3.053 ,0.235 ,0.777 ,1.688 ,-0.258 ,-0.283 
100696,-3.514 ,0.712 ,1.530 ,1.375 ,-0.379 ,-0.253 
100697,-3.579 ,0.835 ,1.934 ,0.720 ,-0.294 ,-0.027 
100698,-3.269 ,0.456 ,1.621 ,0.524 ,0.068 ,0.171 
100699,-2.778 ,-0.035 ,1.727 ,0.070 ,0.560 ,0.518 
100700,-2.227 ,-0.400 ,2.055 ,-0.047 ,0.419 ,0.627 
100701,-1.877 ,-0.350 ,1.833 ,-0.119 ,0.611 ,0.782 
100702,-1.751 ,-0.499 ,1.498 ,-0.056 ,0.889 ,1.150 
100703,-1.453 ,-0.751 ,0.788 ,-0.196 ,0.973 ,1.118 
100704,-1.451 ,-0.929 ,0.689 ,-0.371 ,1.306 ,1.174 
100705,-1.318 ,-0.947 ,0.581 ,-0.316 ,1.554 ,1.343 
100706,-0.662 ,-1.103 ,-0.103 ,-0.496 ,1.585 ,1.143 
100707,-0.071 ,-0.872 ,-0.965 ,-0.999 ,0.879 ,1.377 
100708,0.144 ,-0.522 ,-1.723 ,-0.772 ,-0.168 ,1.888 
100709,-2.924 ,0.711 ,3.671 ,1.200 ,-0.511 ,-0.098 
100710,-2.732 ,0.131 ,3.452 ,1.409 ,-0.794 ,-0.310 
100711,-2.781 ,0.007 ,2.980 ,1.116 ,-0.173 ,-0.387 
100712,-2.474 ,-0.451 ,2.047 ,1.277 ,0.236 ,-0.199 
100713,-2.927 ,0.067 ,0.954 ,1.715 ,-0.128 ,-0.358 
100714,-3.268 ,0.671 ,1.060 ,1.509 ,-0.543 ,-0.525 
100715,-3.263 ,0.413 ,2.202 ,1.239 ,-0.632 ,-0.144 
100716,-3.150 ,0.496 ,1.895 ,0.373 ,0.158 ,0.334 
100717,-2.773 ,0.178 ,1.882 ,-0.179 ,0.680 ,0.334 
100718,-2.511 ,-0.230 ,1.814 ,-0.284 ,0.714 ,0.553 
100719,-2.447 ,0.041 ,0.889 ,-0.104 ,0.929 ,0.473 
100720,-2.120 ,-0.116 ,0.273 ,-0.094 ,1.092 ,0.576 
100721,-1.737 ,-0.883 ,0.344 ,-0.189 ,1.244 ,0.717 
100722,-1.599 ,-1.125 ,0.932 ,-0.379 ,1.254 ,0.823 
100723,-1.239 ,-1.139 ,0.386 ,-0.461 ,1.584 ,0.794 
100724,-0.715 ,-1.584 ,-0.505 ,-0.454 ,1.862 ,0.877 
100725,-0.175 ,-1.373 ,-1.010 ,-0.595 ,1.694 ,1.141 
100726,0.121 ,-0.867 ,-1.377 ,-0.939 ,0.760 ,1.847 
100727,-0.236 ,0.365 ,-1.049 ,-0.746 ,-0.951 ,2.663 
100728,-2.962 ,0.591 ,3.314 ,0.782 ,-0.436 ,-0.122 
100729,-2.950 ,0.135 ,2.926 ,1.136 ,-0.369 ,-0.204 
100730,-2.926 ,-0.006 ,2.408 ,0.886 ,0.113 ,-0.363 
100731,-2.708 ,-0.571 ,1.724 ,1.474 ,-0.059 ,-0.233 
100732,-2.927 ,-0.002 ,1.024 ,1.643 ,-0.174 ,-0.405 
100733,-3.056 ,0.381 ,1.309 ,1.191 ,-0.389 ,-0.385 
100734,-3.174 ,0.734 ,1.074 ,0.525 ,-0.203 ,-0.181 
100735,-3.275 ,0.445 ,1.853 ,0.132 ,0.398 ,0.250 
100736,-3.001 ,0.536 ,0.603 ,-0.216 ,0.759 ,0.054 
100737,-2.600 ,-0.141 ,1.878 ,-0.305 ,0.723 ,0.382 
100738,-2.551 ,0.324 ,1.525 ,-0.333 ,0.547 ,0.438 
100739,-2.485 ,0.430 ,0.102 ,-0.200 ,0.916 ,0.254 
100740,-2.154 ,-0.399 ,-1.049 ,-0.273 ,1.364 ,0.208 
100741,-2.061 ,-0.480 ,-0.443 ,-0.397 ,1.325 ,0.017 
100742,-1.574 ,-1.028 ,-0.156 ,-0.566 ,1.612 ,0.341 
100743,-1.172 ,-1.221 ,-0.983 ,-0.553 ,1.820 ,0.384 
100744,-0.656 ,-1.542 ,-1.657 ,-0.557 ,1.854 ,0.882 
100745,-0.266 ,-1.091 ,-1.120 ,-0.782 ,1.158 ,1.659 
100746,-0.718 ,-0.132 ,-1.032 ,-0.596 ,0.099 ,2.106 
100747,-1.233 ,0.503 ,-1.239 ,1.009 ,-1.696 ,2.250 
100748,-1.167 ,0.623 ,-1.340 ,1.113 ,-2.476 ,2.155 
100749,-0.841 ,0.836 ,-1.946 ,1.264 ,-2.462 ,1.906 
100750,-3.390 ,1.043 ,2.590 ,0.022 ,-0.115 ,-0.078 
100751,-3.298 ,0.655 ,1.806 ,0.456 ,0.226 ,-0.084 
100752,-3.056 ,0.154 ,1.667 ,0.638 ,0.430 ,-0.126 
100753,-2.896 ,-0.235 ,1.269 ,1.317 ,-0.033 ,-0.173 
100754,-3.222 ,0.125 ,1.223 ,1.487 ,-0.161 ,-0.282 
100755,-3.142 ,0.607 ,0.636 ,0.781 ,0.149 ,-0.628 
100756,-3.322 ,0.883 ,0.788 ,-0.060 ,0.401 ,-0.508 
100757,-3.388 ,1.171 ,0.721 ,-0.351 ,0.502 ,-0.447 
100758,-3.097 ,0.917 ,1.170 ,-0.362 ,0.490 ,-0.123 
100759,-2.867 ,0.705 ,1.183 ,-0.410 ,0.428 ,0.225 
100760,-2.831 ,0.670 ,1.682 ,-0.447 ,0.285 ,0.459 
100761,-2.863 ,0.916 ,1.073 ,-0.353 ,0.468 ,0.202 
100762,-2.664 ,0.729 ,0.047 ,-0.460 ,0.693 ,-0.070 
100763,-2.652 ,-0.036 ,-1.740 ,-0.445 ,1.121 ,-0.103 
100764,-2.457 ,-0.269 ,-1.409 ,-0.530 ,1.329 ,-0.150 
100765,-2.020 ,-0.317 ,-0.871 ,-0.677 ,1.432 ,-0.078 
100766,-1.350 ,-1.128 ,-1.574 ,-0.567 ,1.741 ,0.541 
100767,-0.829 ,-1.132 ,-1.788 ,-0.602 ,1.540 ,1.132 
100768,-0.868 ,-0.831 ,-1.392 ,-0.647 ,0.896 ,1.374 
100769,-0.812 ,-1.311 ,-2.207 ,0.711 ,-0.244 ,1.379 
100770,-3.667 ,1.146 ,1.997 ,0.237 ,0.057 ,0.168 
100771,-3.651 ,0.909 ,1.073 ,0.509 ,0.681 ,0.185 
100772,-3.345 ,0.659 ,0.829 ,0.526 ,0.535 ,-0.190 
100773,-2.879 ,0.233 ,0.587 ,0.907 ,-0.050 ,-0.380 
100774,-3.110 ,0.259 ,0.621 ,1.039 ,0.162 ,-0.683 
100775,-3.315 ,0.443 ,0.622 ,0.751 ,0.632 ,-0.949 
100776,-3.666 ,1.033 ,0.619 ,-0.018 ,1.002 ,-1.088 
100777,-3.677 ,1.417 ,0.706 ,-0.158 ,0.695 ,-0.857 
100778,-3.563 ,1.938 ,0.657 ,-0.329 ,0.243 ,-0.602 
100779,-3.663 ,1.742 ,0.909 ,-0.210 ,0.355 ,-0.358 
100780,-3.685 ,1.709 ,0.356 ,-0.211 ,0.420 ,-0.308 
100781,-3.622 ,1.290 ,-0.432 ,-0.115 ,0.621 ,-0.149 
100782,-3.345 ,1.412 ,0.663 ,-0.289 ,0.374 ,0.008 
100783,-3.215 ,0.638 ,0.115 ,-0.364 ,0.564 ,0.030 
100784,-3.106 ,0.370 ,-0.833 ,-0.515 ,0.735 ,-0.103 
100785,-2.416 ,0.047 ,-1.282 ,-0.737 ,0.842 ,-0.088 
100786,-1.604 ,-0.719 ,-0.779 ,-0.730 ,1.219 ,0.730 
100787,-1.171 ,-0.832 ,-0.759 ,-0.688 ,1.266 ,0.996 
100788,-1.013 ,-0.732 ,-1.784 ,-0.828 ,1.265 ,0.971 
100789,-1.318 ,-1.128 ,-2.206 ,-0.074 ,0.501 ,0.937 
100790,-0.991 ,-1.305 ,-2.341 ,0.603 ,-0.313 ,1.179 
100791,-0.827 ,-1.279 ,-2.335 ,1.061 ,-0.869 ,1.258 
100792,-0.699 ,-0.988 ,-3.316 ,1.248 ,-0.954 ,1.027 
100793,-0.889 ,-0.629 ,-3.018 ,1.344 ,-1.003 ,0.961 
100794,-1.062 ,-0.016 ,-3.295 ,1.431 ,-1.157 ,1.214 
100795,-3.667 ,0.939 ,1.116 ,0.793 ,-0.274 ,0.715 
100796,-3.757 ,0.673 ,0.581 ,0.853 ,0.337 ,0.433 
100797,-3.631 ,0.636 ,0.475 ,0.713 ,0.580 ,-0.130 
100798,-3.096 ,0.394 ,0.156 ,0.897 ,0.098 ,-0.511 
100799,-3.374 ,0.092 ,0.174 ,1.192 ,0.338 ,-0.824 
100800,-3.650 ,0.385 ,0.339 ,0.890 ,0.588 ,-1.001 
100801,-4.112 ,1.155 ,0.723 ,0.213 ,1.154 ,-1.298 
100802,-4.223 ,1.546 ,0.664 ,0.087 ,0.816 ,-1.106 
100803,-4.150 ,2.357 ,1.327 ,0.034 ,0.287 ,-0.851 
100804,-4.230 ,2.231 ,1.532 ,-0.011 ,0.131 ,-0.497 
100805,-4.082 ,1.789 ,1.453 ,-0.060 ,0.022 ,-0.362 
100806,-3.848 ,1.609 ,1.446 ,-0.079 ,-0.050 ,-0.058 
100807,-3.715 ,1.395 ,1.112 ,-0.164 ,0.214 ,0.145 
100808,-3.690 ,0.662 ,-0.113 ,-0.062 ,0.626 ,0.043 
100809,-3.374 ,0.179 ,-0.379 ,-0.214 ,0.616 ,-0.141 
100810,-2.654 ,0.030 ,-1.242 ,-0.616 ,0.744 ,0.098 
100811,-1.981 ,-0.120 ,-1.951 ,-0.557 ,0.929 ,0.535 
100812,-1.582 ,-0.149 ,-0.598 ,-0.636 ,0.794 ,0.845 
100813,-1.448 ,-0.279 ,-0.488 ,-0.883 ,0.869 ,0.693 
100814,-1.602 ,-0.584 ,-2.025 ,-0.906 ,1.253 ,0.556 
100815,-1.545 ,-1.170 ,-2.564 ,-0.402 ,0.331 ,0.677 
100816,-1.194 ,-1.502 ,-1.276 ,0.125 ,-0.689 ,0.890 
100817,-0.998 ,-1.474 ,-3.067 ,0.960 ,-0.839 ,0.517 
100818,-0.906 ,-1.311 ,-3.142 ,0.914 ,-0.849 ,0.237 
100819,-0.921 ,-0.605 ,-3.490 ,1.039 ,-1.159 ,0.477 
100820,-0.987 ,-0.446 ,-2.285 ,1.250 ,-1.564 ,0.869 
100821,-0.714 ,0.117 ,-3.565 ,0.836 ,-2.083 ,1.136 
100822,-0.917 ,1.113 ,-3.778 ,0.904 ,-2.628 ,1.723 
100823,-3.406 ,1.273 ,0.574 ,1.016 ,-0.971 ,1.531 
100824,-3.577 ,0.683 ,-0.013 ,1.202 ,-0.302 ,1.121 
100825,-3.644 ,0.227 ,-0.181 ,1.383 ,0.074 ,0.429 
100826,-3.748 ,0.295 ,0.200 ,0.997 ,0.442 ,0.000 
100827,-3.838 ,0.347 ,-0.188 ,1.083 ,0.718 ,-0.742 
100828,-4.205 ,0.776 ,0.540 ,0.773 ,0.909 ,-1.238 
100829,-4.514 ,1.469 ,1.018 ,0.498 ,1.020 ,-1.545 
100830,-4.547 ,1.594 ,1.453 ,0.173 ,0.704 ,-1.195 
100831,-4.448 ,2.185 ,2.303 ,0.164 ,0.303 ,-0.918 
100832,-4.479 ,2.375 ,2.270 ,0.020 ,0.038 ,-0.600 
100833,-4.290 ,1.929 ,2.152 ,0.111 ,-0.243 ,-0.324 
100834,-4.115 ,1.559 ,1.502 ,0.164 ,-0.224 ,0.206 
100835,-4.065 ,1.283 ,0.466 ,0.303 ,0.154 ,0.313 
100836,-3.935 ,0.787 ,-0.225 ,0.214 ,0.490 ,-0.122 
100837,-3.669 ,0.374 ,-0.767 ,0.104 ,0.812 ,-0.460 
100838,-3.364 ,0.311 ,-1.588 ,0.063 ,1.271 ,-0.141 
100839,-2.825 ,-0.567 ,-3.506 ,0.687 ,1.355 ,0.296 
100840,-2.100 ,0.304 ,-1.223 ,-0.447 ,0.510 ,0.606 
100841,-1.887 ,0.269 ,-0.170 ,-1.035 ,0.510 ,0.430 
100842,-2.000 ,-0.559 ,-1.446 ,-0.912 ,1.204 ,0.392 
100843,-1.913 ,-0.867 ,-3.136 ,-0.795 ,0.719 ,0.457 
100844,-1.746 ,-1.256 ,-1.465 ,-0.320 ,-0.751 ,0.362 
100845,-1.577 ,-1.377 ,-2.811 ,0.263 ,-0.664 ,0.067 
100846,-1.300 ,-1.483 ,-3.302 ,0.414 ,-0.622 ,-0.134 
100847,-1.155 ,-0.996 ,-3.155 ,0.812 ,-1.111 ,-0.018 
100848,-0.908 ,-0.658 ,-2.351 ,0.727 ,-1.776 ,0.188 
100849,-0.617 ,-0.105 ,-3.100 ,0.567 ,-2.211 ,0.616 
100850,-3.393 ,0.992 ,-0.401 ,1.259 ,-0.508 ,1.237 
100851,-3.786 ,0.801 ,-0.045 ,1.213 ,-0.284 ,0.569 
100852,-4.316 ,0.678 ,0.083 ,1.318 ,0.412 ,-0.464 
100853,-4.679 ,1.161 ,0.671 ,0.906 ,0.784 ,-1.068 
100854,-4.715 ,1.661 ,1.559 ,0.717 ,0.611 ,-1.157 
100855,-4.780 ,1.979 ,1.739 ,0.560 ,0.423 ,-1.287 
100856,-4.706 ,2.512 ,2.443 ,0.298 ,0.016 ,-0.972 
100857,-4.615 ,2.706 ,2.292 ,0.207 ,-0.228 ,-0.624 
100858,-4.524 ,2.205 ,1.899 ,0.407 ,-0.188 ,-0.147 
100859,-4.396 ,1.630 ,1.264 ,0.511 ,0.021 ,0.388 
100860,-3.992 ,1.205 ,0.947 ,0.255 ,-0.116 ,0.649 
100861,-4.015 ,0.961 ,0.256 ,0.133 ,0.236 ,0.113 
100862,-4.001 ,0.690 ,-0.150 ,0.248 ,0.832 ,-0.465 
100863,-4.117 ,1.136 ,-0.372 ,0.343 ,1.286 ,-0.623 
100864,-3.842 ,0.758 ,-1.484 ,0.499 ,1.067 ,-0.089 
100865,-3.268 ,0.345 ,-2.201 ,0.436 ,0.584 ,0.314 
100866,-2.330 ,0.862 ,0.607 ,-1.149 ,0.096 ,0.290 
100867,-2.532 ,0.196 ,-1.030 ,-1.009 ,0.810 ,0.201 
100868,-2.286 ,-0.556 ,-3.019 ,-0.893 ,0.722 ,0.289 
100869,-1.832 ,-1.172 ,-1.655 ,-0.855 ,-0.090 ,-0.074 
100870,-1.834 ,-0.644 ,-1.841 ,-1.541 ,0.212 ,-0.041 
100871,-2.128 ,-0.843 ,-2.878 ,-0.545 ,-0.307 ,0.024 
100872,-1.350 ,-1.279 ,-2.357 ,0.532 ,-1.251 ,0.017 
100873,-1.103 ,-0.756 ,-1.914 ,0.737 ,-1.788 ,0.187 
100874,-1.037 ,-0.244 ,-1.957 ,1.010 ,-2.098 ,0.875 
100875,-3.554 ,1.783 ,0.637 ,0.985 ,-1.312 ,1.351 
100876,-4.145 ,1.359 ,0.782 ,1.216 ,-0.682 ,0.599 
100877,-4.532 ,1.328 ,0.569 ,0.962 ,-0.221 ,-0.199 
100878,-4.665 ,2.042 ,1.636 ,0.540 ,-0.119 ,-0.389 
100879,-4.812 ,2.595 ,2.313 ,0.595 ,-0.112 ,-0.802 
100880,-5.010 ,2.749 ,2.288 ,0.687 ,-0.123 ,-0.677 
100881,-4.540 ,3.041 ,2.612 ,0.308 ,-0.826 ,-0.049 
100882,-4.370 ,2.516 ,2.175 ,0.376 ,-0.700 ,0.566 
100883,-4.511 ,1.495 ,1.203 ,0.631 ,-0.084 ,0.895 
100884,-4.341 ,1.151 ,0.434 ,0.496 ,0.022 ,0.794 
100885,-4.128 ,1.001 ,0.064 ,0.241 ,0.151 ,0.249 
100886,-4.204 ,0.931 ,0.315 ,0.332 ,0.603 ,-0.403 
100887,-4.306 ,1.374 ,0.201 ,0.234 ,0.846 ,-0.467 
100888,-4.232 ,1.597 ,-0.116 ,0.119 ,0.618 ,-0.075 
100889,-3.735 ,1.385 ,-0.167 ,-0.310 ,0.295 ,0.297 
100890,-2.770 ,1.457 ,0.893 ,-1.179 ,-0.233 ,0.346 
100891,-3.015 ,0.921 ,-0.574 ,-0.853 ,0.598 ,0.226 
100892,-2.657 ,-0.179 ,-2.604 ,-0.935 ,0.780 ,0.218 
100893,-2.149 ,-0.855 ,-2.256 ,-0.835 ,0.144 ,-0.304 
100894,-2.113 ,-0.143 ,-1.850 ,-1.942 ,0.284 ,-0.368 
100895,-2.469 ,-0.217 ,-2.508 ,-1.100 ,-0.276 ,-0.313 
100896,-1.560 ,-0.944 ,-2.261 ,-0.042 ,-1.092 ,-0.047 
100897,-1.230 ,-0.792 ,-1.648 ,0.619 ,-1.988 ,0.138 
100898,-1.536 ,-0.200 ,-1.001 ,1.222 ,-2.102 ,0.769 
100899,-3.305 ,1.487 ,1.064 ,1.625 ,-2.135 ,1.374 
100900,-4.046 ,1.274 ,0.912 ,1.728 ,-1.124 ,0.834 
100901,-4.482 ,2.316 ,1.690 ,0.494 ,-0.786 ,0.559 
100902,-4.442 ,3.062 ,2.934 ,0.153 ,-1.201 ,0.242 
100903,-4.885 ,2.964 ,2.500 ,0.770 ,-0.503 ,0.212 
100904,-4.092 ,2.951 ,2.747 ,0.078 ,-1.513 ,0.901 
100905,-3.920 ,2.466 ,2.247 ,0.139 ,-1.374 ,1.364 
100906,-4.511 ,1.406 ,0.604 ,1.080 ,-0.593 ,1.041 
100907,-4.482 ,1.054 ,-0.124 ,0.989 ,0.092 ,0.871 
100908,-4.117 ,0.901 ,-0.127 ,0.376 ,0.137 ,0.546 
100909,-4.117 ,0.783 ,-0.228 ,0.275 ,0.393 ,0.036 
100910,-4.186 ,0.950 ,-0.200 ,0.257 ,0.421 ,-0.044 
100911,-3.818 ,0.978 ,0.581 ,-0.247 ,0.286 ,0.509 
100912,-3.485 ,1.016 ,0.594 ,-0.741 ,0.263 ,0.749 
100913,-2.672 ,1.412 ,1.389 ,-1.443 ,-0.486 ,0.656 
100914,-3.126 ,1.170 ,-0.453 ,-0.834 ,0.525 ,0.393 
100915,-2.723 ,-0.610 ,-3.122 ,-0.157 ,0.819 ,-0.060 
100916,-2.200 ,-1.180 ,-3.252 ,-0.177 ,0.098 ,-0.451 
100917,-2.246 ,-0.001 ,-1.688 ,-1.905 ,0.251 ,-0.565 
100918,-2.509 ,-0.371 ,-2.761 ,-0.635 ,-0.358 ,-0.528 
100919,-1.886 ,-0.297 ,-2.148 ,-0.666 ,-1.172 ,-0.288 
100920,-1.586 ,-0.466 ,-1.383 ,0.365 ,-1.978 ,0.015 
100921,-1.653 ,0.097 ,-1.258 ,0.990 ,-2.144 ,0.533 
100922,-2.794 ,1.791 ,1.401 ,1.988 ,-3.396 ,1.863 
100923,-3.525 ,2.020 ,1.662 ,1.287 ,-2.502 ,1.658 
100924,-4.057 ,2.963 ,2.497 ,-0.030 ,-1.900 ,1.441 
100925,-4.060 ,3.010 ,2.952 ,-0.216 ,-2.075 ,1.323 
100926,-4.068 ,2.719 ,2.706 ,0.243 ,-1.845 ,1.360 
100927,-3.725 ,2.624 ,2.119 ,0.510 ,-2.019 ,1.475 
100928,-3.549 ,2.017 ,1.510 ,0.612 ,-1.981 ,1.767 
100929,-3.807 ,1.225 ,0.929 ,1.194 ,-1.613 ,1.554 
100930,-3.813 ,0.979 ,0.541 ,1.132 ,-1.277 ,1.259 
100931,-3.683 ,0.659 ,0.328 ,0.754 ,-0.756 ,1.186 
100932,-3.556 ,0.524 ,-0.017 ,0.447 ,-0.655 ,0.722 
100933,-3.627 ,0.489 ,0.037 ,0.070 ,-0.417 ,0.482 
100934,-3.273 ,0.443 ,-0.403 ,-0.528 ,-0.365 ,0.538 
100935,-3.123 ,0.635 ,-0.025 ,-1.108 ,0.036 ,0.760 
100936,-2.824 ,1.223 ,0.426 ,-1.506 ,-0.379 ,0.567 
100937,-3.130 ,1.538 ,0.928 ,-0.922 ,0.094 ,0.330 
100938,-2.566 ,-0.526 ,-3.519 ,-0.228 ,0.839 ,0.057 
100939,-2.257 ,-0.777 ,-3.295 ,-0.547 ,0.472 ,-0.336 
100940,-2.510 ,0.190 ,-1.591 ,-1.457 ,0.348 ,-0.370 
100941,-2.460 ,-0.231 ,-2.793 ,-0.339 ,-0.461 ,-0.397 
100942,-2.395 ,0.352 ,-1.794 ,-0.748 ,-1.204 ,-0.512 
100943,-2.362 ,0.485 ,-1.332 ,-0.781 ,-1.473 ,-0.374 
100944,-1.805 ,0.156 ,-1.027 ,0.406 ,-1.621 ,0.369 
100945,-3.034 ,2.496 ,1.777 ,1.728 ,-3.618 ,1.980 
100946,-3.301 ,2.601 ,2.042 ,1.145 ,-3.377 ,1.648 
100947,-3.896 ,3.358 ,2.529 ,0.030 ,-2.703 ,1.583 
100948,-3.926 ,3.144 ,2.716 ,0.149 ,-2.743 ,1.524 
100949,-3.299 ,2.699 ,1.258 ,0.721 ,-2.292 ,1.643 
100950,-2.821 ,1.606 ,0.407 ,1.595 ,-2.632 ,1.817 
100951,-2.532 ,0.800 ,-0.081 ,1.934 ,-2.617 ,1.732 
100952,-2.548 ,0.526 ,-1.045 ,1.781 ,-1.935 ,1.564 
100953,-2.709 ,0.097 ,-1.175 ,1.307 ,-1.479 ,1.220 
100954,-2.741 ,-0.497 ,-1.896 ,1.387 ,-1.057 ,0.700 
100955,-2.862 ,-0.534 ,-3.381 ,0.509 ,-0.826 ,-0.070 
100956,-2.935 ,-0.550 ,-4.038 ,0.393 ,-0.721 ,-0.354 
100957,-3.349 ,0.489 ,-2.335 ,-0.372 ,-0.555 ,-0.317 
100958,-3.149 ,1.355 ,-0.624 ,-1.370 ,-0.206 ,0.176 
100959,-3.366 ,1.459 ,1.463 ,-1.016 ,-0.195 ,0.311 
100960,-2.938 ,0.478 ,-1.960 ,-0.762 ,1.025 ,-0.014 
100961,-2.349 ,-0.124 ,-3.036 ,-1.375 ,0.865 ,-0.159 
100962,-2.823 ,0.630 ,-1.282 ,-1.449 ,0.343 ,-0.268 
100963,-2.716 ,0.506 ,-2.282 ,-0.476 ,-0.497 ,-0.538 
100964,-2.761 ,0.662 ,-1.108 ,-0.914 ,-1.353 ,-0.797 
100965,-2.595 ,0.313 ,-1.708 ,-0.683 ,-1.144 ,-0.652 
100966,-1.789 ,-0.162 ,-1.638 ,-0.083 ,-1.351 ,-0.221 
100967,-1.554 ,0.161 ,-2.001 ,0.921 ,-1.578 ,0.216 
100968,-2.147 ,1.036 ,-0.772 ,2.240 ,-2.699 ,1.654 
100969,-2.072 ,0.109 ,-2.249 ,2.534 ,-1.784 ,1.183 
100970,-2.292 ,-0.793 ,-3.656 ,2.263 ,-1.146 ,0.729 
100971,-2.027 ,-1.149 ,-3.311 ,1.726 ,-1.383 ,0.183 
100972,-2.405 ,-1.120 ,-4.602 ,0.925 ,-0.927 ,-0.387 
100973,-2.962 ,-0.773 ,-4.507 ,0.402 ,-0.702 ,-0.556 
100974,-3.627 ,0.362 ,-3.180 ,-0.013 ,-1.004 ,-0.877 
100975,-3.524 ,1.454 ,-0.892 ,-1.046 ,-0.341 ,-0.185 
100976,-3.579 ,1.777 ,0.774 ,-1.044 ,-0.212 ,0.233 
100977,-3.656 ,2.120 ,0.391 ,-1.037 ,-0.039 ,-0.228 
100978,-2.749 ,0.425 ,-2.904 ,-1.304 ,0.816 ,-0.390 
100979,-3.090 ,1.002 ,-0.972 ,-1.532 ,0.162 ,-0.374 
100980,-2.997 ,1.161 ,-1.738 ,-1.231 ,-0.175 ,-0.760 
100981,-3.067 ,0.613 ,-1.285 ,-0.550 ,-0.855 ,-1.059 
100982,-2.602 ,-0.157 ,-1.950 ,-0.452 ,-0.717 ,-0.739 
100983,-1.732 ,-0.815 ,-2.667 ,0.130 ,-0.837 ,-0.714 
100984,-1.644 ,-0.470 ,-1.915 ,1.122 ,-1.382 ,-0.005 
100985,-2.598 ,0.298 ,-1.532 ,2.644 ,-1.960 ,1.233 
100986,-2.905 ,-0.252 ,-2.057 ,2.160 ,-1.730 ,0.740 
100987,-3.029 ,-0.121 ,-2.627 ,0.787 ,-1.414 ,-0.111 
100988,-3.171 ,-0.310 ,-3.923 ,0.028 ,-1.013 ,-0.772 
100989,-3.504 ,0.073 ,-3.692 ,-0.101 ,-1.172 ,-0.867 
100990,-3.897 ,1.203 ,-2.154 ,-0.862 ,-0.892 ,-0.820 
100991,-3.761 ,1.746 ,-0.869 ,-1.254 ,-0.301 ,-0.292 
100992,-3.772 ,1.824 ,1.012 ,-0.917 ,-0.283 ,0.302 
100993,-3.412 ,1.727 ,0.034 ,-0.971 ,0.060 ,0.036 
100994,-2.926 ,0.873 ,-2.324 ,-1.308 ,0.592 ,-0.560 
100995,-3.305 ,1.425 ,-0.825 ,-1.659 ,-0.045 ,-0.681 
100996,-3.141 ,1.490 ,-1.568 ,-1.569 ,0.102 ,-0.690 
100997,-2.851 ,0.307 ,-1.978 ,-0.808 ,-0.234 ,-0.933 
100998,-2.058 ,-1.119 ,-2.954 ,-0.270 ,-0.117 ,-0.886 
100999,-1.778 ,-1.130 ,-2.895 ,0.010 ,-0.599 ,-0.960 
101000,-1.861 ,-0.754 ,-2.107 ,1.004 ,-1.255 ,-0.250 
101001,-2.037 ,-0.323 ,-1.994 ,1.531 ,-1.434 ,0.700 
101002,-1.891 ,0.350 ,-2.614 ,1.896 ,-1.465 ,1.420 
101003,-3.115 ,0.308 ,0.967 ,2.858 ,-2.373 ,1.403 
101004,-3.426 ,0.921 ,-0.408 ,1.187 ,-2.355 ,0.646 
101005,-3.823 ,0.930 ,-1.787 ,0.169 ,-1.665 ,-0.367 
101006,-3.860 ,0.576 ,-2.777 ,-0.143 ,-1.438 ,-1.063 
101007,-4.055 ,0.714 ,-2.644 ,-0.320 ,-1.503 ,-1.228 
101008,-3.931 ,1.493 ,-2.378 ,-1.245 ,-0.768 ,-0.795 
101009,-3.776 ,1.718 ,-2.363 ,-1.121 ,-0.118 ,-0.377 
101010,-3.915 ,2.207 ,1.376 ,-1.015 ,-0.608 ,0.397 
101011,-3.363 ,1.719 ,-0.087 ,-0.904 ,0.014 ,0.342 
101012,-3.082 ,1.215 ,-2.223 ,-1.228 ,0.489 ,-0.362 
101013,-3.248 ,1.506 ,-1.628 ,-1.493 ,0.156 ,-0.602 
101014,-3.303 ,2.074 ,-0.798 ,-1.666 ,-0.275 ,-0.689 
101015,-2.502 ,0.077 ,-3.946 ,-0.843 ,0.688 ,-0.491 
101016,-2.220 ,-1.009 ,-4.027 ,0.048 ,0.244 ,-0.712 
101017,-2.370 ,-0.733 ,-2.589 ,-0.332 ,-0.404 ,-0.989 
101018,-2.313 ,-0.540 ,-2.532 ,0.268 ,-1.120 ,-0.533 
101019,-2.245 ,-0.671 ,-2.059 ,1.180 ,-1.431 ,0.545 
101020,-2.309 ,-0.273 ,-2.225 ,1.310 ,-1.454 ,1.018 
101021,-2.114 ,0.114 ,-2.831 ,1.552 ,-1.454 ,1.318 
101022,-1.883 ,0.181 ,-3.306 ,1.975 ,-1.250 ,1.483 
