Gridcode,Viola_adunca,Viola_affinis,Viola_bicolor,Viola_brittoniana,Viola_canadensis,Viola_hastata,Viola_hirsutula,Viola_labradorica,Viola_lanceolata,Viola_nephrophylla,Viola_odorata,Viola_pedata,Viola_renifolia,Viola_rostrata,Viola_rotundifolia,Viola_selkirkii,Viola_septemloba,Viola_septentrionalis,Viola_striata,Viola_tricolor,Viola_triloba,Viola_tripartita,Viola_walteri
100585,0.308 ,0.497 ,0.283 ,0.428 ,0.393 ,0.170 ,0.413 ,0.458 ,0.368 ,0.062 ,0.162 ,0.338 ,0.145 ,0.518 ,0.390 ,0.128 ,0.104 ,0.447 ,0.458 ,0.374 ,0.632 ,0.081 ,0.134 
100586,0.066 ,0.504 ,0.285 ,0.194 ,0.271 ,0.171 ,0.413 ,0.334 ,0.199 ,0.001 ,0.188 ,0.211 ,0.024 ,0.283 ,0.266 ,0.034 ,0.052 ,0.221 ,0.406 ,0.307 ,0.539 ,0.056 ,0.105 
100587,0.075 ,0.510 ,0.472 ,0.114 ,0.351 ,0.152 ,0.566 ,0.425 ,0.266 ,0.002 ,0.349 ,0.275 ,0.044 ,0.329 ,0.427 ,0.057 ,0.019 ,0.299 ,0.394 ,0.339 ,0.478 ,0.059 ,0.157 
100588,0.228 ,0.511 ,0.299 ,0.109 ,0.450 ,0.105 ,0.478 ,0.547 ,0.412 ,0.028 ,0.351 ,0.144 ,0.221 ,0.503 ,0.491 ,0.249 ,0.010 ,0.474 ,0.337 ,0.449 ,0.336 ,0.032 ,0.178 
100589,0.604 ,0.499 ,0.085 ,0.090 ,0.456 ,0.013 ,0.111 ,0.526 ,0.492 ,0.537 ,0.403 ,0.104 ,0.530 ,0.565 ,0.547 ,0.557 ,0.020 ,0.494 ,0.218 ,0.487 ,0.254 ,0.006 ,0.018 
100590,0.429 ,0.511 ,0.032 ,0.058 ,0.523 ,0.008 ,0.059 ,0.482 ,0.499 ,0.504 ,0.500 ,0.199 ,0.427 ,0.396 ,0.467 ,0.395 ,0.040 ,0.451 ,0.216 ,0.400 ,0.233 ,0.018 ,0.013 
100591,0.442 ,0.517 ,0.147 ,0.272 ,0.562 ,0.043 ,0.216 ,0.540 ,0.580 ,0.440 ,0.311 ,0.407 ,0.401 ,0.498 ,0.540 ,0.383 ,0.043 ,0.561 ,0.361 ,0.503 ,0.477 ,0.050 ,0.032 
100592,0.307 ,0.523 ,0.162 ,0.357 ,0.497 ,0.046 ,0.220 ,0.562 ,0.595 ,0.348 ,0.300 ,0.596 ,0.261 ,0.354 ,0.557 ,0.217 ,0.076 ,0.537 ,0.401 ,0.560 ,0.497 ,0.182 ,0.035 
100593,0.282 ,0.512 ,0.099 ,0.259 ,0.347 ,0.017 ,0.121 ,0.578 ,0.633 ,0.302 ,0.347 ,0.593 ,0.229 ,0.125 ,0.541 ,0.144 ,0.084 ,0.478 ,0.267 ,0.626 ,0.416 ,0.203 ,0.021 
100594,0.268 ,0.499 ,0.115 ,0.231 ,0.283 ,0.016 ,0.112 ,0.538 ,0.639 ,0.246 ,0.372 ,0.592 ,0.184 ,0.095 ,0.499 ,0.108 ,0.091 ,0.428 ,0.221 ,0.601 ,0.361 ,0.172 ,0.019 
100595,0.244 ,0.463 ,0.208 ,0.158 ,0.168 ,0.023 ,0.119 ,0.457 ,0.591 ,0.212 ,0.251 ,0.562 ,0.119 ,0.044 ,0.462 ,0.087 ,0.085 ,0.292 ,0.129 ,0.482 ,0.299 ,0.172 ,0.028 
100596,0.182 ,0.455 ,0.320 ,0.204 ,0.214 ,0.047 ,0.175 ,0.374 ,0.543 ,0.177 ,0.250 ,0.618 ,0.069 ,0.067 ,0.390 ,0.059 ,0.104 ,0.242 ,0.152 ,0.440 ,0.372 ,0.242 ,0.051 
100597,0.104 ,0.418 ,0.451 ,0.152 ,0.118 ,0.079 ,0.184 ,0.227 ,0.462 ,0.125 ,0.208 ,0.599 ,0.025 ,0.037 ,0.214 ,0.030 ,0.130 ,0.126 ,0.093 ,0.310 ,0.335 ,0.263 ,0.109 
100598,0.070 ,0.338 ,0.537 ,0.182 ,0.094 ,0.050 ,0.144 ,0.127 ,0.466 ,0.049 ,0.306 ,0.579 ,0.010 ,0.035 ,0.088 ,0.011 ,0.153 ,0.119 ,0.104 ,0.264 ,0.289 ,0.130 ,0.128 
100599,0.066 ,0.422 ,0.630 ,0.121 ,0.118 ,0.244 ,0.117 ,0.174 ,0.397 ,0.145 ,0.388 ,0.516 ,0.027 ,0.057 ,0.189 ,0.041 ,0.098 ,0.109 ,0.182 ,0.165 ,0.171 ,0.064 ,0.196 
100600,0.334 ,0.522 ,0.121 ,0.298 ,0.538 ,0.187 ,0.427 ,0.571 ,0.549 ,0.307 ,0.424 ,0.474 ,0.230 ,0.487 ,0.580 ,0.190 ,0.160 ,0.542 ,0.488 ,0.462 ,0.574 ,0.185 ,0.310 
100601,0.371 ,0.519 ,0.153 ,0.329 ,0.564 ,0.154 ,0.450 ,0.574 ,0.535 ,0.302 ,0.491 ,0.466 ,0.232 ,0.539 ,0.575 ,0.207 ,0.135 ,0.543 ,0.477 ,0.465 ,0.605 ,0.155 ,0.255 
100602,0.425 ,0.509 ,0.227 ,0.324 ,0.475 ,0.108 ,0.453 ,0.562 ,0.513 ,0.244 ,0.517 ,0.418 ,0.213 ,0.556 ,0.546 ,0.209 ,0.115 ,0.499 ,0.420 ,0.416 ,0.600 ,0.105 ,0.201 
100603,0.439 ,0.502 ,0.319 ,0.282 ,0.391 ,0.104 ,0.457 ,0.543 ,0.482 ,0.153 ,0.467 ,0.381 ,0.180 ,0.524 ,0.545 ,0.183 ,0.108 ,0.456 ,0.393 ,0.426 ,0.567 ,0.087 ,0.174 
100604,0.268 ,0.511 ,0.393 ,0.290 ,0.491 ,0.218 ,0.554 ,0.536 ,0.426 ,0.068 ,0.433 ,0.418 ,0.117 ,0.554 ,0.548 ,0.127 ,0.102 ,0.448 ,0.481 ,0.391 ,0.579 ,0.142 ,0.231 
100605,0.245 ,0.505 ,0.429 ,0.210 ,0.377 ,0.164 ,0.547 ,0.505 ,0.394 ,0.023 ,0.434 ,0.316 ,0.103 ,0.457 ,0.506 ,0.119 ,0.046 ,0.400 ,0.397 ,0.412 ,0.509 ,0.062 ,0.187 
100606,0.187 ,0.510 ,0.365 ,0.132 ,0.437 ,0.164 ,0.572 ,0.507 ,0.388 ,0.014 ,0.341 ,0.203 ,0.152 ,0.475 ,0.484 ,0.170 ,0.014 ,0.445 ,0.364 ,0.415 ,0.413 ,0.040 ,0.209 
100607,0.587 ,0.498 ,0.101 ,0.116 ,0.442 ,0.019 ,0.150 ,0.522 ,0.517 ,0.518 ,0.428 ,0.167 ,0.483 ,0.545 ,0.532 ,0.499 ,0.029 ,0.482 ,0.241 ,0.474 ,0.307 ,0.010 ,0.025 
100608,0.560 ,0.505 ,0.064 ,0.081 ,0.493 ,0.014 ,0.094 ,0.521 ,0.490 ,0.541 ,0.475 ,0.136 ,0.490 ,0.538 ,0.519 ,0.499 ,0.026 ,0.480 ,0.216 ,0.465 ,0.251 ,0.009 ,0.016 
100609,0.438 ,0.518 ,0.066 ,0.136 ,0.549 ,0.019 ,0.117 ,0.532 ,0.566 ,0.492 ,0.442 ,0.320 ,0.425 ,0.425 ,0.506 ,0.389 ,0.044 ,0.523 ,0.290 ,0.476 ,0.340 ,0.036 ,0.022 
100610,0.363 ,0.529 ,0.095 ,0.197 ,0.494 ,0.054 ,0.194 ,0.555 ,0.604 ,0.416 ,0.318 ,0.466 ,0.362 ,0.338 ,0.553 ,0.310 ,0.055 ,0.556 ,0.372 ,0.537 ,0.408 ,0.114 ,0.047 
100611,0.316 ,0.523 ,0.099 ,0.214 ,0.393 ,0.054 ,0.179 ,0.568 ,0.614 ,0.366 ,0.284 ,0.521 ,0.286 ,0.195 ,0.556 ,0.222 ,0.071 ,0.509 ,0.340 ,0.552 ,0.396 ,0.178 ,0.050 
100612,0.274 ,0.504 ,0.101 ,0.207 ,0.282 ,0.018 ,0.110 ,0.552 ,0.640 ,0.272 ,0.335 ,0.572 ,0.204 ,0.091 ,0.507 ,0.122 ,0.086 ,0.433 ,0.232 ,0.594 ,0.352 ,0.172 ,0.021 
100613,0.223 ,0.476 ,0.211 ,0.185 ,0.219 ,0.031 ,0.154 ,0.473 ,0.586 ,0.232 ,0.213 ,0.595 ,0.119 ,0.066 ,0.493 ,0.090 ,0.096 ,0.312 ,0.181 ,0.501 ,0.355 ,0.230 ,0.039 
100614,0.178 ,0.452 ,0.337 ,0.169 ,0.202 ,0.053 ,0.178 ,0.374 ,0.529 ,0.189 ,0.199 ,0.605 ,0.067 ,0.061 ,0.400 ,0.066 ,0.099 ,0.215 ,0.141 ,0.406 ,0.357 ,0.245 ,0.060 
100615,0.139 ,0.425 ,0.422 ,0.116 ,0.148 ,0.082 ,0.177 ,0.310 ,0.460 ,0.181 ,0.141 ,0.570 ,0.046 ,0.039 ,0.338 ,0.063 ,0.101 ,0.134 ,0.090 ,0.270 ,0.264 ,0.251 ,0.086 
100616,0.106 ,0.400 ,0.503 ,0.159 ,0.132 ,0.078 ,0.165 ,0.199 ,0.470 ,0.100 ,0.285 ,0.593 ,0.022 ,0.043 ,0.188 ,0.027 ,0.116 ,0.131 ,0.103 ,0.288 ,0.305 ,0.200 ,0.110 
100617,0.398 ,0.524 ,0.088 ,0.193 ,0.536 ,0.158 ,0.362 ,0.554 ,0.547 ,0.350 ,0.439 ,0.397 ,0.286 ,0.478 ,0.554 ,0.265 ,0.108 ,0.541 ,0.435 ,0.452 ,0.498 ,0.095 ,0.311 
100618,0.431 ,0.518 ,0.133 ,0.234 ,0.571 ,0.140 ,0.417 ,0.562 ,0.531 ,0.302 ,0.489 ,0.393 ,0.274 ,0.551 ,0.553 ,0.261 ,0.098 ,0.549 ,0.423 ,0.439 ,0.560 ,0.096 ,0.277 
100619,0.460 ,0.508 ,0.216 ,0.211 ,0.485 ,0.126 ,0.442 ,0.545 ,0.503 ,0.180 ,0.472 ,0.345 ,0.236 ,0.558 ,0.529 ,0.230 ,0.081 ,0.521 ,0.372 ,0.376 ,0.554 ,0.079 ,0.251 
100620,0.391 ,0.514 ,0.200 ,0.250 ,0.549 ,0.174 ,0.471 ,0.555 ,0.511 ,0.189 ,0.473 ,0.388 ,0.217 ,0.557 ,0.546 ,0.209 ,0.097 ,0.531 ,0.429 ,0.409 ,0.566 ,0.107 ,0.295 
100621,0.251 ,0.510 ,0.382 ,0.230 ,0.503 ,0.243 ,0.561 ,0.514 ,0.425 ,0.036 ,0.412 ,0.354 ,0.119 ,0.548 ,0.535 ,0.126 ,0.063 ,0.467 ,0.453 ,0.382 ,0.536 ,0.102 ,0.275 
100622,0.136 ,0.513 ,0.433 ,0.184 ,0.482 ,0.239 ,0.596 ,0.493 ,0.382 ,0.011 ,0.376 ,0.320 ,0.094 ,0.487 ,0.498 ,0.114 ,0.024 ,0.410 ,0.440 ,0.388 ,0.513 ,0.081 ,0.244 
100623,0.413 ,0.512 ,0.225 ,0.184 ,0.534 ,0.136 ,0.436 ,0.545 ,0.512 ,0.220 ,0.456 ,0.227 ,0.345 ,0.586 ,0.552 ,0.378 ,0.025 ,0.527 ,0.362 ,0.485 ,0.404 ,0.033 ,0.159 
100624,0.522 ,0.508 ,0.040 ,0.056 ,0.524 ,0.012 ,0.072 ,0.515 ,0.472 ,0.553 ,0.522 ,0.123 ,0.481 ,0.499 ,0.498 ,0.487 ,0.032 ,0.459 ,0.214 ,0.425 ,0.217 ,0.010 ,0.020 
100625,0.446 ,0.522 ,0.049 ,0.079 ,0.553 ,0.022 ,0.099 ,0.526 ,0.519 ,0.496 ,0.479 ,0.198 ,0.453 ,0.432 ,0.509 ,0.431 ,0.033 ,0.521 ,0.275 ,0.490 ,0.251 ,0.024 ,0.023 
100626,0.354 ,0.535 ,0.031 ,0.082 ,0.397 ,0.033 ,0.097 ,0.509 ,0.611 ,0.446 ,0.272 ,0.334 ,0.399 ,0.148 ,0.512 ,0.319 ,0.056 ,0.522 ,0.293 ,0.501 ,0.244 ,0.096 ,0.047 
100627,0.346 ,0.527 ,0.078 ,0.127 ,0.393 ,0.098 ,0.204 ,0.553 ,0.601 ,0.402 ,0.243 ,0.424 ,0.347 ,0.198 ,0.555 ,0.291 ,0.064 ,0.516 ,0.364 ,0.502 ,0.330 ,0.141 ,0.087 
100628,0.337 ,0.523 ,0.084 ,0.176 ,0.356 ,0.095 ,0.192 ,0.558 ,0.606 ,0.390 ,0.304 ,0.470 ,0.312 ,0.173 ,0.551 ,0.243 ,0.076 ,0.502 ,0.346 ,0.525 ,0.344 ,0.152 ,0.068 
100629,0.243 ,0.505 ,0.261 ,0.283 ,0.403 ,0.229 ,0.365 ,0.539 ,0.517 ,0.283 ,0.296 ,0.587 ,0.177 ,0.283 ,0.585 ,0.164 ,0.095 ,0.418 ,0.413 ,0.480 ,0.462 ,0.280 ,0.127 
100630,0.173 ,0.456 ,0.358 ,0.141 ,0.189 ,0.105 ,0.219 ,0.417 ,0.470 ,0.228 ,0.141 ,0.571 ,0.083 ,0.070 ,0.484 ,0.101 ,0.095 ,0.203 ,0.149 ,0.334 ,0.336 ,0.265 ,0.102 
100631,0.149 ,0.439 ,0.390 ,0.108 ,0.149 ,0.112 ,0.202 ,0.390 ,0.462 ,0.222 ,0.088 ,0.541 ,0.070 ,0.046 ,0.449 ,0.104 ,0.094 ,0.153 ,0.120 ,0.254 ,0.253 ,0.255 ,0.097 
100632,0.124 ,0.430 ,0.459 ,0.121 ,0.162 ,0.131 ,0.203 ,0.302 ,0.461 ,0.178 ,0.138 ,0.571 ,0.043 ,0.051 ,0.345 ,0.070 ,0.099 ,0.127 ,0.117 ,0.243 ,0.262 ,0.265 ,0.115 
100633,0.067 ,0.475 ,0.601 ,0.205 ,0.271 ,0.190 ,0.153 ,0.241 ,0.410 ,0.161 ,0.552 ,0.525 ,0.034 ,0.159 ,0.260 ,0.046 ,0.099 ,0.197 ,0.398 ,0.290 ,0.245 ,0.025 ,0.197 
100634,0.442 ,0.518 ,0.097 ,0.159 ,0.560 ,0.132 ,0.355 ,0.543 ,0.538 ,0.335 ,0.476 ,0.337 ,0.289 ,0.508 ,0.532 ,0.291 ,0.087 ,0.525 ,0.384 ,0.425 ,0.479 ,0.063 ,0.297 
100635,0.492 ,0.505 ,0.182 ,0.156 ,0.481 ,0.120 ,0.416 ,0.530 ,0.509 ,0.174 ,0.466 ,0.285 ,0.255 ,0.540 ,0.514 ,0.262 ,0.067 ,0.511 ,0.329 ,0.361 ,0.514 ,0.055 ,0.285 
100636,0.386 ,0.516 ,0.173 ,0.196 ,0.570 ,0.213 ,0.456 ,0.547 ,0.517 ,0.184 ,0.448 ,0.367 ,0.229 ,0.548 ,0.543 ,0.223 ,0.086 ,0.540 ,0.426 ,0.395 ,0.519 ,0.101 ,0.348 
100637,0.259 ,0.516 ,0.295 ,0.181 ,0.577 ,0.350 ,0.565 ,0.518 ,0.473 ,0.056 ,0.415 ,0.355 ,0.155 ,0.584 ,0.553 ,0.159 ,0.057 ,0.521 ,0.483 ,0.394 ,0.501 ,0.127 ,0.403 
100638,0.147 ,0.515 ,0.408 ,0.150 ,0.555 ,0.328 ,0.620 ,0.492 ,0.416 ,0.013 ,0.440 ,0.318 ,0.103 ,0.542 ,0.524 ,0.121 ,0.026 ,0.445 ,0.470 ,0.416 ,0.474 ,0.096 ,0.348 
100639,0.310 ,0.513 ,0.253 ,0.112 ,0.556 ,0.205 ,0.501 ,0.565 ,0.469 ,0.089 ,0.556 ,0.180 ,0.243 ,0.580 ,0.537 ,0.294 ,0.019 ,0.495 ,0.388 ,0.506 ,0.327 ,0.034 ,0.312 
100640,0.560 ,0.509 ,0.044 ,0.062 ,0.526 ,0.015 ,0.100 ,0.514 ,0.463 ,0.562 ,0.562 ,0.105 ,0.469 ,0.529 ,0.505 ,0.509 ,0.039 ,0.449 ,0.225 ,0.429 ,0.228 ,0.009 ,0.053 
100641,0.514 ,0.519 ,0.046 ,0.065 ,0.575 ,0.027 ,0.112 ,0.524 ,0.471 ,0.534 ,0.542 ,0.123 ,0.476 ,0.511 ,0.523 ,0.494 ,0.035 ,0.500 ,0.282 ,0.465 ,0.225 ,0.014 ,0.050 
100642,0.431 ,0.532 ,0.059 ,0.084 ,0.493 ,0.107 ,0.210 ,0.533 ,0.527 ,0.454 ,0.435 ,0.248 ,0.432 ,0.372 ,0.543 ,0.399 ,0.050 ,0.535 ,0.390 ,0.484 ,0.282 ,0.048 ,0.104 
100643,0.410 ,0.532 ,0.056 ,0.086 ,0.367 ,0.169 ,0.204 ,0.548 ,0.568 ,0.436 ,0.242 ,0.303 ,0.436 ,0.209 ,0.571 ,0.370 ,0.063 ,0.524 ,0.381 ,0.474 ,0.274 ,0.095 ,0.159 
100644,0.387 ,0.529 ,0.102 ,0.139 ,0.427 ,0.224 ,0.305 ,0.557 ,0.555 ,0.387 ,0.310 ,0.382 ,0.392 ,0.328 ,0.591 ,0.339 ,0.063 ,0.541 ,0.439 ,0.493 ,0.368 ,0.121 ,0.193 
100645,0.311 ,0.515 ,0.203 ,0.202 ,0.416 ,0.279 ,0.384 ,0.559 ,0.511 ,0.309 ,0.284 ,0.495 ,0.293 ,0.341 ,0.614 ,0.265 ,0.066 ,0.492 ,0.463 ,0.484 ,0.409 ,0.203 ,0.194 
100646,0.195 ,0.475 ,0.357 ,0.107 ,0.233 ,0.221 ,0.304 ,0.516 ,0.437 ,0.226 ,0.089 ,0.495 ,0.149 ,0.142 ,0.576 ,0.223 ,0.056 ,0.261 ,0.268 ,0.298 ,0.292 ,0.224 ,0.202 
100647,0.169 ,0.441 ,0.411 ,0.067 ,0.131 ,0.084 ,0.179 ,0.453 ,0.444 ,0.210 ,0.041 ,0.458 ,0.085 ,0.050 ,0.507 ,0.194 ,0.059 ,0.140 ,0.115 ,0.199 ,0.198 ,0.170 ,0.095 
100648,0.133 ,0.450 ,0.425 ,0.117 ,0.200 ,0.149 ,0.249 ,0.400 ,0.457 ,0.198 ,0.070 ,0.556 ,0.064 ,0.079 ,0.483 ,0.117 ,0.085 ,0.159 ,0.178 ,0.258 ,0.304 ,0.254 ,0.150 
100649,0.116 ,0.433 ,0.462 ,0.099 ,0.164 ,0.173 ,0.236 ,0.361 ,0.435 ,0.193 ,0.068 ,0.534 ,0.053 ,0.058 ,0.437 ,0.107 ,0.092 ,0.122 ,0.144 ,0.201 ,0.240 ,0.274 ,0.142 
100650,0.141 ,0.432 ,0.492 ,0.131 ,0.164 ,0.141 ,0.187 ,0.288 ,0.458 ,0.172 ,0.242 ,0.567 ,0.046 ,0.062 ,0.333 ,0.070 ,0.088 ,0.143 ,0.123 ,0.242 ,0.260 ,0.210 ,0.115 
100651,0.105 ,0.423 ,0.577 ,0.213 ,0.223 ,0.080 ,0.150 ,0.195 ,0.482 ,0.094 ,0.447 ,0.561 ,0.023 ,0.094 ,0.188 ,0.029 ,0.112 ,0.184 ,0.216 ,0.298 ,0.282 ,0.079 ,0.107 
100652,0.035 ,0.478 ,0.656 ,0.171 ,0.306 ,0.262 ,0.146 ,0.206 ,0.378 ,0.135 ,0.539 ,0.490 ,0.022 ,0.172 ,0.217 ,0.037 ,0.092 ,0.127 ,0.488 ,0.253 ,0.219 ,0.021 ,0.314 
100653,0.454 ,0.518 ,0.092 ,0.068 ,0.580 ,0.202 ,0.365 ,0.519 ,0.508 ,0.227 ,0.420 ,0.204 ,0.291 ,0.501 ,0.509 ,0.314 ,0.060 ,0.528 ,0.350 ,0.364 ,0.354 ,0.047 ,0.437 
100654,0.429 ,0.518 ,0.112 ,0.082 ,0.577 ,0.228 ,0.390 ,0.516 ,0.513 ,0.196 ,0.416 ,0.247 ,0.268 ,0.504 ,0.515 ,0.281 ,0.065 ,0.533 ,0.372 ,0.356 ,0.402 ,0.059 ,0.445 
100655,0.387 ,0.523 ,0.104 ,0.097 ,0.547 ,0.247 ,0.377 ,0.536 ,0.523 ,0.253 ,0.409 ,0.312 ,0.262 ,0.473 ,0.529 ,0.262 ,0.081 ,0.523 ,0.416 ,0.386 ,0.409 ,0.071 ,0.433 
100656,0.272 ,0.512 ,0.314 ,0.145 ,0.537 ,0.245 ,0.580 ,0.524 ,0.483 ,0.046 ,0.492 ,0.260 ,0.175 ,0.558 ,0.529 ,0.203 ,0.028 ,0.486 ,0.411 ,0.455 ,0.436 ,0.056 ,0.337 
100657,0.261 ,0.519 ,0.237 ,0.074 ,0.587 ,0.238 ,0.482 ,0.560 ,0.444 ,0.068 ,0.524 ,0.149 ,0.249 ,0.605 ,0.542 ,0.299 ,0.015 ,0.513 ,0.425 ,0.516 ,0.266 ,0.044 ,0.384 
100658,0.446 ,0.522 ,0.102 ,0.052 ,0.604 ,0.075 ,0.252 ,0.568 ,0.435 ,0.273 ,0.504 ,0.085 ,0.409 ,0.613 ,0.548 ,0.465 ,0.019 ,0.543 ,0.346 ,0.516 ,0.192 ,0.019 ,0.240 
100659,0.497 ,0.529 ,0.052 ,0.050 ,0.577 ,0.034 ,0.125 ,0.542 ,0.452 ,0.489 ,0.487 ,0.081 ,0.530 ,0.543 ,0.556 ,0.539 ,0.023 ,0.543 ,0.324 ,0.507 ,0.165 ,0.016 ,0.086 
100660,0.464 ,0.533 ,0.061 ,0.066 ,0.519 ,0.111 ,0.177 ,0.538 ,0.486 ,0.463 ,0.471 ,0.164 ,0.472 ,0.448 ,0.552 ,0.460 ,0.036 ,0.538 ,0.383 ,0.499 ,0.221 ,0.031 ,0.115 
100661,0.440 ,0.533 ,0.043 ,0.078 ,0.353 ,0.147 ,0.181 ,0.551 ,0.563 ,0.457 ,0.230 ,0.258 ,0.476 ,0.195 ,0.574 ,0.406 ,0.057 ,0.531 ,0.352 ,0.495 ,0.238 ,0.078 ,0.153 
100662,0.345 ,0.522 ,0.197 ,0.140 ,0.445 ,0.254 ,0.391 ,0.556 ,0.507 ,0.313 ,0.283 ,0.405 ,0.361 ,0.402 ,0.611 ,0.358 ,0.037 ,0.511 ,0.452 ,0.482 ,0.358 ,0.149 ,0.200 
100663,0.343 ,0.515 ,0.170 ,0.164 ,0.352 ,0.209 ,0.324 ,0.566 ,0.516 ,0.348 ,0.244 ,0.465 ,0.333 ,0.271 ,0.618 ,0.302 ,0.059 ,0.489 ,0.406 ,0.489 ,0.374 ,0.177 ,0.160 
100664,0.257 ,0.495 ,0.270 ,0.106 ,0.270 ,0.181 ,0.302 ,0.541 ,0.475 ,0.267 ,0.101 ,0.454 ,0.226 ,0.172 ,0.590 ,0.281 ,0.044 ,0.357 ,0.313 ,0.368 ,0.305 ,0.185 ,0.178 
100665,0.224 ,0.477 ,0.313 ,0.085 ,0.199 ,0.182 ,0.254 ,0.518 ,0.487 ,0.245 ,0.072 ,0.448 ,0.170 ,0.105 ,0.549 ,0.270 ,0.044 ,0.266 ,0.248 ,0.292 ,0.239 ,0.167 ,0.179 
100666,0.139 ,0.451 ,0.444 ,0.090 ,0.203 ,0.123 ,0.256 ,0.461 ,0.389 ,0.173 ,0.029 ,0.507 ,0.075 ,0.096 ,0.541 ,0.180 ,0.060 ,0.154 ,0.184 ,0.218 ,0.278 ,0.184 ,0.182 
100667,0.082 ,0.431 ,0.533 ,0.086 ,0.212 ,0.222 ,0.290 ,0.339 ,0.355 ,0.129 ,0.042 ,0.538 ,0.035 ,0.094 ,0.453 ,0.107 ,0.082 ,0.094 ,0.175 ,0.161 ,0.280 ,0.294 ,0.223 
100668,0.115 ,0.429 ,0.505 ,0.141 ,0.176 ,0.144 ,0.197 ,0.254 ,0.467 ,0.149 ,0.220 ,0.581 ,0.033 ,0.063 ,0.282 ,0.054 ,0.099 ,0.125 ,0.129 ,0.239 ,0.292 ,0.233 ,0.135 
100669,0.077 ,0.414 ,0.575 ,0.209 ,0.206 ,0.115 ,0.214 ,0.162 ,0.455 ,0.077 ,0.307 ,0.628 ,0.013 ,0.086 ,0.159 ,0.023 ,0.128 ,0.127 ,0.188 ,0.275 ,0.368 ,0.227 ,0.172 
100670,0.054 ,0.457 ,0.651 ,0.247 ,0.287 ,0.187 ,0.226 ,0.148 ,0.433 ,0.068 ,0.358 ,0.584 ,0.010 ,0.124 ,0.135 ,0.018 ,0.110 ,0.080 ,0.311 ,0.243 ,0.388 ,0.136 ,0.270 
100671,0.026 ,0.470 ,0.700 ,0.180 ,0.329 ,0.478 ,0.234 ,0.194 ,0.346 ,0.092 ,0.516 ,0.542 ,0.015 ,0.208 ,0.205 ,0.022 ,0.074 ,0.060 ,0.520 ,0.241 ,0.241 ,0.087 ,0.486 
100672,0.439 ,0.528 ,0.047 ,0.024 ,0.554 ,0.270 ,0.248 ,0.499 ,0.440 ,0.288 ,0.341 ,0.126 ,0.322 ,0.407 ,0.489 ,0.354 ,0.059 ,0.501 ,0.362 ,0.335 ,0.211 ,0.032 ,0.538 
100673,0.438 ,0.528 ,0.048 ,0.027 ,0.551 ,0.271 ,0.259 ,0.502 ,0.454 ,0.288 ,0.336 ,0.137 ,0.323 ,0.407 ,0.493 ,0.350 ,0.061 ,0.508 ,0.368 ,0.340 ,0.220 ,0.036 ,0.540 
100674,0.435 ,0.527 ,0.042 ,0.045 ,0.531 ,0.185 ,0.246 ,0.480 ,0.486 ,0.363 ,0.356 ,0.207 ,0.307 ,0.377 ,0.492 ,0.326 ,0.085 ,0.491 ,0.364 ,0.358 ,0.287 ,0.037 ,0.444 
100675,0.399 ,0.521 ,0.139 ,0.113 ,0.573 ,0.251 ,0.456 ,0.550 ,0.513 ,0.198 ,0.456 ,0.266 ,0.275 ,0.559 ,0.548 ,0.296 ,0.053 ,0.541 ,0.416 ,0.438 ,0.403 ,0.064 ,0.403 
100676,0.250 ,0.523 ,0.232 ,0.069 ,0.584 ,0.324 ,0.502 ,0.563 ,0.444 ,0.070 ,0.493 ,0.176 ,0.252 ,0.625 ,0.551 ,0.292 ,0.016 ,0.523 ,0.466 ,0.512 ,0.261 ,0.062 ,0.449 
100677,0.295 ,0.528 ,0.176 ,0.038 ,0.582 ,0.225 ,0.370 ,0.587 ,0.409 ,0.124 ,0.462 ,0.113 ,0.331 ,0.627 ,0.558 ,0.380 ,0.013 ,0.536 ,0.466 ,0.529 ,0.166 ,0.046 ,0.440 
100678,0.495 ,0.535 ,0.044 ,0.033 ,0.553 ,0.043 ,0.115 ,0.546 ,0.445 ,0.451 ,0.411 ,0.065 ,0.531 ,0.505 ,0.552 ,0.545 ,0.021 ,0.554 ,0.338 ,0.507 ,0.122 ,0.020 ,0.143 
100679,0.459 ,0.534 ,0.070 ,0.039 ,0.536 ,0.083 ,0.160 ,0.556 ,0.435 ,0.413 ,0.416 ,0.087 ,0.529 ,0.511 ,0.568 ,0.537 ,0.018 ,0.553 ,0.391 ,0.510 ,0.131 ,0.026 ,0.150 
100680,0.415 ,0.532 ,0.105 ,0.076 ,0.485 ,0.242 ,0.269 ,0.556 ,0.501 ,0.359 ,0.347 ,0.210 ,0.465 ,0.457 ,0.584 ,0.458 ,0.028 ,0.551 ,0.432 ,0.507 ,0.221 ,0.067 ,0.226 
100681,0.366 ,0.524 ,0.165 ,0.116 ,0.438 ,0.258 ,0.369 ,0.558 ,0.507 ,0.331 ,0.281 ,0.352 ,0.397 ,0.392 ,0.608 ,0.389 ,0.034 ,0.519 ,0.439 ,0.484 ,0.311 ,0.127 ,0.212 
100682,0.350 ,0.519 ,0.160 ,0.157 ,0.389 ,0.198 ,0.323 ,0.561 ,0.532 ,0.354 ,0.246 ,0.449 ,0.345 ,0.283 ,0.609 ,0.320 ,0.052 ,0.501 ,0.412 ,0.489 ,0.369 ,0.163 ,0.157 
