Gridcode,Viola_adunca,Viola_affinis,Viola_bicolor,Viola_brittoniana,Viola_canadensis,Viola_hastata,Viola_hirsutula,Viola_labradorica,Viola_lanceolata,Viola_nephrophylla,Viola_odorata,Viola_pedata,Viola_renifolia,Viola_rostrata,Viola_rotundifolia,Viola_selkirkii,Viola_septemloba,Viola_septentrionalis,Viola_striata,Viola_tricolor,Viola_triloba,Viola_tripartita,Viola_walteri
100594,0.290 ,0.517 ,0.216 ,0.395 ,0.524 ,0.165 ,0.436 ,0.545 ,0.558 ,0.264 ,0.486 ,0.503 ,0.185 ,0.487 ,0.557 ,0.158 ,0.152 ,0.474 ,0.485 ,0.447 ,0.564 ,0.166 ,0.191 
100595,0.334 ,0.501 ,0.340 ,0.445 ,0.329 ,0.086 ,0.401 ,0.492 ,0.556 ,0.177 ,0.493 ,0.428 ,0.129 ,0.433 ,0.545 ,0.140 ,0.148 ,0.349 ,0.378 ,0.444 ,0.538 ,0.077 ,0.129 
100596,0.198 ,0.503 ,0.416 ,0.516 ,0.340 ,0.142 ,0.414 ,0.403 ,0.561 ,0.078 ,0.391 ,0.410 ,0.064 ,0.353 ,0.494 ,0.075 ,0.172 ,0.277 ,0.401 ,0.386 ,0.515 ,0.098 ,0.173 
100597,0.104 ,0.502 ,0.483 ,0.512 ,0.240 ,0.148 ,0.359 ,0.312 ,0.532 ,0.011 ,0.283 ,0.299 ,0.020 ,0.217 ,0.414 ,0.029 ,0.168 ,0.176 ,0.345 ,0.358 ,0.465 ,0.086 ,0.215 
100598,0.020 ,0.506 ,0.484 ,0.349 ,0.151 ,0.106 ,0.236 ,0.154 ,0.491 ,0.000 ,0.310 ,0.181 ,0.003 ,0.089 ,0.345 ,0.007 ,0.127 ,0.081 ,0.302 ,0.355 ,0.352 ,0.053 ,0.222 
100599,0.023 ,0.495 ,0.197 ,0.561 ,0.229 ,0.114 ,0.180 ,0.129 ,0.389 ,0.000 ,0.117 ,0.087 ,0.005 ,0.120 ,0.220 ,0.006 ,0.068 ,0.123 ,0.275 ,0.273 ,0.542 ,0.025 ,0.144 
100600,0.219 ,0.512 ,0.103 ,0.143 ,0.381 ,0.027 ,0.121 ,0.494 ,0.564 ,0.225 ,0.472 ,0.499 ,0.156 ,0.184 ,0.449 ,0.096 ,0.105 ,0.418 ,0.336 ,0.502 ,0.341 ,0.110 ,0.019 
100601,0.230 ,0.508 ,0.110 ,0.141 ,0.362 ,0.022 ,0.107 ,0.485 ,0.551 ,0.201 ,0.531 ,0.490 ,0.148 ,0.184 ,0.432 ,0.090 ,0.101 ,0.417 ,0.310 ,0.503 ,0.330 ,0.075 ,0.014 
100602,0.236 ,0.476 ,0.117 ,0.106 ,0.293 ,0.012 ,0.070 ,0.457 ,0.542 ,0.141 ,0.556 ,0.475 ,0.129 ,0.124 ,0.389 ,0.068 ,0.090 ,0.397 ,0.226 ,0.496 ,0.236 ,0.046 ,0.008 
100603,0.236 ,0.402 ,0.135 ,0.080 ,0.246 ,0.007 ,0.049 ,0.417 ,0.535 ,0.091 ,0.566 ,0.444 ,0.104 ,0.092 ,0.341 ,0.051 ,0.080 ,0.376 ,0.166 ,0.439 ,0.163 ,0.029 ,0.005 
100604,0.233 ,0.398 ,0.131 ,0.084 ,0.328 ,0.010 ,0.066 ,0.407 ,0.531 ,0.104 ,0.546 ,0.403 ,0.090 ,0.160 ,0.363 ,0.060 ,0.072 ,0.367 ,0.209 ,0.401 ,0.193 ,0.029 ,0.007 
100605,0.321 ,0.341 ,0.235 ,0.100 ,0.338 ,0.009 ,0.064 ,0.412 ,0.547 ,0.109 ,0.496 ,0.424 ,0.107 ,0.185 ,0.357 ,0.096 ,0.038 ,0.403 ,0.174 ,0.291 ,0.196 ,0.024 ,0.006 
100606,0.487 ,0.336 ,0.394 ,0.112 ,0.372 ,0.004 ,0.076 ,0.435 ,0.556 ,0.183 ,0.416 ,0.501 ,0.230 ,0.254 ,0.380 ,0.220 ,0.011 ,0.530 ,0.149 ,0.272 ,0.210 ,0.018 ,0.005 
100607,0.490 ,0.509 ,0.141 ,0.214 ,0.227 ,0.029 ,0.129 ,0.555 ,0.532 ,0.368 ,0.478 ,0.450 ,0.370 ,0.139 ,0.558 ,0.265 ,0.037 ,0.502 ,0.182 ,0.583 ,0.362 ,0.052 ,0.034 
100608,0.490 ,0.514 ,0.128 ,0.200 ,0.278 ,0.052 ,0.176 ,0.583 ,0.511 ,0.417 ,0.446 ,0.428 ,0.414 ,0.193 ,0.611 ,0.314 ,0.041 ,0.523 ,0.232 ,0.605 ,0.392 ,0.061 ,0.056 
100609,0.433 ,0.521 ,0.076 ,0.265 ,0.294 ,0.057 ,0.161 ,0.576 ,0.594 ,0.418 ,0.415 ,0.474 ,0.373 ,0.162 ,0.583 ,0.262 ,0.071 ,0.531 ,0.276 ,0.610 ,0.413 ,0.086 ,0.048 
100610,0.366 ,0.526 ,0.107 ,0.352 ,0.410 ,0.054 ,0.213 ,0.565 ,0.607 ,0.390 ,0.515 ,0.545 ,0.297 ,0.287 ,0.553 ,0.227 ,0.081 ,0.543 ,0.365 ,0.597 ,0.488 ,0.111 ,0.041 
100611,0.315 ,0.523 ,0.138 ,0.395 ,0.482 ,0.085 ,0.300 ,0.558 ,0.600 ,0.388 ,0.511 ,0.553 ,0.256 ,0.390 ,0.546 ,0.211 ,0.110 ,0.522 ,0.445 ,0.539 ,0.526 ,0.146 ,0.063 
100612,0.285 ,0.517 ,0.205 ,0.426 ,0.514 ,0.141 ,0.412 ,0.542 ,0.571 ,0.306 ,0.498 ,0.531 ,0.197 ,0.467 ,0.559 ,0.164 ,0.155 ,0.472 ,0.492 ,0.470 ,0.571 ,0.169 ,0.142 
100613,0.287 ,0.507 ,0.320 ,0.507 ,0.383 ,0.086 ,0.395 ,0.482 ,0.583 ,0.237 ,0.497 ,0.504 ,0.135 ,0.436 ,0.533 ,0.137 ,0.169 ,0.358 ,0.425 ,0.424 ,0.545 ,0.100 ,0.096 
100614,0.217 ,0.501 ,0.423 ,0.544 ,0.304 ,0.110 ,0.389 ,0.398 ,0.568 ,0.100 ,0.381 ,0.414 ,0.072 ,0.339 ,0.497 ,0.086 ,0.171 ,0.262 ,0.389 ,0.425 ,0.526 ,0.082 ,0.129 
100615,0.226 ,0.496 ,0.454 ,0.523 ,0.236 ,0.097 ,0.333 ,0.363 ,0.548 ,0.045 ,0.287 ,0.311 ,0.054 ,0.275 ,0.467 ,0.067 ,0.152 ,0.229 ,0.327 ,0.426 ,0.496 ,0.055 ,0.110 
100616,0.072 ,0.502 ,0.486 ,0.477 ,0.211 ,0.126 ,0.307 ,0.259 ,0.513 ,0.003 ,0.301 ,0.226 ,0.012 ,0.162 ,0.426 ,0.021 ,0.135 ,0.137 ,0.306 ,0.382 ,0.420 ,0.054 ,0.196 
100617,0.314 ,0.523 ,0.112 ,0.264 ,0.409 ,0.025 ,0.140 ,0.543 ,0.619 ,0.311 ,0.540 ,0.545 ,0.237 ,0.261 ,0.491 ,0.171 ,0.080 ,0.503 ,0.330 ,0.558 ,0.423 ,0.094 ,0.019 
100618,0.299 ,0.511 ,0.102 ,0.162 ,0.348 ,0.015 ,0.093 ,0.522 ,0.583 ,0.232 ,0.543 ,0.493 ,0.203 ,0.172 ,0.449 ,0.129 ,0.070 ,0.467 ,0.264 ,0.551 ,0.322 ,0.064 ,0.012 
100619,0.306 ,0.452 ,0.107 ,0.099 ,0.265 ,0.007 ,0.054 ,0.493 ,0.572 ,0.144 ,0.543 ,0.467 ,0.168 ,0.100 ,0.401 ,0.092 ,0.057 ,0.428 ,0.172 ,0.541 ,0.197 ,0.045 ,0.006 
100620,0.282 ,0.487 ,0.117 ,0.156 ,0.319 ,0.010 ,0.080 ,0.502 ,0.585 ,0.178 ,0.544 ,0.514 ,0.168 ,0.146 ,0.427 ,0.098 ,0.072 ,0.441 ,0.226 ,0.555 ,0.276 ,0.062 ,0.009 
100621,0.295 ,0.353 ,0.196 ,0.114 ,0.341 ,0.006 ,0.061 ,0.438 ,0.570 ,0.100 ,0.506 ,0.471 ,0.107 ,0.181 ,0.374 ,0.080 ,0.049 ,0.411 ,0.181 ,0.380 ,0.204 ,0.029 ,0.004 
100622,0.371 ,0.311 ,0.372 ,0.148 ,0.379 ,0.006 ,0.070 ,0.396 ,0.571 ,0.122 ,0.370 ,0.514 ,0.119 ,0.241 ,0.353 ,0.131 ,0.024 ,0.456 ,0.174 ,0.202 ,0.244 ,0.021 ,0.006 
100623,0.462 ,0.496 ,0.274 ,0.221 ,0.374 ,0.014 ,0.155 ,0.513 ,0.563 ,0.295 ,0.532 ,0.558 ,0.291 ,0.280 ,0.481 ,0.253 ,0.023 ,0.534 ,0.222 ,0.555 ,0.351 ,0.053 ,0.018 
100624,0.492 ,0.519 ,0.085 ,0.218 ,0.274 ,0.050 ,0.160 ,0.595 ,0.552 ,0.443 ,0.417 ,0.415 ,0.434 ,0.172 ,0.624 ,0.319 ,0.051 ,0.537 ,0.243 ,0.630 ,0.406 ,0.065 ,0.053 
100625,0.460 ,0.525 ,0.097 ,0.260 ,0.379 ,0.066 ,0.218 ,0.590 ,0.558 ,0.440 ,0.459 ,0.458 ,0.407 ,0.274 ,0.619 ,0.318 ,0.055 ,0.561 ,0.320 ,0.631 ,0.461 ,0.085 ,0.062 
100626,0.366 ,0.532 ,0.052 ,0.289 ,0.424 ,0.038 ,0.155 ,0.569 ,0.622 ,0.453 ,0.449 ,0.497 ,0.358 ,0.238 ,0.563 ,0.264 ,0.089 ,0.561 ,0.343 ,0.587 ,0.450 ,0.123 ,0.041 
100627,0.352 ,0.526 ,0.113 ,0.375 ,0.493 ,0.051 ,0.237 ,0.568 ,0.606 ,0.423 ,0.512 ,0.549 ,0.308 ,0.379 ,0.551 ,0.254 ,0.087 ,0.554 ,0.398 ,0.569 ,0.521 ,0.134 ,0.041 
100628,0.327 ,0.523 ,0.140 ,0.394 ,0.516 ,0.085 ,0.316 ,0.561 ,0.591 ,0.404 ,0.496 ,0.537 ,0.280 ,0.431 ,0.554 ,0.234 ,0.109 ,0.534 ,0.463 ,0.524 ,0.543 ,0.158 ,0.071 
100629,0.295 ,0.513 ,0.278 ,0.467 ,0.477 ,0.089 ,0.355 ,0.517 ,0.581 ,0.304 ,0.511 ,0.526 ,0.173 ,0.464 ,0.523 ,0.177 ,0.122 ,0.430 ,0.445 ,0.472 ,0.544 ,0.094 ,0.058 
100630,0.240 ,0.498 ,0.389 ,0.564 ,0.320 ,0.094 ,0.312 ,0.383 ,0.545 ,0.102 ,0.240 ,0.372 ,0.094 ,0.353 ,0.503 ,0.095 ,0.145 ,0.282 ,0.372 ,0.408 ,0.543 ,0.059 ,0.093 
100631,0.307 ,0.494 ,0.400 ,0.552 ,0.271 ,0.076 ,0.306 ,0.407 ,0.548 ,0.116 ,0.256 ,0.360 ,0.115 ,0.362 ,0.521 ,0.118 ,0.137 ,0.295 ,0.347 ,0.448 ,0.530 ,0.047 ,0.076 
100632,0.250 ,0.494 ,0.464 ,0.530 ,0.210 ,0.084 ,0.331 ,0.378 ,0.552 ,0.054 ,0.306 ,0.304 ,0.062 ,0.284 ,0.500 ,0.085 ,0.137 ,0.227 ,0.319 ,0.479 ,0.500 ,0.041 ,0.073 
100633,0.014 ,0.508 ,0.466 ,0.279 ,0.372 ,0.215 ,0.321 ,0.182 ,0.325 ,0.000 ,0.222 ,0.184 ,0.004 ,0.208 ,0.444 ,0.007 ,0.057 ,0.145 ,0.400 ,0.241 ,0.431 ,0.081 ,0.216 
100634,0.387 ,0.518 ,0.096 ,0.259 ,0.359 ,0.012 ,0.100 ,0.541 ,0.633 ,0.304 ,0.563 ,0.538 ,0.283 ,0.210 ,0.496 ,0.196 ,0.055 ,0.530 ,0.254 ,0.611 ,0.383 ,0.056 ,0.012 
100635,0.359 ,0.443 ,0.119 ,0.112 ,0.248 ,0.005 ,0.052 ,0.508 ,0.599 ,0.159 ,0.524 ,0.473 ,0.202 ,0.090 ,0.421 ,0.118 ,0.041 ,0.451 ,0.146 ,0.562 ,0.192 ,0.045 ,0.006 
100636,0.318 ,0.486 ,0.143 ,0.191 ,0.329 ,0.010 ,0.088 ,0.520 ,0.613 ,0.205 ,0.519 ,0.541 ,0.193 ,0.159 ,0.453 ,0.127 ,0.058 ,0.469 ,0.219 ,0.582 ,0.296 ,0.071 ,0.010 
100637,0.333 ,0.412 ,0.228 ,0.206 ,0.371 ,0.007 ,0.092 ,0.488 ,0.611 ,0.156 ,0.492 ,0.569 ,0.155 ,0.230 ,0.428 ,0.120 ,0.044 ,0.470 ,0.206 ,0.534 ,0.288 ,0.053 ,0.006 
100638,0.367 ,0.337 ,0.373 ,0.183 ,0.390 ,0.006 ,0.084 ,0.424 ,0.592 ,0.139 ,0.359 ,0.559 ,0.127 ,0.261 ,0.385 ,0.143 ,0.027 ,0.460 ,0.187 ,0.308 ,0.274 ,0.030 ,0.006 
100639,0.453 ,0.492 ,0.328 ,0.212 ,0.422 ,0.014 ,0.196 ,0.504 ,0.556 ,0.311 ,0.459 ,0.552 ,0.292 ,0.352 ,0.473 ,0.299 ,0.017 ,0.540 ,0.246 ,0.527 ,0.349 ,0.061 ,0.017 
100640,0.496 ,0.526 ,0.069 ,0.210 ,0.326 ,0.052 ,0.166 ,0.595 ,0.563 ,0.461 ,0.411 ,0.377 ,0.459 ,0.211 ,0.625 ,0.355 ,0.048 ,0.557 ,0.270 ,0.640 ,0.386 ,0.067 ,0.054 
100641,0.477 ,0.528 ,0.088 ,0.234 ,0.406 ,0.063 ,0.229 ,0.600 ,0.544 ,0.460 ,0.449 ,0.411 ,0.441 ,0.313 ,0.632 ,0.364 ,0.049 ,0.577 ,0.334 ,0.635 ,0.435 ,0.082 ,0.068 
100642,0.421 ,0.530 ,0.099 ,0.314 ,0.470 ,0.058 ,0.240 ,0.585 ,0.583 ,0.456 ,0.487 ,0.500 ,0.386 ,0.367 ,0.602 ,0.323 ,0.064 ,0.586 ,0.384 ,0.626 ,0.516 ,0.114 ,0.054 
100643,0.382 ,0.528 ,0.082 ,0.298 ,0.517 ,0.038 ,0.192 ,0.571 ,0.604 ,0.474 ,0.466 ,0.498 ,0.378 ,0.381 ,0.555 ,0.320 ,0.072 ,0.573 ,0.378 ,0.563 ,0.485 ,0.117 ,0.037 
100644,0.377 ,0.526 ,0.121 ,0.308 ,0.517 ,0.057 ,0.242 ,0.561 ,0.599 ,0.433 ,0.460 ,0.514 ,0.345 ,0.418 ,0.556 ,0.302 ,0.068 ,0.563 ,0.398 ,0.553 ,0.491 ,0.116 ,0.044 
100645,0.378 ,0.517 ,0.193 ,0.397 ,0.512 ,0.050 ,0.262 ,0.543 ,0.605 ,0.393 ,0.522 ,0.527 ,0.271 ,0.477 ,0.522 ,0.261 ,0.080 ,0.507 ,0.391 ,0.509 ,0.515 ,0.075 ,0.032 
100646,0.360 ,0.500 ,0.343 ,0.567 ,0.359 ,0.058 ,0.270 ,0.486 ,0.564 ,0.255 ,0.231 ,0.467 ,0.186 ,0.445 ,0.519 ,0.207 ,0.087 ,0.398 ,0.363 ,0.453 ,0.568 ,0.044 ,0.031 
100647,0.394 ,0.486 ,0.400 ,0.614 ,0.200 ,0.042 ,0.252 ,0.428 ,0.560 ,0.201 ,0.175 ,0.396 ,0.157 ,0.366 ,0.511 ,0.190 ,0.107 ,0.308 ,0.317 ,0.535 ,0.544 ,0.022 ,0.016 
100648,0.311 ,0.496 ,0.418 ,0.603 ,0.273 ,0.076 ,0.320 ,0.420 ,0.563 ,0.154 ,0.243 ,0.421 ,0.123 ,0.375 ,0.518 ,0.147 ,0.125 ,0.307 ,0.382 ,0.473 ,0.553 ,0.052 ,0.053 
100649,0.318 ,0.491 ,0.426 ,0.593 ,0.233 ,0.068 ,0.299 ,0.401 ,0.552 ,0.119 ,0.237 ,0.355 ,0.114 ,0.346 ,0.519 ,0.128 ,0.128 ,0.279 ,0.340 ,0.486 ,0.540 ,0.036 ,0.047 
100650,0.089 ,0.504 ,0.437 ,0.572 ,0.416 ,0.251 ,0.398 ,0.368 ,0.468 ,0.007 ,0.193 ,0.276 ,0.033 ,0.361 ,0.509 ,0.043 ,0.100 ,0.266 ,0.417 ,0.300 ,0.590 ,0.071 ,0.241 
100651,0.012 ,0.511 ,0.490 ,0.252 ,0.446 ,0.309 ,0.356 ,0.198 ,0.397 ,0.000 ,0.280 ,0.242 ,0.004 ,0.244 ,0.463 ,0.008 ,0.069 ,0.140 ,0.472 ,0.275 ,0.422 ,0.146 ,0.303 
100652,0.007 ,0.511 ,0.450 ,0.253 ,0.361 ,0.201 ,0.275 ,0.155 ,0.270 ,0.000 ,0.197 ,0.187 ,0.002 ,0.162 ,0.372 ,0.003 ,0.054 ,0.075 ,0.407 ,0.220 ,0.424 ,0.092 ,0.183 
100653,0.435 ,0.492 ,0.094 ,0.220 ,0.328 ,0.004 ,0.064 ,0.548 ,0.642 ,0.259 ,0.552 ,0.514 ,0.312 ,0.162 ,0.499 ,0.217 ,0.034 ,0.542 ,0.176 ,0.664 ,0.311 ,0.048 ,0.006 
100654,0.418 ,0.486 ,0.097 ,0.226 ,0.321 ,0.004 ,0.063 ,0.544 ,0.645 ,0.238 ,0.555 ,0.542 ,0.289 ,0.154 ,0.490 ,0.193 ,0.037 ,0.536 ,0.175 ,0.660 ,0.312 ,0.050 ,0.006 
100655,0.391 ,0.517 ,0.102 ,0.292 ,0.379 ,0.010 ,0.106 ,0.555 ,0.632 ,0.314 ,0.548 ,0.563 ,0.293 ,0.222 ,0.520 ,0.210 ,0.052 ,0.545 ,0.254 ,0.644 ,0.417 ,0.077 ,0.012 
100656,0.421 ,0.419 ,0.336 ,0.200 ,0.384 ,0.008 ,0.124 ,0.476 ,0.594 ,0.209 ,0.458 ,0.582 ,0.206 ,0.277 ,0.430 ,0.200 ,0.023 ,0.513 ,0.205 ,0.495 ,0.303 ,0.047 ,0.009 
100657,0.502 ,0.497 ,0.260 ,0.192 ,0.456 ,0.007 ,0.142 ,0.523 ,0.553 ,0.380 ,0.434 ,0.430 ,0.382 ,0.424 ,0.482 ,0.392 ,0.012 ,0.588 ,0.242 ,0.551 ,0.289 ,0.036 ,0.010 
100658,0.527 ,0.533 ,0.127 ,0.171 ,0.470 ,0.010 ,0.125 ,0.579 ,0.507 ,0.466 ,0.488 ,0.301 ,0.493 ,0.433 ,0.579 ,0.475 ,0.016 ,0.606 ,0.272 ,0.623 ,0.295 ,0.044 ,0.021 
100659,0.496 ,0.532 ,0.102 ,0.203 ,0.483 ,0.042 ,0.204 ,0.598 ,0.514 ,0.478 ,0.489 ,0.355 ,0.480 ,0.430 ,0.621 ,0.441 ,0.031 ,0.605 ,0.341 ,0.638 ,0.381 ,0.066 ,0.050 
100660,0.452 ,0.530 ,0.114 ,0.268 ,0.500 ,0.063 ,0.284 ,0.590 ,0.547 ,0.463 ,0.486 ,0.443 ,0.427 ,0.440 ,0.614 ,0.387 ,0.047 ,0.599 ,0.398 ,0.625 ,0.480 ,0.094 ,0.059 
100661,0.389 ,0.530 ,0.071 ,0.213 ,0.511 ,0.042 ,0.181 ,0.564 ,0.599 ,0.477 ,0.374 ,0.425 ,0.413 ,0.357 ,0.557 ,0.353 ,0.060 ,0.572 ,0.370 ,0.544 ,0.425 ,0.108 ,0.045 
100662,0.386 ,0.524 ,0.202 ,0.308 ,0.526 ,0.068 ,0.287 ,0.542 ,0.595 ,0.390 ,0.415 ,0.494 ,0.330 ,0.489 ,0.552 ,0.337 ,0.041 ,0.552 ,0.392 ,0.541 ,0.494 ,0.076 ,0.036 
100663,0.384 ,0.519 ,0.164 ,0.298 ,0.534 ,0.059 ,0.250 ,0.539 ,0.583 ,0.406 ,0.488 ,0.474 ,0.308 ,0.471 ,0.529 ,0.288 ,0.066 ,0.522 ,0.385 ,0.501 ,0.481 ,0.069 ,0.038 
100664,0.382 ,0.510 ,0.263 ,0.445 ,0.473 ,0.046 ,0.246 ,0.523 ,0.584 ,0.342 ,0.312 ,0.504 ,0.253 ,0.486 ,0.521 ,0.260 ,0.065 ,0.483 ,0.370 ,0.480 ,0.538 ,0.055 ,0.025 
100665,0.425 ,0.501 ,0.322 ,0.568 ,0.355 ,0.047 ,0.278 ,0.512 ,0.575 ,0.315 ,0.236 ,0.508 ,0.247 ,0.478 ,0.521 ,0.274 ,0.070 ,0.451 ,0.373 ,0.487 ,0.567 ,0.046 ,0.024 
100666,0.379 ,0.495 ,0.351 ,0.582 ,0.293 ,0.044 ,0.240 ,0.472 ,0.566 ,0.249 ,0.210 ,0.449 ,0.176 ,0.416 ,0.516 ,0.206 ,0.090 ,0.365 ,0.333 ,0.504 ,0.559 ,0.033 ,0.024 
100667,0.300 ,0.491 ,0.406 ,0.665 ,0.225 ,0.065 ,0.276 ,0.384 ,0.553 ,0.129 ,0.169 ,0.368 ,0.102 ,0.330 ,0.506 ,0.139 ,0.119 ,0.269 ,0.347 ,0.491 ,0.564 ,0.029 ,0.037 
100668,0.136 ,0.500 ,0.473 ,0.539 ,0.250 ,0.135 ,0.346 ,0.346 ,0.523 ,0.013 ,0.266 ,0.273 ,0.031 ,0.252 ,0.487 ,0.046 ,0.125 ,0.202 ,0.331 ,0.403 ,0.501 ,0.053 ,0.159 
100669,0.019 ,0.510 ,0.490 ,0.425 ,0.418 ,0.303 ,0.345 ,0.228 ,0.466 ,0.001 ,0.330 ,0.275 ,0.006 ,0.219 ,0.449 ,0.014 ,0.100 ,0.130 ,0.472 ,0.343 ,0.441 ,0.123 ,0.305 
100670,0.005 ,0.512 ,0.480 ,0.298 ,0.438 ,0.328 ,0.313 ,0.193 ,0.384 ,0.000 ,0.323 ,0.275 ,0.002 ,0.199 ,0.370 ,0.004 ,0.058 ,0.050 ,0.511 ,0.309 ,0.415 ,0.190 ,0.309 
100671,0.009 ,0.509 ,0.391 ,0.502 ,0.339 ,0.196 ,0.263 ,0.179 ,0.354 ,0.000 ,0.159 ,0.199 ,0.003 ,0.155 ,0.330 ,0.004 ,0.056 ,0.058 ,0.393 ,0.248 ,0.544 ,0.072 ,0.170 
100672,0.462 ,0.524 ,0.072 ,0.252 ,0.403 ,0.006 ,0.083 ,0.583 ,0.618 ,0.388 ,0.525 ,0.458 ,0.404 ,0.238 ,0.562 ,0.322 ,0.034 ,0.584 ,0.229 ,0.695 ,0.400 ,0.058 ,0.010 
100673,0.456 ,0.525 ,0.065 ,0.246 ,0.393 ,0.006 ,0.078 ,0.580 ,0.627 ,0.384 ,0.525 ,0.448 ,0.403 ,0.222 ,0.558 ,0.316 ,0.035 ,0.578 ,0.223 ,0.691 ,0.385 ,0.058 ,0.010 
100674,0.430 ,0.532 ,0.057 ,0.259 ,0.386 ,0.014 ,0.104 ,0.582 ,0.626 ,0.426 ,0.491 ,0.454 ,0.398 ,0.210 ,0.571 ,0.304 ,0.052 ,0.569 ,0.266 ,0.659 ,0.419 ,0.077 ,0.019 
100675,0.447 ,0.512 ,0.132 ,0.264 ,0.387 ,0.008 ,0.104 ,0.543 ,0.627 ,0.314 ,0.562 ,0.522 ,0.323 ,0.264 ,0.509 ,0.252 ,0.034 ,0.561 ,0.229 ,0.633 ,0.375 ,0.047 ,0.009 
100676,0.505 ,0.503 ,0.233 ,0.191 ,0.463 ,0.007 ,0.128 ,0.529 ,0.572 ,0.398 ,0.419 ,0.400 ,0.401 ,0.438 ,0.495 ,0.415 ,0.012 ,0.591 ,0.244 ,0.562 ,0.277 ,0.034 ,0.009 
100677,0.517 ,0.524 ,0.194 ,0.188 ,0.514 ,0.005 ,0.132 ,0.560 ,0.521 ,0.482 ,0.393 ,0.324 ,0.480 ,0.516 ,0.531 ,0.517 ,0.012 ,0.616 ,0.286 ,0.584 ,0.288 ,0.035 ,0.010 
100678,0.512 ,0.534 ,0.086 ,0.200 ,0.502 ,0.022 ,0.145 ,0.596 ,0.533 ,0.503 ,0.476 ,0.319 ,0.508 ,0.442 ,0.611 ,0.482 ,0.026 ,0.619 ,0.321 ,0.652 ,0.356 ,0.053 ,0.032 
100679,0.479 ,0.532 ,0.143 ,0.188 ,0.547 ,0.042 ,0.242 ,0.593 ,0.486 ,0.471 ,0.437 ,0.356 ,0.478 ,0.527 ,0.608 ,0.482 ,0.024 ,0.616 ,0.379 ,0.609 ,0.400 ,0.066 ,0.043 
100680,0.439 ,0.529 ,0.152 ,0.247 ,0.516 ,0.049 ,0.264 ,0.563 ,0.555 ,0.435 ,0.381 ,0.427 ,0.417 ,0.473 ,0.579 ,0.419 ,0.030 ,0.588 ,0.368 ,0.580 ,0.426 ,0.076 ,0.036 
100681,0.402 ,0.525 ,0.190 ,0.293 ,0.528 ,0.057 ,0.267 ,0.545 ,0.599 ,0.407 ,0.404 ,0.484 ,0.353 ,0.487 ,0.554 ,0.358 ,0.038 ,0.561 ,0.377 ,0.551 ,0.486 ,0.071 ,0.032 
100682,0.346 ,0.522 ,0.172 ,0.278 ,0.530 ,0.086 ,0.274 ,0.539 ,0.580 ,0.373 ,0.400 ,0.480 ,0.299 ,0.448 ,0.544 ,0.276 ,0.061 ,0.532 ,0.415 ,0.507 ,0.469 ,0.094 ,0.049 
100683,0.285 ,0.518 ,0.220 ,0.389 ,0.540 ,0.105 ,0.311 ,0.529 ,0.587 ,0.307 ,0.295 ,0.532 ,0.228 ,0.449 ,0.543 ,0.199 ,0.092 ,0.500 ,0.459 ,0.478 ,0.528 ,0.144 ,0.059 
100684,0.441 ,0.511 ,0.214 ,0.437 ,0.434 ,0.019 ,0.187 ,0.552 ,0.604 ,0.421 ,0.403 ,0.555 ,0.306 ,0.480 ,0.510 ,0.308 ,0.070 ,0.508 ,0.352 ,0.509 ,0.534 ,0.065 ,0.015 
100685,0.415 ,0.499 ,0.326 ,0.531 ,0.341 ,0.027 ,0.208 ,0.502 ,0.578 ,0.310 ,0.234 ,0.482 ,0.217 ,0.448 ,0.507 ,0.249 ,0.066 ,0.420 ,0.317 ,0.494 ,0.551 ,0.032 ,0.016 
100686,0.317 ,0.503 ,0.350 ,0.595 ,0.384 ,0.076 ,0.288 ,0.467 ,0.558 ,0.214 ,0.210 ,0.453 ,0.151 ,0.437 ,0.517 ,0.183 ,0.086 ,0.378 ,0.370 ,0.443 ,0.583 ,0.044 ,0.035 
100687,0.301 ,0.503 ,0.392 ,0.569 ,0.349 ,0.090 ,0.347 ,0.452 ,0.565 ,0.186 ,0.279 ,0.449 ,0.135 ,0.422 ,0.529 ,0.164 ,0.112 ,0.348 ,0.403 ,0.437 ,0.567 ,0.059 ,0.055 
100688,0.130 ,0.504 ,0.499 ,0.562 ,0.244 ,0.099 ,0.386 ,0.371 ,0.544 ,0.064 ,0.448 ,0.381 ,0.030 ,0.248 ,0.462 ,0.061 ,0.170 ,0.175 ,0.397 ,0.482 ,0.484 ,0.045 ,0.157 
100689,0.051 ,0.509 ,0.478 ,0.545 ,0.313 ,0.204 ,0.372 ,0.335 ,0.506 ,0.007 ,0.379 ,0.289 ,0.015 ,0.218 ,0.479 ,0.036 ,0.105 ,0.153 ,0.403 ,0.380 ,0.484 ,0.071 ,0.205 
100690,0.015 ,0.506 ,0.397 ,0.582 ,0.313 ,0.172 ,0.251 ,0.200 ,0.417 ,0.000 ,0.187 ,0.167 ,0.005 ,0.148 ,0.436 ,0.009 ,0.060 ,0.101 ,0.357 ,0.287 ,0.530 ,0.048 ,0.180 
100691,0.458 ,0.533 ,0.065 ,0.249 ,0.467 ,0.012 ,0.114 ,0.589 ,0.608 ,0.475 ,0.490 ,0.423 ,0.449 ,0.321 ,0.585 ,0.389 ,0.040 ,0.599 ,0.291 ,0.670 ,0.417 ,0.066 ,0.017 
