Gridcode,Viola_adunca,Viola_affinis,Viola_bicolor,Viola_brittoniana,Viola_canadensis,Viola_hastata,Viola_hirsutula,Viola_labradorica,Viola_lanceolata,Viola_nephrophylla,Viola_odorata,Viola_pedata,Viola_renifolia,Viola_rostrata,Viola_rotundifolia,Viola_selkirkii,Viola_septemloba,Viola_septentrionalis,Viola_striata,Viola_tricolor,Viola_triloba,Viola_tripartita,Viola_walteri
100579,0.114 ,0.230 ,0.488 ,0.130 ,0.152 ,0.013 ,0.060 ,0.156 ,0.573 ,0.029 ,0.226 ,0.636 ,0.012 ,0.038 ,0.114 ,0.015 ,0.111 ,0.148 ,0.078 ,0.132 ,0.226 ,0.106 ,0.034 
100580,0.207 ,0.226 ,0.506 ,0.099 ,0.135 ,0.007 ,0.027 ,0.202 ,0.519 ,0.035 ,0.481 ,0.496 ,0.032 ,0.029 ,0.155 ,0.022 ,0.074 ,0.247 ,0.063 ,0.096 ,0.138 ,0.018 ,0.015 
100581,0.012 ,0.512 ,0.544 ,0.175 ,0.511 ,0.504 ,0.538 ,0.383 ,0.321 ,0.002 ,0.430 ,0.484 ,0.011 ,0.415 ,0.379 ,0.013 ,0.036 ,0.067 ,0.621 ,0.322 ,0.443 ,0.379 ,0.447 
100582,0.012 ,0.510 ,0.550 ,0.110 ,0.536 ,0.540 ,0.564 ,0.366 ,0.253 ,0.001 ,0.457 ,0.461 ,0.010 ,0.481 ,0.463 ,0.016 ,0.048 ,0.116 ,0.640 ,0.326 ,0.394 ,0.432 ,0.493 
100583,0.020 ,0.514 ,0.529 ,0.138 ,0.521 ,0.438 ,0.574 ,0.362 ,0.266 ,0.001 ,0.469 ,0.411 ,0.011 ,0.438 ,0.497 ,0.022 ,0.063 ,0.193 ,0.591 ,0.340 ,0.441 ,0.316 ,0.389 
100584,0.039 ,0.511 ,0.516 ,0.156 ,0.435 ,0.287 ,0.535 ,0.337 ,0.298 ,0.001 ,0.450 ,0.314 ,0.014 ,0.362 ,0.488 ,0.020 ,0.072 ,0.219 ,0.489 ,0.328 ,0.445 ,0.164 ,0.286 
100585,0.062 ,0.506 ,0.505 ,0.094 ,0.393 ,0.250 ,0.484 ,0.258 ,0.313 ,0.000 ,0.343 ,0.223 ,0.013 ,0.332 ,0.493 ,0.013 ,0.082 ,0.253 ,0.415 ,0.265 ,0.392 ,0.116 ,0.303 
100586,0.303 ,0.507 ,0.310 ,0.046 ,0.534 ,0.256 ,0.605 ,0.366 ,0.388 ,0.007 ,0.401 ,0.284 ,0.054 ,0.557 ,0.555 ,0.042 ,0.150 ,0.478 ,0.456 ,0.276 ,0.522 ,0.139 ,0.587 
100587,0.496 ,0.502 ,0.204 ,0.102 ,0.470 ,0.109 ,0.560 ,0.492 ,0.451 ,0.076 ,0.572 ,0.287 ,0.136 ,0.571 ,0.527 ,0.161 ,0.072 ,0.473 ,0.359 ,0.449 ,0.528 ,0.040 ,0.434 
100588,0.590 ,0.489 ,0.212 ,0.117 ,0.310 ,0.023 ,0.384 ,0.583 ,0.497 ,0.266 ,0.614 ,0.152 ,0.256 ,0.493 ,0.513 ,0.390 ,0.026 ,0.378 ,0.227 ,0.644 ,0.300 ,0.005 ,0.139 
100589,0.419 ,0.487 ,0.232 ,0.231 ,0.141 ,0.016 ,0.376 ,0.539 ,0.550 ,0.255 ,0.369 ,0.115 ,0.250 ,0.216 ,0.549 ,0.410 ,0.016 ,0.273 ,0.198 ,0.697 ,0.360 ,0.002 ,0.011 
100590,0.071 ,0.514 ,0.225 ,0.339 ,0.232 ,0.079 ,0.406 ,0.532 ,0.641 ,0.029 ,0.272 ,0.211 ,0.070 ,0.139 ,0.288 ,0.017 ,0.010 ,0.035 ,0.336 ,0.518 ,0.642 ,0.012 ,0.039 
100591,0.116 ,0.511 ,0.446 ,0.385 ,0.265 ,0.106 ,0.474 ,0.475 ,0.506 ,0.038 ,0.435 ,0.327 ,0.072 ,0.232 ,0.417 ,0.093 ,0.021 ,0.144 ,0.372 ,0.499 ,0.512 ,0.025 ,0.107 
100592,0.040 ,0.516 ,0.530 ,0.417 ,0.463 ,0.356 ,0.532 ,0.400 ,0.447 ,0.022 ,0.433 ,0.484 ,0.031 ,0.338 ,0.389 ,0.039 ,0.040 ,0.104 ,0.559 ,0.398 ,0.547 ,0.169 ,0.257 
100593,0.027 ,0.507 ,0.601 ,0.249 ,0.493 ,0.513 ,0.536 ,0.341 ,0.408 ,0.023 ,0.384 ,0.579 ,0.021 ,0.339 ,0.280 ,0.014 ,0.034 ,0.038 ,0.615 ,0.292 ,0.536 ,0.321 ,0.362 
100594,0.051 ,0.507 ,0.614 ,0.273 ,0.464 ,0.425 ,0.469 ,0.310 ,0.425 ,0.064 ,0.380 ,0.602 ,0.027 ,0.310 ,0.254 ,0.022 ,0.041 ,0.055 ,0.534 ,0.279 ,0.529 ,0.237 ,0.281 
100595,0.066 ,0.483 ,0.639 ,0.219 ,0.438 ,0.480 ,0.380 ,0.277 ,0.401 ,0.096 ,0.398 ,0.599 ,0.029 ,0.315 ,0.322 ,0.052 ,0.055 ,0.098 ,0.458 ,0.236 ,0.400 ,0.263 ,0.340 
100596,0.073 ,0.478 ,0.599 ,0.268 ,0.408 ,0.426 ,0.371 ,0.262 ,0.438 ,0.115 ,0.360 ,0.620 ,0.027 ,0.271 ,0.354 ,0.064 ,0.087 ,0.157 ,0.413 ,0.257 ,0.419 ,0.286 ,0.280 
100597,0.091 ,0.440 ,0.567 ,0.195 ,0.237 ,0.165 ,0.223 ,0.203 ,0.467 ,0.109 ,0.300 ,0.623 ,0.020 ,0.101 ,0.229 ,0.038 ,0.107 ,0.131 ,0.201 ,0.265 ,0.367 ,0.240 ,0.173 
100598,0.127 ,0.230 ,0.463 ,0.138 ,0.160 ,0.011 ,0.060 ,0.177 ,0.582 ,0.030 ,0.250 ,0.665 ,0.015 ,0.038 ,0.132 ,0.016 ,0.108 ,0.166 ,0.077 ,0.149 ,0.230 ,0.112 ,0.029 
100599,0.201 ,0.244 ,0.486 ,0.198 ,0.188 ,0.005 ,0.032 ,0.240 ,0.535 ,0.035 ,0.543 ,0.579 ,0.038 ,0.055 ,0.187 ,0.023 ,0.084 ,0.335 ,0.099 ,0.129 ,0.194 ,0.016 ,0.014 
100600,0.010 ,0.509 ,0.552 ,0.104 ,0.539 ,0.548 ,0.552 ,0.354 ,0.249 ,0.001 ,0.436 ,0.456 ,0.009 ,0.481 ,0.453 ,0.014 ,0.045 ,0.104 ,0.643 ,0.316 ,0.386 ,0.448 ,0.500 
100601,0.019 ,0.514 ,0.531 ,0.140 ,0.523 ,0.451 ,0.583 ,0.388 ,0.269 ,0.002 ,0.477 ,0.433 ,0.013 ,0.444 ,0.484 ,0.024 ,0.051 ,0.178 ,0.602 ,0.344 ,0.437 ,0.336 ,0.403 
100602,0.028 ,0.514 ,0.517 ,0.158 ,0.481 ,0.331 ,0.550 ,0.358 ,0.287 ,0.001 ,0.448 ,0.346 ,0.013 ,0.376 ,0.484 ,0.023 ,0.058 ,0.212 ,0.522 ,0.331 ,0.456 ,0.203 ,0.306 
100603,0.038 ,0.510 ,0.512 ,0.148 ,0.421 ,0.273 ,0.507 ,0.315 ,0.301 ,0.001 ,0.404 ,0.279 ,0.013 ,0.341 ,0.484 ,0.017 ,0.067 ,0.222 ,0.465 ,0.307 ,0.432 ,0.147 ,0.273 
100604,0.050 ,0.514 ,0.498 ,0.094 ,0.559 ,0.457 ,0.609 ,0.360 ,0.288 ,0.002 ,0.431 ,0.360 ,0.020 ,0.530 ,0.541 ,0.022 ,0.085 ,0.309 ,0.573 ,0.334 ,0.460 ,0.257 ,0.439 
100605,0.189 ,0.509 ,0.387 ,0.125 ,0.486 ,0.273 ,0.607 ,0.439 ,0.400 ,0.009 ,0.501 ,0.314 ,0.058 ,0.513 ,0.530 ,0.064 ,0.070 ,0.411 ,0.454 ,0.383 ,0.468 ,0.101 ,0.433 
100606,0.466 ,0.500 ,0.231 ,0.100 ,0.410 ,0.096 ,0.517 ,0.504 ,0.490 ,0.088 ,0.591 ,0.211 ,0.162 ,0.498 ,0.518 ,0.220 ,0.038 ,0.419 ,0.299 ,0.497 ,0.403 ,0.017 ,0.354 
100607,0.237 ,0.498 ,0.284 ,0.338 ,0.189 ,0.048 ,0.387 ,0.500 ,0.548 ,0.074 ,0.405 ,0.175 ,0.127 ,0.201 ,0.523 ,0.210 ,0.019 ,0.234 ,0.267 ,0.614 ,0.460 ,0.006 ,0.044 
100608,0.246 ,0.502 ,0.209 ,0.309 ,0.216 ,0.047 ,0.382 ,0.503 ,0.561 ,0.127 ,0.356 ,0.152 ,0.167 ,0.225 ,0.491 ,0.215 ,0.015 ,0.187 ,0.269 ,0.569 ,0.472 ,0.005 ,0.041 
100609,0.066 ,0.515 ,0.330 ,0.385 ,0.304 ,0.130 ,0.447 ,0.451 ,0.541 ,0.024 ,0.358 ,0.294 ,0.057 ,0.201 ,0.332 ,0.030 ,0.015 ,0.065 ,0.400 ,0.454 ,0.567 ,0.029 ,0.091 
100610,0.033 ,0.517 ,0.489 ,0.315 ,0.495 ,0.381 ,0.531 ,0.434 ,0.439 ,0.017 ,0.479 ,0.428 ,0.037 ,0.358 ,0.371 ,0.031 ,0.021 ,0.087 ,0.578 ,0.420 ,0.508 ,0.135 ,0.287 
100611,0.026 ,0.510 ,0.573 ,0.232 ,0.508 ,0.536 ,0.533 ,0.390 ,0.394 ,0.019 ,0.467 ,0.529 ,0.028 ,0.399 ,0.343 ,0.022 ,0.025 ,0.058 ,0.644 ,0.352 ,0.466 ,0.269 ,0.410 
100612,0.035 ,0.500 ,0.604 ,0.250 ,0.488 ,0.552 ,0.498 ,0.310 ,0.401 ,0.040 ,0.386 ,0.580 ,0.023 ,0.357 ,0.289 ,0.021 ,0.039 ,0.047 ,0.586 ,0.266 ,0.487 ,0.311 ,0.375 
100613,0.040 ,0.480 ,0.628 ,0.228 ,0.463 ,0.629 ,0.468 ,0.282 ,0.381 ,0.059 ,0.351 ,0.599 ,0.023 ,0.372 ,0.389 ,0.051 ,0.065 ,0.093 ,0.554 ,0.239 ,0.405 ,0.382 ,0.441 
100614,0.067 ,0.468 ,0.597 ,0.219 ,0.358 ,0.564 ,0.392 ,0.281 ,0.417 ,0.116 ,0.315 ,0.600 ,0.030 ,0.264 ,0.394 ,0.075 ,0.087 ,0.146 ,0.429 ,0.234 ,0.364 ,0.330 ,0.330 
100615,0.087 ,0.455 ,0.601 ,0.180 ,0.269 ,0.382 ,0.285 ,0.251 ,0.411 ,0.144 ,0.344 ,0.602 ,0.031 ,0.163 ,0.323 ,0.062 ,0.088 ,0.139 ,0.283 ,0.229 ,0.323 ,0.243 ,0.267 
100616,0.136 ,0.375 ,0.518 ,0.184 ,0.237 ,0.050 ,0.165 ,0.220 ,0.518 ,0.084 ,0.329 ,0.627 ,0.025 ,0.079 ,0.223 ,0.033 ,0.095 ,0.177 ,0.145 ,0.307 ,0.305 ,0.175 ,0.074 
100617,0.023 ,0.515 ,0.541 ,0.177 ,0.516 ,0.478 ,0.596 ,0.457 ,0.355 ,0.005 ,0.518 ,0.489 ,0.023 ,0.455 ,0.439 ,0.033 ,0.027 ,0.145 ,0.619 ,0.398 ,0.429 ,0.291 ,0.447 
100618,0.026 ,0.515 ,0.514 ,0.161 ,0.501 ,0.389 ,0.589 ,0.421 ,0.331 ,0.002 ,0.516 ,0.406 ,0.019 ,0.413 ,0.474 ,0.032 ,0.032 ,0.200 ,0.564 ,0.391 ,0.432 ,0.225 ,0.377 
100619,0.034 ,0.512 ,0.493 ,0.143 ,0.454 ,0.298 ,0.553 ,0.365 ,0.335 ,0.001 ,0.521 ,0.306 ,0.015 ,0.355 ,0.484 ,0.025 ,0.039 ,0.241 ,0.489 ,0.371 ,0.412 ,0.141 ,0.334 
100620,0.026 ,0.515 ,0.508 ,0.158 ,0.502 ,0.398 ,0.580 ,0.396 ,0.337 ,0.001 ,0.506 ,0.375 ,0.017 ,0.415 ,0.496 ,0.030 ,0.036 ,0.231 ,0.558 ,0.385 ,0.419 ,0.216 ,0.398 
100621,0.077 ,0.514 ,0.445 ,0.108 ,0.537 ,0.450 ,0.612 ,0.377 ,0.369 ,0.002 ,0.460 ,0.330 ,0.028 ,0.515 ,0.543 ,0.032 ,0.072 ,0.357 ,0.542 ,0.362 ,0.423 ,0.182 ,0.517 
100622,0.244 ,0.515 ,0.260 ,0.096 ,0.555 ,0.431 ,0.585 ,0.419 ,0.459 ,0.020 ,0.388 ,0.308 ,0.094 ,0.539 ,0.544 ,0.093 ,0.076 ,0.503 ,0.484 ,0.354 ,0.439 ,0.114 ,0.617 
100623,0.223 ,0.510 ,0.364 ,0.219 ,0.457 ,0.194 ,0.522 ,0.541 ,0.479 ,0.064 ,0.576 ,0.275 ,0.131 ,0.460 ,0.542 ,0.194 ,0.029 ,0.386 ,0.400 ,0.490 ,0.452 ,0.030 ,0.248 
100624,0.126 ,0.510 ,0.212 ,0.333 ,0.285 ,0.094 ,0.414 ,0.477 ,0.550 ,0.052 ,0.360 ,0.188 ,0.106 ,0.226 ,0.414 ,0.083 ,0.013 ,0.109 ,0.336 ,0.474 ,0.531 ,0.012 ,0.076 
100625,0.096 ,0.516 ,0.267 ,0.338 ,0.423 ,0.174 ,0.478 ,0.474 ,0.516 ,0.056 ,0.412 ,0.266 ,0.098 ,0.312 ,0.418 ,0.085 ,0.014 ,0.133 ,0.441 ,0.444 ,0.537 ,0.028 ,0.118 
100626,0.009 ,0.509 ,0.477 ,0.222 ,0.528 ,0.548 ,0.484 ,0.502 ,0.482 ,0.004 ,0.456 ,0.416 ,0.018 ,0.361 ,0.333 ,0.005 ,0.009 ,0.017 ,0.668 ,0.409 ,0.514 ,0.227 ,0.356 
100627,0.020 ,0.507 ,0.563 ,0.155 ,0.527 ,0.592 ,0.515 ,0.423 ,0.397 ,0.014 ,0.505 ,0.487 ,0.029 ,0.425 ,0.335 ,0.019 ,0.016 ,0.051 ,0.675 ,0.359 ,0.410 ,0.252 ,0.474 
100628,0.025 ,0.503 ,0.597 ,0.177 ,0.514 ,0.592 ,0.515 ,0.389 ,0.394 ,0.023 ,0.462 ,0.534 ,0.030 ,0.414 ,0.318 ,0.020 ,0.021 ,0.046 ,0.654 ,0.318 ,0.433 ,0.290 ,0.458 
100629,0.042 ,0.493 ,0.603 ,0.229 ,0.498 ,0.647 ,0.529 ,0.383 ,0.377 ,0.045 ,0.411 ,0.591 ,0.036 ,0.481 ,0.495 ,0.077 ,0.054 ,0.164 ,0.624 ,0.313 ,0.403 ,0.394 ,0.481 
100630,0.064 ,0.464 ,0.606 ,0.170 ,0.338 ,0.619 ,0.423 ,0.325 ,0.372 ,0.108 ,0.327 ,0.598 ,0.040 ,0.293 ,0.459 ,0.088 ,0.078 ,0.150 ,0.486 ,0.240 ,0.306 ,0.348 ,0.412 
100631,0.071 ,0.460 ,0.632 ,0.140 ,0.299 ,0.614 ,0.370 ,0.318 ,0.364 ,0.126 ,0.352 ,0.581 ,0.043 ,0.254 ,0.434 ,0.099 ,0.064 ,0.145 ,0.443 ,0.213 ,0.263 ,0.284 ,0.399 
100632,0.105 ,0.463 ,0.589 ,0.193 ,0.276 ,0.356 ,0.279 ,0.278 ,0.430 ,0.163 ,0.383 ,0.592 ,0.040 ,0.182 ,0.350 ,0.073 ,0.082 ,0.170 ,0.301 ,0.254 ,0.322 ,0.206 ,0.229 
100633,0.230 ,0.271 ,0.464 ,0.368 ,0.269 ,0.001 ,0.034 ,0.343 ,0.563 ,0.044 ,0.539 ,0.611 ,0.053 ,0.142 ,0.249 ,0.038 ,0.088 ,0.459 ,0.187 ,0.169 ,0.281 ,0.007 ,0.005 
100634,0.026 ,0.515 ,0.519 ,0.206 ,0.507 ,0.437 ,0.571 ,0.440 ,0.391 ,0.003 ,0.508 ,0.405 ,0.024 ,0.419 ,0.478 ,0.039 ,0.026 ,0.189 ,0.581 ,0.412 ,0.436 ,0.202 ,0.410 
100635,0.037 ,0.512 ,0.480 ,0.153 ,0.452 ,0.315 ,0.532 ,0.356 ,0.399 ,0.001 ,0.527 ,0.282 ,0.017 ,0.345 ,0.496 ,0.028 ,0.034 ,0.255 ,0.472 ,0.385 ,0.400 ,0.111 ,0.360 
100636,0.024 ,0.514 ,0.510 ,0.158 ,0.517 ,0.498 ,0.560 ,0.381 ,0.387 ,0.001 ,0.480 ,0.368 ,0.017 ,0.447 ,0.521 ,0.032 ,0.037 ,0.240 ,0.598 ,0.377 ,0.391 ,0.222 ,0.481 
100637,0.057 ,0.515 ,0.462 ,0.119 ,0.539 ,0.565 ,0.604 ,0.405 ,0.408 ,0.003 ,0.467 ,0.376 ,0.030 ,0.526 ,0.553 ,0.043 ,0.052 ,0.335 ,0.611 ,0.402 ,0.372 ,0.204 ,0.582 
100638,0.171 ,0.519 ,0.293 ,0.081 ,0.548 ,0.599 ,0.607 ,0.409 ,0.449 ,0.012 ,0.322 ,0.327 ,0.076 ,0.538 ,0.562 ,0.076 ,0.073 ,0.485 ,0.568 ,0.353 ,0.380 ,0.161 ,0.694 
100639,0.257 ,0.516 ,0.287 ,0.130 ,0.565 ,0.307 ,0.535 ,0.555 ,0.456 ,0.093 ,0.557 ,0.261 ,0.178 ,0.555 ,0.555 ,0.233 ,0.030 ,0.459 ,0.452 ,0.483 ,0.392 ,0.038 ,0.361 
100640,0.097 ,0.515 ,0.253 ,0.307 ,0.363 ,0.136 ,0.469 ,0.481 ,0.523 ,0.048 ,0.396 ,0.230 ,0.102 ,0.268 ,0.398 ,0.070 ,0.012 ,0.111 ,0.399 ,0.454 ,0.524 ,0.021 ,0.102 
100641,0.106 ,0.517 ,0.250 ,0.297 ,0.450 ,0.177 ,0.482 ,0.486 ,0.513 ,0.078 ,0.435 ,0.256 ,0.115 ,0.334 ,0.424 ,0.100 ,0.013 ,0.145 ,0.445 ,0.445 ,0.518 ,0.025 ,0.114 
100642,0.038 ,0.517 ,0.354 ,0.211 ,0.538 ,0.459 ,0.525 ,0.459 ,0.444 ,0.030 ,0.508 ,0.360 ,0.057 ,0.406 ,0.374 ,0.039 ,0.013 ,0.084 ,0.629 ,0.411 ,0.455 ,0.108 ,0.317 
100643,0.015 ,0.500 ,0.597 ,0.080 ,0.537 ,0.641 ,0.498 ,0.471 ,0.400 ,0.011 ,0.506 ,0.488 ,0.030 ,0.439 ,0.289 ,0.012 ,0.009 ,0.028 ,0.693 ,0.327 ,0.361 ,0.285 ,0.511 
100644,0.030 ,0.509 ,0.599 ,0.128 ,0.526 ,0.580 ,0.560 ,0.442 ,0.359 ,0.024 ,0.535 ,0.519 ,0.048 ,0.473 ,0.355 ,0.034 ,0.014 ,0.078 ,0.666 ,0.373 ,0.358 ,0.254 ,0.494 
100645,0.037 ,0.497 ,0.626 ,0.135 ,0.514 ,0.674 ,0.541 ,0.430 ,0.341 ,0.029 ,0.457 ,0.551 ,0.045 ,0.527 ,0.443 ,0.071 ,0.023 ,0.129 ,0.648 ,0.308 ,0.321 ,0.364 ,0.565 
100646,0.074 ,0.484 ,0.599 ,0.123 ,0.388 ,0.712 ,0.450 ,0.454 ,0.363 ,0.088 ,0.400 ,0.556 ,0.075 ,0.452 ,0.524 ,0.136 ,0.044 ,0.227 ,0.599 ,0.320 ,0.236 ,0.269 ,0.525 
100647,0.081 ,0.456 ,0.619 ,0.082 ,0.243 ,0.721 ,0.322 ,0.414 ,0.359 ,0.119 ,0.273 ,0.521 ,0.078 ,0.254 ,0.502 ,0.155 ,0.055 ,0.168 ,0.482 ,0.224 ,0.155 ,0.244 ,0.460 
100648,0.079 ,0.468 ,0.599 ,0.140 ,0.318 ,0.671 ,0.391 ,0.382 ,0.386 ,0.122 ,0.326 ,0.553 ,0.062 ,0.305 ,0.504 ,0.121 ,0.067 ,0.178 ,0.525 ,0.256 ,0.232 ,0.271 ,0.420 
100649,0.088 ,0.463 ,0.608 ,0.144 ,0.288 ,0.617 ,0.369 ,0.358 ,0.384 ,0.149 ,0.347 ,0.564 ,0.060 ,0.258 ,0.468 ,0.118 ,0.066 ,0.169 ,0.468 ,0.237 ,0.241 ,0.247 ,0.369 
100650,0.191 ,0.451 ,0.547 ,0.233 ,0.285 ,0.084 ,0.207 ,0.308 ,0.482 ,0.150 ,0.483 ,0.624 ,0.056 ,0.167 ,0.336 ,0.069 ,0.073 ,0.265 ,0.235 ,0.331 ,0.341 ,0.125 ,0.093 
100651,0.228 ,0.262 ,0.449 ,0.275 ,0.271 ,0.004 ,0.051 ,0.306 ,0.597 ,0.044 ,0.467 ,0.668 ,0.045 ,0.106 ,0.255 ,0.035 ,0.090 ,0.372 ,0.152 ,0.190 ,0.267 ,0.039 ,0.008 
100652,0.189 ,0.273 ,0.360 ,0.401 ,0.248 ,0.000 ,0.020 ,0.381 ,0.569 ,0.037 ,0.585 ,0.593 ,0.052 ,0.139 ,0.254 ,0.031 ,0.098 ,0.452 ,0.172 ,0.204 ,0.265 ,0.003 ,0.003 
100653,0.027 ,0.516 ,0.483 ,0.137 ,0.522 ,0.495 ,0.562 ,0.414 ,0.394 ,0.002 ,0.532 ,0.322 ,0.025 ,0.438 ,0.522 ,0.048 ,0.020 ,0.265 ,0.592 ,0.442 ,0.362 ,0.147 ,0.510 
100654,0.023 ,0.515 ,0.484 ,0.138 ,0.522 ,0.519 ,0.547 ,0.399 ,0.390 ,0.001 ,0.517 ,0.320 ,0.021 ,0.434 ,0.524 ,0.041 ,0.022 ,0.250 ,0.607 ,0.430 ,0.350 ,0.158 ,0.522 
100655,0.021 ,0.514 ,0.505 ,0.161 ,0.532 ,0.583 ,0.542 ,0.440 ,0.382 ,0.003 ,0.500 ,0.373 ,0.023 ,0.463 ,0.495 ,0.041 ,0.021 ,0.175 ,0.648 ,0.415 ,0.366 ,0.209 ,0.530 
100656,0.158 ,0.516 ,0.355 ,0.115 ,0.550 ,0.481 ,0.585 ,0.454 ,0.463 ,0.016 ,0.474 ,0.321 ,0.081 ,0.530 ,0.550 ,0.102 ,0.046 ,0.440 ,0.524 ,0.420 ,0.387 ,0.100 ,0.558 
100657,0.260 ,0.521 ,0.241 ,0.088 ,0.575 ,0.376 ,0.539 ,0.567 ,0.440 ,0.113 ,0.545 ,0.224 ,0.221 ,0.584 ,0.560 ,0.276 ,0.025 ,0.485 ,0.484 ,0.504 ,0.304 ,0.042 ,0.433 
100658,0.235 ,0.518 ,0.225 ,0.126 ,0.568 ,0.196 ,0.471 ,0.578 ,0.440 ,0.195 ,0.585 ,0.172 ,0.259 ,0.553 ,0.561 ,0.357 ,0.013 ,0.449 ,0.448 ,0.537 ,0.304 ,0.018 ,0.198 
100659,0.135 ,0.520 ,0.241 ,0.188 ,0.554 ,0.258 ,0.529 ,0.535 ,0.463 ,0.140 ,0.536 ,0.231 ,0.183 ,0.487 ,0.529 ,0.244 ,0.012 ,0.314 ,0.508 ,0.479 ,0.403 ,0.027 ,0.176 
100660,0.077 ,0.520 ,0.312 ,0.200 ,0.547 ,0.401 ,0.535 ,0.491 ,0.447 ,0.080 ,0.533 ,0.328 ,0.109 ,0.468 ,0.452 ,0.120 ,0.013 ,0.181 ,0.601 ,0.428 ,0.435 ,0.064 ,0.263 
100661,0.014 ,0.498 ,0.626 ,0.059 ,0.537 ,0.643 ,0.512 ,0.488 ,0.380 ,0.009 ,0.500 ,0.506 ,0.031 ,0.456 ,0.283 ,0.010 ,0.007 ,0.025 ,0.687 ,0.322 ,0.352 ,0.323 ,0.530 
100662,0.080 ,0.513 ,0.568 ,0.175 ,0.522 ,0.554 ,0.595 ,0.496 ,0.393 ,0.074 ,0.561 ,0.540 ,0.097 ,0.553 ,0.517 ,0.159 ,0.021 ,0.315 ,0.640 ,0.440 ,0.367 ,0.187 ,0.461 
100663,0.033 ,0.495 ,0.641 ,0.095 ,0.509 ,0.661 ,0.550 ,0.432 ,0.311 ,0.024 ,0.456 ,0.566 ,0.047 ,0.530 ,0.404 ,0.058 ,0.017 ,0.101 ,0.638 ,0.282 ,0.300 ,0.395 ,0.593 
100664,0.057 ,0.491 ,0.618 ,0.091 ,0.441 ,0.741 ,0.498 ,0.472 ,0.337 ,0.047 ,0.406 ,0.530 ,0.071 ,0.525 ,0.524 ,0.145 ,0.026 ,0.235 ,0.646 ,0.311 ,0.229 ,0.306 ,0.600 
100665,0.074 ,0.479 ,0.622 ,0.067 ,0.342 ,0.777 ,0.397 ,0.463 ,0.337 ,0.086 ,0.346 ,0.493 ,0.090 ,0.390 ,0.516 ,0.180 ,0.030 ,0.215 ,0.602 ,0.264 ,0.161 ,0.250 ,0.570 
100666,0.063 ,0.463 ,0.615 ,0.066 ,0.279 ,0.780 ,0.377 ,0.455 ,0.348 ,0.063 ,0.216 ,0.506 ,0.067 ,0.325 ,0.527 ,0.143 ,0.047 ,0.176 ,0.545 ,0.225 ,0.157 ,0.319 ,0.571 
100667,0.100 ,0.464 ,0.553 ,0.127 ,0.270 ,0.655 ,0.371 ,0.418 ,0.404 ,0.146 ,0.285 ,0.551 ,0.085 ,0.260 ,0.523 ,0.136 ,0.072 ,0.202 ,0.481 ,0.263 ,0.220 ,0.255 ,0.396 
100668,0.161 ,0.455 ,0.538 ,0.169 ,0.239 ,0.150 ,0.210 ,0.299 ,0.478 ,0.163 ,0.380 ,0.581 ,0.052 ,0.133 ,0.354 ,0.077 ,0.073 ,0.201 ,0.204 ,0.283 ,0.308 ,0.167 ,0.122 
100669,0.190 ,0.335 ,0.426 ,0.207 ,0.299 ,0.017 ,0.128 ,0.295 ,0.585 ,0.074 ,0.334 ,0.674 ,0.039 ,0.102 ,0.293 ,0.041 ,0.083 ,0.260 ,0.149 ,0.347 ,0.306 ,0.146 ,0.024 
100670,0.222 ,0.271 ,0.308 ,0.419 ,0.278 ,0.001 ,0.031 ,0.398 ,0.641 ,0.037 ,0.541 ,0.668 ,0.061 ,0.146 ,0.297 ,0.039 ,0.110 ,0.445 ,0.168 ,0.248 ,0.280 ,0.021 ,0.002 
100671,0.178 ,0.275 ,0.287 ,0.521 ,0.245 ,0.000 ,0.017 ,0.423 ,0.597 ,0.034 ,0.617 ,0.620 ,0.053 ,0.148 ,0.261 ,0.031 ,0.100 ,0.448 ,0.170 ,0.257 ,0.323 ,0.002 ,0.002 
100672,0.023 ,0.516 ,0.461 ,0.093 ,0.556 ,0.635 ,0.555 ,0.470 ,0.372 ,0.004 ,0.540 ,0.328 ,0.035 ,0.491 ,0.480 ,0.054 ,0.012 ,0.170 ,0.673 ,0.449 ,0.309 ,0.174 ,0.582 
100673,0.020 ,0.516 ,0.486 ,0.085 ,0.553 ,0.619 ,0.556 ,0.468 ,0.365 ,0.003 ,0.542 ,0.342 ,0.033 ,0.483 ,0.451 ,0.045 ,0.010 ,0.140 ,0.672 ,0.448 ,0.312 ,0.184 ,0.587 
100674,0.016 ,0.514 ,0.483 ,0.122 ,0.539 ,0.541 ,0.534 ,0.467 ,0.388 ,0.004 ,0.529 ,0.373 ,0.027 ,0.413 ,0.360 ,0.018 ,0.010 ,0.063 ,0.656 ,0.415 ,0.400 ,0.194 ,0.466 
100675,0.046 ,0.517 ,0.481 ,0.147 ,0.540 ,0.547 ,0.592 ,0.469 ,0.403 ,0.007 ,0.518 ,0.364 ,0.044 ,0.506 ,0.536 ,0.081 ,0.023 ,0.311 ,0.609 ,0.444 ,0.376 ,0.163 ,0.513 
100676,0.227 ,0.523 ,0.281 ,0.084 ,0.565 ,0.468 ,0.580 ,0.568 ,0.438 ,0.090 ,0.522 ,0.261 ,0.204 ,0.596 ,0.562 ,0.253 ,0.023 ,0.484 ,0.533 ,0.512 ,0.287 ,0.064 ,0.506 
