Gridcode,Viola_adunca,Viola_affinis,Viola_bicolor,Viola_brittoniana,Viola_canadensis,Viola_hastata,Viola_hirsutula,Viola_labradorica,Viola_lanceolata,Viola_nephrophylla,Viola_odorata,Viola_pedata,Viola_renifolia,Viola_rostrata,Viola_rotundifolia,Viola_selkirkii,Viola_septemloba,Viola_septentrionalis,Viola_striata,Viola_tricolor,Viola_triloba,Viola_tripartita,Viola_walteri
100577,0.105 ,0.511 ,0.625 ,0.597 ,0.171 ,0.038 ,0.427 ,0.291 ,0.453 ,0.126 ,0.301 ,0.562 ,0.015 ,0.128 ,0.263 ,0.067 ,0.185 ,0.137 ,0.465 ,0.450 ,0.567 ,0.044 ,0.118 
100578,0.097 ,0.510 ,0.612 ,0.650 ,0.167 ,0.029 ,0.384 ,0.284 ,0.502 ,0.130 ,0.309 ,0.553 ,0.013 ,0.130 ,0.256 ,0.056 ,0.223 ,0.137 ,0.451 ,0.457 ,0.572 ,0.030 ,0.128 
100579,0.089 ,0.372 ,0.587 ,0.536 ,0.048 ,0.002 ,0.149 ,0.208 ,0.586 ,0.036 ,0.143 ,0.578 ,0.008 ,0.057 ,0.093 ,0.022 ,0.308 ,0.125 ,0.253 ,0.477 ,0.407 ,0.029 ,0.020 
100580,0.056 ,0.460 ,0.563 ,0.629 ,0.051 ,0.000 ,0.116 ,0.259 ,0.561 ,0.051 ,0.172 ,0.496 ,0.006 ,0.073 ,0.122 ,0.020 ,0.318 ,0.099 ,0.287 ,0.517 ,0.525 ,0.002 ,0.030 
100581,0.017 ,0.516 ,0.542 ,0.186 ,0.488 ,0.411 ,0.559 ,0.357 ,0.315 ,0.006 ,0.345 ,0.540 ,0.015 ,0.321 ,0.287 ,0.009 ,0.034 ,0.041 ,0.589 ,0.288 ,0.564 ,0.336 ,0.299 
100582,0.015 ,0.516 ,0.536 ,0.147 ,0.499 ,0.404 ,0.563 ,0.368 ,0.247 ,0.003 ,0.388 ,0.495 ,0.012 ,0.364 ,0.333 ,0.012 ,0.041 ,0.062 ,0.588 ,0.290 ,0.500 ,0.360 ,0.328 
100583,0.018 ,0.516 ,0.532 ,0.153 ,0.532 ,0.427 ,0.550 ,0.371 ,0.214 ,0.002 ,0.268 ,0.462 ,0.013 ,0.420 ,0.403 ,0.020 ,0.049 ,0.107 ,0.581 ,0.247 ,0.525 ,0.334 ,0.315 
100584,0.017 ,0.513 ,0.406 ,0.196 ,0.550 ,0.427 ,0.502 ,0.336 ,0.188 ,0.001 ,0.127 ,0.358 ,0.012 ,0.494 ,0.400 ,0.021 ,0.050 ,0.179 ,0.581 ,0.202 ,0.595 ,0.226 ,0.328 
100585,0.014 ,0.494 ,0.190 ,0.140 ,0.573 ,0.452 ,0.399 ,0.237 ,0.135 ,0.000 ,0.060 ,0.191 ,0.010 ,0.580 ,0.243 ,0.015 ,0.055 ,0.226 ,0.607 ,0.167 ,0.624 ,0.221 ,0.431 
100586,0.054 ,0.515 ,0.471 ,0.035 ,0.660 ,0.653 ,0.578 ,0.319 ,0.230 ,0.001 ,0.042 ,0.288 ,0.036 ,0.665 ,0.595 ,0.022 ,0.104 ,0.475 ,0.649 ,0.141 ,0.468 ,0.287 ,0.652 
100587,0.121 ,0.520 ,0.363 ,0.032 ,0.626 ,0.617 ,0.618 ,0.404 ,0.322 ,0.004 ,0.121 ,0.282 ,0.094 ,0.646 ,0.571 ,0.074 ,0.047 ,0.545 ,0.592 ,0.252 ,0.440 ,0.240 ,0.663 
100588,0.115 ,0.521 ,0.333 ,0.038 ,0.569 ,0.608 ,0.587 ,0.497 ,0.378 ,0.013 ,0.167 ,0.220 ,0.156 ,0.616 ,0.554 ,0.191 ,0.016 ,0.467 ,0.569 ,0.337 ,0.270 ,0.192 ,0.651 
100589,0.065 ,0.503 ,0.472 ,0.106 ,0.522 ,0.474 ,0.558 ,0.449 ,0.375 ,0.034 ,0.122 ,0.357 ,0.098 ,0.520 ,0.488 ,0.185 ,0.008 ,0.169 ,0.566 ,0.254 ,0.426 ,0.218 ,0.464 
100590,0.027 ,0.496 ,0.539 ,0.153 ,0.518 ,0.406 ,0.523 ,0.450 ,0.480 ,0.017 ,0.112 ,0.513 ,0.031 ,0.392 ,0.328 ,0.010 ,0.006 ,0.015 ,0.511 ,0.219 ,0.664 ,0.231 ,0.300 
100591,0.035 ,0.505 ,0.570 ,0.143 ,0.537 ,0.470 ,0.577 ,0.393 ,0.337 ,0.015 ,0.174 ,0.523 ,0.044 ,0.489 ,0.373 ,0.042 ,0.013 ,0.077 ,0.576 ,0.227 ,0.528 ,0.335 ,0.421 
100592,0.038 ,0.514 ,0.559 ,0.256 ,0.504 ,0.443 ,0.584 ,0.359 ,0.364 ,0.023 ,0.305 ,0.601 ,0.030 ,0.385 ,0.325 ,0.027 ,0.032 ,0.070 ,0.588 ,0.278 ,0.576 ,0.335 ,0.294 
100593,0.045 ,0.517 ,0.590 ,0.271 ,0.430 ,0.313 ,0.559 ,0.340 ,0.400 ,0.043 ,0.342 ,0.627 ,0.023 ,0.231 ,0.210 ,0.014 ,0.045 ,0.045 ,0.547 ,0.307 ,0.617 ,0.232 ,0.200 
100594,0.066 ,0.518 ,0.618 ,0.377 ,0.385 ,0.175 ,0.488 ,0.319 ,0.438 ,0.080 ,0.324 ,0.631 ,0.025 ,0.214 ,0.209 ,0.023 ,0.063 ,0.067 ,0.501 ,0.331 ,0.583 ,0.143 ,0.161 
100595,0.090 ,0.515 ,0.636 ,0.555 ,0.245 ,0.057 ,0.436 ,0.322 ,0.474 ,0.122 ,0.318 ,0.580 ,0.020 ,0.162 ,0.258 ,0.052 ,0.117 ,0.105 ,0.481 ,0.394 ,0.553 ,0.042 ,0.135 
100596,0.107 ,0.513 ,0.614 ,0.614 ,0.250 ,0.054 ,0.420 ,0.308 ,0.486 ,0.139 ,0.333 ,0.599 ,0.021 ,0.181 ,0.300 ,0.074 ,0.158 ,0.181 ,0.469 ,0.420 ,0.584 ,0.055 ,0.113 
100597,0.115 ,0.496 ,0.622 ,0.637 ,0.101 ,0.008 ,0.300 ,0.258 ,0.513 ,0.110 ,0.229 ,0.560 ,0.011 ,0.092 ,0.185 ,0.047 ,0.274 ,0.125 ,0.394 ,0.514 ,0.573 ,0.027 ,0.075 
100598,0.105 ,0.352 ,0.584 ,0.527 ,0.050 ,0.001 ,0.126 ,0.228 ,0.586 ,0.034 ,0.152 ,0.586 ,0.009 ,0.061 ,0.104 ,0.026 ,0.294 ,0.135 ,0.250 ,0.474 ,0.385 ,0.026 ,0.013 
100599,0.072 ,0.448 ,0.562 ,0.656 ,0.060 ,0.000 ,0.134 ,0.269 ,0.552 ,0.052 ,0.193 ,0.528 ,0.007 ,0.079 ,0.132 ,0.024 ,0.310 ,0.116 ,0.302 ,0.541 ,0.539 ,0.003 ,0.027 
100600,0.016 ,0.516 ,0.543 ,0.118 ,0.514 ,0.420 ,0.581 ,0.376 ,0.228 ,0.003 ,0.387 ,0.517 ,0.014 ,0.389 ,0.325 ,0.012 ,0.035 ,0.058 ,0.600 ,0.281 ,0.501 ,0.393 ,0.349 
100601,0.019 ,0.516 ,0.533 ,0.134 ,0.530 ,0.414 ,0.578 ,0.385 ,0.222 ,0.003 ,0.291 ,0.497 ,0.017 ,0.426 ,0.369 ,0.021 ,0.036 ,0.092 ,0.586 ,0.259 ,0.529 ,0.348 ,0.320 
100602,0.017 ,0.515 ,0.493 ,0.189 ,0.539 ,0.403 ,0.531 ,0.374 ,0.193 ,0.001 ,0.158 ,0.438 ,0.015 ,0.463 ,0.403 ,0.021 ,0.037 ,0.122 ,0.575 ,0.205 ,0.591 ,0.247 ,0.309 
100603,0.016 ,0.508 ,0.285 ,0.186 ,0.545 ,0.412 ,0.482 ,0.317 ,0.172 ,0.001 ,0.099 ,0.295 ,0.013 ,0.511 ,0.295 ,0.021 ,0.041 ,0.178 ,0.580 ,0.204 ,0.630 ,0.214 ,0.337 
100604,0.028 ,0.513 ,0.538 ,0.106 ,0.606 ,0.515 ,0.579 ,0.391 ,0.197 ,0.002 ,0.169 ,0.416 ,0.020 ,0.593 ,0.527 ,0.031 ,0.063 ,0.257 ,0.618 ,0.226 ,0.527 ,0.324 ,0.406 
100605,0.050 ,0.514 ,0.490 ,0.087 ,0.609 ,0.583 ,0.610 ,0.421 ,0.266 ,0.002 ,0.123 ,0.357 ,0.044 ,0.640 ,0.559 ,0.050 ,0.046 ,0.380 ,0.620 ,0.238 ,0.481 ,0.286 ,0.544 
100606,0.096 ,0.520 ,0.361 ,0.037 ,0.580 ,0.649 ,0.624 ,0.445 ,0.371 ,0.006 ,0.138 ,0.240 ,0.112 ,0.614 ,0.550 ,0.131 ,0.021 ,0.468 ,0.589 ,0.299 ,0.325 ,0.208 ,0.689 
100607,0.043 ,0.500 ,0.513 ,0.157 ,0.533 ,0.448 ,0.556 ,0.416 ,0.350 ,0.018 ,0.097 ,0.420 ,0.060 ,0.515 ,0.430 ,0.097 ,0.009 ,0.102 ,0.568 ,0.220 ,0.521 ,0.237 ,0.473 
100608,0.058 ,0.501 ,0.466 ,0.109 ,0.531 ,0.438 ,0.552 ,0.414 ,0.379 ,0.033 ,0.132 ,0.406 ,0.074 ,0.489 ,0.396 ,0.092 ,0.007 ,0.090 ,0.558 ,0.234 ,0.493 ,0.225 ,0.402 
100609,0.033 ,0.503 ,0.554 ,0.126 ,0.524 ,0.408 ,0.562 ,0.409 ,0.403 ,0.016 ,0.147 ,0.533 ,0.037 ,0.415 ,0.279 ,0.016 ,0.009 ,0.031 ,0.553 ,0.237 ,0.614 ,0.260 ,0.318 
100610,0.033 ,0.513 ,0.578 ,0.182 ,0.511 ,0.443 ,0.593 ,0.400 ,0.400 ,0.020 ,0.349 ,0.566 ,0.038 ,0.398 ,0.294 ,0.019 ,0.016 ,0.051 ,0.596 ,0.301 ,0.566 ,0.293 ,0.321 
100611,0.038 ,0.517 ,0.590 ,0.237 ,0.470 ,0.370 ,0.596 ,0.387 ,0.412 ,0.034 ,0.420 ,0.603 ,0.032 ,0.308 ,0.255 ,0.016 ,0.027 ,0.049 ,0.604 ,0.343 ,0.568 ,0.240 ,0.272 
100612,0.057 ,0.518 ,0.613 ,0.359 ,0.403 ,0.227 ,0.513 ,0.333 ,0.435 ,0.071 ,0.351 ,0.624 ,0.026 ,0.227 ,0.218 ,0.021 ,0.055 ,0.061 ,0.526 ,0.338 ,0.580 ,0.156 ,0.184 
100613,0.075 ,0.516 ,0.611 ,0.523 ,0.337 ,0.150 ,0.515 ,0.328 ,0.441 ,0.095 ,0.388 ,0.600 ,0.022 ,0.216 ,0.296 ,0.050 ,0.108 ,0.113 ,0.535 ,0.405 ,0.575 ,0.089 ,0.181 
100614,0.106 ,0.513 ,0.602 ,0.629 ,0.260 ,0.065 ,0.454 ,0.331 ,0.488 ,0.149 ,0.376 ,0.591 ,0.022 ,0.203 ,0.333 ,0.078 ,0.164 ,0.189 ,0.494 ,0.444 ,0.588 ,0.049 ,0.129 
100615,0.126 ,0.507 ,0.628 ,0.626 ,0.139 ,0.014 ,0.394 ,0.319 ,0.471 ,0.160 ,0.308 ,0.548 ,0.014 ,0.129 ,0.270 ,0.068 ,0.210 ,0.142 ,0.458 ,0.533 ,0.579 ,0.018 ,0.113 
100616,0.133 ,0.478 ,0.597 ,0.636 ,0.096 ,0.003 ,0.227 ,0.270 ,0.552 ,0.092 ,0.221 ,0.573 ,0.013 ,0.099 ,0.179 ,0.045 ,0.269 ,0.146 ,0.338 ,0.526 ,0.544 ,0.022 ,0.038 
100617,0.025 ,0.518 ,0.538 ,0.173 ,0.496 ,0.371 ,0.607 ,0.419 ,0.334 ,0.008 ,0.415 ,0.533 ,0.029 ,0.380 ,0.318 ,0.018 ,0.020 ,0.071 ,0.581 ,0.338 ,0.535 ,0.282 ,0.301 
100618,0.020 ,0.517 ,0.527 ,0.121 ,0.530 ,0.398 ,0.595 ,0.410 ,0.250 ,0.003 ,0.276 ,0.491 ,0.023 ,0.445 ,0.355 ,0.020 ,0.021 ,0.091 ,0.581 ,0.267 ,0.532 ,0.316 ,0.342 
100619,0.015 ,0.513 ,0.512 ,0.127 ,0.559 ,0.424 ,0.559 ,0.396 ,0.200 ,0.001 ,0.151 ,0.419 ,0.018 ,0.522 ,0.410 ,0.023 ,0.022 ,0.129 ,0.589 ,0.206 ,0.542 ,0.273 ,0.402 
100620,0.018 ,0.516 ,0.527 ,0.131 ,0.541 ,0.417 ,0.576 ,0.407 ,0.239 ,0.002 ,0.245 ,0.459 ,0.019 ,0.466 ,0.385 ,0.022 ,0.024 ,0.110 ,0.584 ,0.250 ,0.522 ,0.309 ,0.364 
100621,0.036 ,0.515 ,0.511 ,0.090 ,0.592 ,0.545 ,0.607 ,0.402 ,0.263 ,0.001 ,0.201 ,0.368 ,0.029 ,0.602 ,0.536 ,0.038 ,0.040 ,0.319 ,0.614 ,0.261 ,0.472 ,0.300 ,0.487 
100622,0.100 ,0.519 ,0.388 ,0.059 ,0.593 ,0.631 ,0.626 ,0.416 ,0.372 ,0.005 ,0.191 ,0.297 ,0.082 ,0.610 ,0.555 ,0.084 ,0.036 ,0.479 ,0.595 ,0.293 ,0.404 ,0.236 ,0.642 
100623,0.072 ,0.514 ,0.491 ,0.103 ,0.556 ,0.583 ,0.612 ,0.498 ,0.387 ,0.022 ,0.230 ,0.373 ,0.101 ,0.589 ,0.549 ,0.181 ,0.015 ,0.338 ,0.605 ,0.328 ,0.395 ,0.251 ,0.522 
100624,0.047 ,0.503 ,0.491 ,0.100 ,0.528 ,0.408 ,0.562 ,0.421 ,0.416 ,0.027 ,0.143 ,0.449 ,0.062 ,0.449 ,0.310 ,0.039 ,0.006 ,0.049 ,0.544 ,0.238 ,0.554 ,0.211 ,0.338 
100625,0.055 ,0.508 ,0.521 ,0.125 ,0.528 ,0.433 ,0.578 ,0.420 ,0.423 ,0.038 ,0.243 ,0.492 ,0.071 ,0.449 ,0.313 ,0.042 ,0.008 ,0.065 ,0.563 ,0.269 ,0.530 ,0.229 ,0.312 
100626,0.021 ,0.513 ,0.600 ,0.209 ,0.408 ,0.421 ,0.586 ,0.522 ,0.447 ,0.021 ,0.374 ,0.580 ,0.030 ,0.317 ,0.337 ,0.007 ,0.010 ,0.015 ,0.601 ,0.348 ,0.628 ,0.246 ,0.265 
100627,0.031 ,0.517 ,0.604 ,0.191 ,0.483 ,0.369 ,0.595 ,0.439 ,0.427 ,0.029 ,0.467 ,0.579 ,0.037 ,0.322 ,0.251 ,0.013 ,0.017 ,0.041 ,0.617 ,0.383 ,0.553 ,0.204 ,0.296 
100628,0.042 ,0.519 ,0.606 ,0.251 ,0.448 ,0.292 ,0.597 ,0.405 ,0.434 ,0.046 ,0.435 ,0.601 ,0.034 ,0.270 ,0.231 ,0.015 ,0.026 ,0.047 ,0.600 ,0.376 ,0.578 ,0.166 ,0.244 
100629,0.074 ,0.518 ,0.579 ,0.450 ,0.425 ,0.229 ,0.605 ,0.412 ,0.404 ,0.079 ,0.494 ,0.601 ,0.037 ,0.331 ,0.378 ,0.067 ,0.068 ,0.167 ,0.597 ,0.435 ,0.568 ,0.148 ,0.226 
100630,0.119 ,0.512 ,0.595 ,0.595 ,0.236 ,0.052 ,0.537 ,0.394 ,0.444 ,0.153 ,0.454 ,0.563 ,0.024 ,0.216 ,0.379 ,0.087 ,0.149 ,0.184 ,0.534 ,0.504 ,0.573 ,0.034 ,0.165 
100631,0.121 ,0.512 ,0.615 ,0.578 ,0.199 ,0.032 ,0.510 ,0.400 ,0.439 ,0.172 ,0.417 ,0.554 ,0.022 ,0.185 ,0.350 ,0.088 ,0.139 ,0.170 ,0.515 ,0.514 ,0.559 ,0.020 ,0.157 
100632,0.135 ,0.508 ,0.611 ,0.646 ,0.154 ,0.016 ,0.391 ,0.337 ,0.494 ,0.172 ,0.336 ,0.549 ,0.017 ,0.154 ,0.299 ,0.074 ,0.203 ,0.153 ,0.454 ,0.530 ,0.583 ,0.017 ,0.104 
100633,0.106 ,0.384 ,0.494 ,0.595 ,0.143 ,0.001 ,0.104 ,0.300 ,0.590 ,0.047 ,0.293 ,0.597 ,0.016 ,0.124 ,0.177 ,0.028 ,0.233 ,0.214 ,0.268 ,0.435 ,0.472 ,0.007 ,0.011 
100634,0.024 ,0.515 ,0.545 ,0.137 ,0.533 ,0.451 ,0.608 ,0.414 ,0.324 ,0.007 ,0.322 ,0.520 ,0.033 ,0.465 ,0.351 ,0.024 ,0.015 ,0.080 ,0.596 ,0.292 ,0.505 ,0.331 ,0.393 
100635,0.015 ,0.510 ,0.530 ,0.111 ,0.564 ,0.473 ,0.574 ,0.408 ,0.242 ,0.001 ,0.135 ,0.422 ,0.020 ,0.553 ,0.426 ,0.029 ,0.016 ,0.131 ,0.605 ,0.209 ,0.503 ,0.305 ,0.495 
100636,0.019 ,0.513 ,0.538 ,0.121 ,0.549 ,0.497 ,0.595 ,0.423 ,0.293 ,0.003 ,0.275 ,0.478 ,0.024 ,0.510 ,0.410 ,0.030 ,0.019 ,0.120 ,0.607 ,0.274 ,0.477 ,0.360 ,0.454 
100637,0.035 ,0.515 ,0.515 ,0.106 ,0.563 ,0.568 ,0.628 ,0.443 ,0.328 ,0.003 ,0.365 ,0.424 ,0.035 ,0.575 ,0.528 ,0.058 ,0.027 ,0.298 ,0.623 ,0.330 ,0.418 ,0.325 ,0.519 
100638,0.092 ,0.519 ,0.406 ,0.064 ,0.582 ,0.626 ,0.642 ,0.431 ,0.377 ,0.005 ,0.301 ,0.326 ,0.074 ,0.608 ,0.555 ,0.083 ,0.032 ,0.447 ,0.598 ,0.339 ,0.389 ,0.228 ,0.623 
100639,0.116 ,0.519 ,0.394 ,0.074 ,0.563 ,0.613 ,0.620 ,0.537 ,0.406 ,0.033 ,0.345 ,0.291 ,0.156 ,0.603 ,0.560 ,0.224 ,0.015 ,0.422 ,0.595 ,0.400 ,0.301 ,0.181 ,0.551 
100640,0.053 ,0.508 ,0.513 ,0.091 ,0.527 ,0.401 ,0.584 ,0.438 ,0.422 ,0.033 ,0.198 ,0.451 ,0.076 ,0.449 ,0.305 ,0.037 ,0.006 ,0.053 ,0.543 ,0.265 ,0.529 ,0.217 ,0.311 
100641,0.066 ,0.511 ,0.508 ,0.108 ,0.529 ,0.430 ,0.589 ,0.436 ,0.433 ,0.049 ,0.293 ,0.460 ,0.092 ,0.460 ,0.319 ,0.053 ,0.007 ,0.076 ,0.562 ,0.290 ,0.489 ,0.200 ,0.300 
100642,0.045 ,0.515 ,0.576 ,0.142 ,0.517 ,0.425 ,0.598 ,0.449 ,0.442 ,0.044 ,0.425 ,0.540 ,0.065 ,0.405 ,0.279 ,0.024 ,0.010 ,0.054 ,0.607 ,0.346 ,0.519 ,0.197 ,0.301 
100643,0.029 ,0.520 ,0.623 ,0.219 ,0.474 ,0.310 ,0.613 ,0.518 ,0.451 ,0.034 ,0.485 ,0.590 ,0.042 ,0.317 ,0.287 ,0.009 ,0.011 ,0.029 ,0.620 ,0.440 ,0.565 ,0.154 ,0.263 
100644,0.044 ,0.521 ,0.600 ,0.180 ,0.481 ,0.281 ,0.638 ,0.458 ,0.401 ,0.042 ,0.517 ,0.593 ,0.055 ,0.350 ,0.266 ,0.021 ,0.014 ,0.065 ,0.607 ,0.420 ,0.521 ,0.159 ,0.295 
100645,0.061 ,0.519 ,0.583 ,0.297 ,0.458 ,0.230 ,0.634 ,0.447 ,0.382 ,0.062 ,0.546 ,0.594 ,0.050 ,0.363 ,0.337 ,0.050 ,0.031 ,0.124 ,0.601 ,0.446 ,0.515 ,0.142 ,0.283 
100646,0.108 ,0.517 ,0.559 ,0.453 ,0.400 ,0.098 ,0.594 ,0.508 ,0.426 ,0.123 ,0.616 ,0.560 ,0.045 ,0.362 ,0.452 ,0.109 ,0.061 ,0.263 ,0.567 ,0.570 ,0.528 ,0.041 ,0.272 
100647,0.119 ,0.512 ,0.578 ,0.525 ,0.269 ,0.033 ,0.519 ,0.497 ,0.457 ,0.166 ,0.555 ,0.532 ,0.032 ,0.273 ,0.428 ,0.101 ,0.094 ,0.204 ,0.530 ,0.587 ,0.523 ,0.013 ,0.234 
100648,0.127 ,0.514 ,0.580 ,0.580 ,0.288 ,0.055 ,0.529 ,0.451 ,0.472 ,0.171 ,0.512 ,0.556 ,0.034 ,0.274 ,0.419 ,0.106 ,0.112 ,0.216 ,0.542 ,0.527 ,0.555 ,0.025 ,0.184 
100649,0.145 ,0.509 ,0.599 ,0.592 ,0.186 ,0.026 ,0.499 ,0.423 ,0.472 ,0.184 ,0.442 ,0.528 ,0.025 ,0.203 ,0.386 ,0.101 ,0.148 ,0.172 ,0.501 ,0.561 ,0.544 ,0.014 ,0.142 
100650,0.179 ,0.504 ,0.587 ,0.669 ,0.149 ,0.006 ,0.321 ,0.357 ,0.517 ,0.184 ,0.331 ,0.571 ,0.022 ,0.176 ,0.298 ,0.078 ,0.213 ,0.180 ,0.418 ,0.543 ,0.600 ,0.014 ,0.058 
100651,0.132 ,0.385 ,0.498 ,0.588 ,0.136 ,0.001 ,0.127 ,0.301 ,0.607 ,0.055 ,0.284 ,0.624 ,0.019 ,0.125 ,0.184 ,0.034 ,0.231 ,0.210 ,0.268 ,0.468 ,0.452 ,0.021 ,0.010 
100652,0.083 ,0.379 ,0.421 ,0.537 ,0.149 ,0.000 ,0.078 ,0.298 ,0.588 ,0.038 ,0.330 ,0.579 ,0.017 ,0.121 ,0.166 ,0.021 ,0.228 ,0.226 ,0.235 ,0.397 ,0.432 ,0.006 ,0.008 
100653,0.018 ,0.512 ,0.559 ,0.080 ,0.549 ,0.527 ,0.611 ,0.447 ,0.314 ,0.003 ,0.332 ,0.442 ,0.034 ,0.514 ,0.373 ,0.028 ,0.009 ,0.087 ,0.621 ,0.297 ,0.421 ,0.354 ,0.523 
100654,0.017 ,0.511 ,0.563 ,0.082 ,0.549 ,0.535 ,0.602 ,0.439 ,0.310 ,0.003 ,0.327 ,0.456 ,0.029 ,0.511 ,0.368 ,0.024 ,0.010 ,0.080 ,0.624 ,0.286 ,0.422 ,0.370 ,0.527 
100655,0.022 ,0.512 ,0.572 ,0.119 ,0.535 ,0.512 ,0.603 ,0.431 ,0.349 ,0.008 ,0.397 ,0.510 ,0.035 ,0.475 ,0.339 ,0.022 ,0.012 ,0.067 ,0.620 ,0.313 ,0.460 ,0.340 ,0.453 
100656,0.075 ,0.517 ,0.451 ,0.080 ,0.570 ,0.629 ,0.637 ,0.483 ,0.397 ,0.008 ,0.288 ,0.354 ,0.084 ,0.608 ,0.549 ,0.119 ,0.021 ,0.393 ,0.613 ,0.349 ,0.381 ,0.247 ,0.590 
100657,0.145 ,0.523 ,0.343 ,0.057 ,0.567 ,0.578 ,0.555 ,0.561 ,0.398 ,0.046 ,0.415 ,0.230 ,0.202 ,0.617 ,0.559 ,0.268 ,0.012 ,0.457 ,0.572 ,0.453 ,0.232 ,0.133 ,0.549 
100658,0.113 ,0.520 ,0.384 ,0.063 ,0.557 ,0.477 ,0.512 ,0.539 ,0.375 ,0.080 ,0.433 ,0.247 ,0.232 ,0.600 ,0.538 ,0.316 ,0.006 ,0.377 ,0.578 ,0.419 ,0.220 ,0.145 ,0.433 
100659,0.092 ,0.518 ,0.464 ,0.093 ,0.546 ,0.461 ,0.587 ,0.486 ,0.388 ,0.087 ,0.437 ,0.366 ,0.172 ,0.535 ,0.416 ,0.149 ,0.006 ,0.172 ,0.585 ,0.361 ,0.315 ,0.159 ,0.340 
100660,0.075 ,0.518 ,0.542 ,0.132 ,0.530 ,0.419 ,0.610 ,0.460 ,0.407 ,0.080 ,0.458 ,0.482 ,0.115 ,0.469 ,0.342 ,0.067 ,0.008 ,0.111 ,0.602 ,0.365 ,0.429 ,0.158 ,0.301 
100661,0.031 ,0.522 ,0.623 ,0.184 ,0.476 ,0.278 ,0.640 ,0.541 ,0.441 ,0.038 ,0.492 ,0.591 ,0.050 ,0.325 ,0.306 ,0.009 ,0.009 ,0.030 ,0.617 ,0.444 ,0.564 ,0.152 ,0.257 
100662,0.094 ,0.520 ,0.562 ,0.196 ,0.520 ,0.353 ,0.657 ,0.506 ,0.386 ,0.091 ,0.599 ,0.578 ,0.111 ,0.535 ,0.465 ,0.136 ,0.019 ,0.281 ,0.613 ,0.476 ,0.442 ,0.161 ,0.369 
100663,0.065 ,0.521 ,0.585 ,0.247 ,0.461 ,0.190 ,0.659 ,0.457 ,0.346 ,0.065 ,0.555 ,0.601 ,0.056 ,0.355 ,0.307 ,0.044 ,0.025 ,0.114 ,0.599 ,0.448 ,0.523 ,0.132 ,0.270 
100664,0.084 ,0.520 ,0.565 ,0.323 ,0.467 ,0.170 ,0.638 ,0.509 ,0.401 ,0.087 ,0.626 ,0.571 ,0.060 ,0.420 ,0.430 ,0.096 ,0.032 ,0.237 ,0.592 ,0.546 ,0.486 ,0.074 ,0.317 
100665,0.099 ,0.519 ,0.582 ,0.386 ,0.445 ,0.112 ,0.572 ,0.517 ,0.427 ,0.144 ,0.623 ,0.555 ,0.059 ,0.396 ,0.443 ,0.116 ,0.039 ,0.266 ,0.588 ,0.568 ,0.465 ,0.029 ,0.304 
100666,0.113 ,0.516 ,0.555 ,0.459 ,0.372 ,0.080 ,0.584 ,0.514 ,0.429 ,0.130 ,0.618 ,0.551 ,0.042 ,0.353 ,0.454 ,0.107 ,0.066 ,0.254 ,0.558 ,0.589 ,0.528 ,0.033 ,0.272 
100667,0.161 ,0.510 ,0.544 ,0.588 ,0.258 ,0.038 ,0.528 ,0.482 ,0.473 ,0.182 ,0.547 ,0.536 ,0.036 ,0.303 ,0.446 ,0.105 ,0.130 ,0.214 ,0.518 ,0.576 ,0.564 ,0.020 ,0.178 
100668,0.176 ,0.504 ,0.584 ,0.662 ,0.148 ,0.007 ,0.298 ,0.348 ,0.539 ,0.180 ,0.319 ,0.559 ,0.023 ,0.174 ,0.300 ,0.077 ,0.214 ,0.176 ,0.396 ,0.531 ,0.585 ,0.013 ,0.052 
100669,0.175 ,0.460 ,0.516 ,0.602 ,0.130 ,0.003 ,0.180 ,0.321 ,0.614 ,0.107 ,0.278 ,0.611 ,0.027 ,0.155 ,0.234 ,0.057 ,0.229 ,0.194 ,0.289 ,0.552 ,0.491 ,0.036 ,0.014 
100670,0.146 ,0.438 ,0.386 ,0.557 ,0.167 ,0.002 ,0.119 ,0.350 ,0.632 ,0.081 ,0.370 ,0.637 ,0.033 ,0.173 ,0.235 ,0.043 ,0.220 ,0.233 ,0.259 ,0.518 ,0.463 ,0.034 ,0.007 
100671,0.120 ,0.477 ,0.393 ,0.648 ,0.148 ,0.001 ,0.132 ,0.351 ,0.592 ,0.089 ,0.376 ,0.599 ,0.022 ,0.164 ,0.225 ,0.035 ,0.260 ,0.205 ,0.295 ,0.504 ,0.570 ,0.010 ,0.015 
100672,0.022 ,0.512 ,0.562 ,0.074 ,0.545 ,0.542 ,0.608 ,0.484 ,0.382 ,0.010 ,0.455 ,0.434 ,0.053 ,0.478 ,0.315 ,0.023 ,0.006 ,0.056 ,0.640 ,0.339 ,0.397 ,0.268 ,0.482 
100673,0.021 ,0.513 ,0.567 ,0.070 ,0.541 ,0.511 ,0.613 ,0.490 ,0.384 ,0.009 ,0.445 ,0.444 ,0.051 ,0.469 ,0.304 ,0.018 ,0.006 ,0.049 ,0.631 ,0.338 ,0.422 ,0.276 ,0.460 
100674,0.021 ,0.511 ,0.582 ,0.109 ,0.526 ,0.470 ,0.600 ,0.504 ,0.422 ,0.013 ,0.389 ,0.504 ,0.045 ,0.421 ,0.279 ,0.010 ,0.006 ,0.028 ,0.611 ,0.349 ,0.526 ,0.275 ,0.353 
