Gridcode,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,Ave,bio12,GI,HD,IN
100021,1537.802,1471.602,1182.996,1407.143,1305.837,1440.123,1429.246,1091.774,1177.525,1372.244,1304.039,1086.324,1484.257,1180.279,1182.652,1348.659,1123.958,1119.751,1194.812,1338.642,1227.388,1247.215,1714.586,1096.933,1562.196,1514.714,1391.301,916.046,1540.758,1364.184,1473.434,1223.85,1181.151,1331.467,1349.115,1279.915,1477.252,1364.347,1141.699,1578.663,1349.778,1311.532,1284.733,1336.6,991.31,1419.844,1194.195,1999.717,1358.598,1363.72,1045.581,1274.369,1269.712,1498.032,1343.316,1011.957,1005.063,1643.047,1540.842,1983.783,1534.977,1031.88,1382.507,1307.44,1092.121,1306.407,1230.32,1230.233,1485.759,1603.93,1407.849,1220.787,1302.979,1345.056,1332.126,1173.958,1101.366,1293.35,1291.07,1421.158,1144.393,1151.201,1505.136,1689.225,1166.137,1056.064,1249.868,1384.319,1199.636,1049.118,931.826,1316.264,1431.435,1216.451,1290.145,1770.686,1018.261,1386.619,1369.184,1286.886,959.113,1339.247,1513.507,1589.849,1359.265,1486.253,1193.299,809.353,1320.93,1132.794,1429.782,1186.151,1246.068,1526.546,1474.7,1424.264,1785.423,1707.891,1600.498,1462.316,1448.413,1347.787,1772.176,1331.751,1272.379,1151.759,1283.431,1238.655
100022,1552.019,1522.661,1157.207,1437.185,1339.118,1469.475,1426.889,1147.174,1173.524,1378.443,1400.399,1049.166,1515.525,1227.628,1168.347,1370.479,1084.548,1151.39,1207.08,1261.471,1258.172,1177.021,1532.447,1217.721,1583.754,1495.713,1432.169,1020.015,1471.132,1405.426,1583.973,1191.276,1209.319,1352.877,1408.898,1256.839,1466.159,1438.788,1130.612,1685.672,1356.991,1430.497,1240.905,1324.297,1087.018,1417.792,1274.264,1905.671,1407.376,1292.742,981.057,1277.384,1436.186,1627.369,1450.826,1082.101,1063.569,1615.558,1479.378,1825.189,1581.42,999.939,1420.532,1311.513,1252.903,1421.178,1378.742,1251.366,1453.21,1664.367,1537.311,1261.012,1261.487,1395.138,1402.026,1177.569,1218.979,1228.248,1394.82,1466.091,1076.043,979.169,1503.551,1730.138,1292.251,1067.54,1250.724,1390.624,1152.14,1140.994,994.115,1380.975,1339.533,1256.095,1308.645,1559.019,963.156,1453.967,1371.634,1336.888,841.957,1324.019,1629.818,1514.221,1351.872,1570.8,1184.182,954.289,1508.654,1329.879,1391.07,1332.24,1317.017,1545.31,1484.316,1580.862,1662.864,1752.59,1547.693,1449.353,1539.597,1389.163,1530.069,1351.957,1280.063,1155.328,1298.359,1236.828
100023,1485.916,1394.979,1137.803,1402.511,1268.899,1455.219,1326.659,1107.943,1094.693,1267.585,1364.288,1030.526,1483.237,1179.407,1129.096,1391.027,1029.345,1124.063,1103.973,1204.57,1245.68,1054.341,1404.137,1224.039,1549.617,1366.307,1380.181,1047.363,1388.14,1381.697,1638.643,1094.201,1214.959,1353.807,1405.885,1185.229,1420.779,1402.853,1037.826,1539.31,1301.706,1487.193,1183.022,1123.229,1095.744,1332.583,1211.34,1814.233,1408.038,1216.46,881.647,1222.857,1459.2,1617.721,1496.953,1140.74,1027.117,1580.206,1413.978,1674.609,1550.031,962.817,1389.903,1117.581,1156.605,1409.09,1402.515,1138.664,1269.503,1524.824,1426.83,1248.763,1144.642,1361.155,1379.073,1110.177,1180.035,1228.107,1415.694,1402.254,1075.695,890.114,1514.899,1653.386,1300.302,1080.429,1269.274,1387.477,1125.766,1114.186,1037.705,1302.737,1137.758,1179.054,1355.601,1456.417,1039.376,1405.378,1349.898,1379.8,810.958,1203.085,1519.212,1411.608,1292.251,1594.841,1165.502,1033.515,1420.678,1335.582,1268.51,1307.386,1224.227,1508.066,1561.634,1480.193,1653.532,1459.305,1304.558,1410.445,1613.486,1388.081,1428.584,1303.041,1246.222,1124.694,1267.833,1192.681
100024,1338.147,1054.838,1049.897,1251.657,1039.356,1270.339,1117.18,885.632,941.067,922.343,1155.746,922.245,1318.797,896.008,1016.766,1302.125,852.693,942.609,805.046,1045.783,1145.258,799.187,1231.765,1167.531,1311.07,1083.559,1146.233,923.035,1225.456,1295.403,1524.316,835.479,1172.352,1238.268,1172.089,1037.348,1313.185,1294.899,830.839,1155.295,1288.591,1466.226,1116.651,883.144,820.96,969.378,994.942,1658.721,1271.887,1213.277,838.471,1163,1306.63,1431.422,1422.756,1103.826,837.124,1470.648,1206.248,1439.444,1315.914,771.498,1116.246,850.868,920.939,1052.212,1239.038,862.177,1052.768,1290.096,1124.185,962.485,761.214,1001.669,1079.212,829.748,937.535,1050.399,1092.437,1138.691,954.528,727.578,1306.406,1340.735,1087.425,992.258,1152.398,1106.869,1024.8,956.813,936.928,1199.683,1030.513,1062.274,1308.468,1351.171,998.408,1146.417,1257.632,1147.609,652.036,939.849,1042.227,1070.368,872.578,1294.433,757.7,852.673,1275.371,1031.945,1089.99,1017.455,1081.166,1132.685,1225.533,1069.769,1291.885,1301.776,1092.87,1379.267,1610.574,1173.473,1106.434,1104.345,1188.222,1069.875,1205.306,1125.583
100025,1423.653,1176.576,1196.081,1299.083,1080.596,1296.06,1223.345,959.452,1056.697,1010.967,1229.089,1018.235,1375.291,953.058,1083.105,1400.96,1014.836,993.188,1034.402,1112.448,1230.607,935.347,1263.976,1210.653,1402.744,1207.608,1371.204,979.71,1327.317,1344.837,1607.172,998.634,1340.118,1437.492,1284.689,1208.612,1400.634,1313.187,873.521,1276.349,1289.348,1520.806,1241.718,977.671,922.747,1056.688,1185.857,1865.724,1254.918,1247.569,957.997,1269.626,1309.699,1612.028,1447.707,1175.048,999.134,1614.771,1364.029,1630.642,1365.768,883.219,1193.119,1007.346,1251.317,1225.049,1347.133,919.143,1352.037,1394.933,1316.282,1092.102,906.749,993.248,1151.637,963.849,1019.221,1151.844,1345.306,1177.877,1058.82,794.314,1383.101,1473.867,1214.956,1102.452,1217.277,1123.993,1071.162,944.024,884.578,1338.048,1395.392,1271.771,1563.89,1394.574,1049.473,1183.063,1196.472,1156.456,928.409,1035.602,1071.876,1243.28,1199.392,1376.595,837.833,932.601,1132.293,1031.303,1146.382,943.053,1173.787,1228.542,1198.753,1115.728,1256.995,1422.566,1243.459,1373.744,1717.074,1319.695,1092.59,1201.558,1286.656,1167.797,1317.734,1215.469
100026,1579.694,1518.358,1513.252,1465.33,1346.984,1454.805,1562.406,1105.758,1399.037,1355.276,1398.621,1195.645,1524.514,1172.505,1383.025,1637.194,1308.643,1122.31,1363.004,1417.889,1494.144,1247.573,1585.021,1321.409,1782.78,1627.101,1603.039,1180.423,1506.358,1535.734,1734.71,1387.351,1586.124,1773.014,1460.157,1500.255,1704.323,1597.168,1109.53,1441.892,1509.207,1686.448,1530.422,1236.441,1200.239,1383.498,1440.541,2327.611,1554.198,1438.133,1305.407,1399.048,1403.468,1917.631,1829.866,1167.111,1085.704,1801.456,1574.344,2044.728,1719.06,1041.583,1307.381,1380.636,1675.485,1311.228,1824.469,1343.174,1662.856,1686.066,1523.959,1405.21,1377.928,1360.125,1440.538,1271.629,1366.725,1437.071,1653.521,1499.872,1264.743,1058.438,2004.852,1956.449,1399.732,1258.994,1490.451,1271.707,1247.574,1205.042,1217.934,1723.711,1643.603,1691.863,2135.755,1797.766,1481.734,1728.881,1639.831,1663.145,1067.808,1593.852,1273.981,1515.864,1369.75,1764.085,1048.43,1552.747,1467.473,1315.686,1430.631,1357.709,1612.115,1591.784,1650.26,1430.702,1567.415,1715.78,1763.556,1892.824,2107.757,1338.805,1536.112,1495.721,1421.408,1308.831,1477.746,1343.366
100027,1663.962,1562.693,1286.841,1490.918,1354,1577.973,1504.995,1160.428,1285.734,1498.952,1361.127,1265.476,1690.91,1357.971,1318.58,1531.221,1150.041,1244.091,1332.586,1472.188,1479.727,1490.027,1889.569,1145.761,1621.154,1588.433,1579.36,986.63,1598.467,1480.242,1522.61,1205.853,1248.712,1483.258,1386.463,1491.766,1575.485,1405.263,1278.42,1665.215,1235.82,1449.399,1362.226,1641.598,1009.482,1469.662,1141.395,1856.707,1315.551,1297.168,1157.893,1306.378,1317.664,1716.971,1449.853,1086.719,969.818,1853.126,1622.229,2011.3,1669.633,1036.796,1545.95,1297.753,1219.371,1421.646,1204.179,1279.395,1505.679,1674.412,1286.905,1401.213,1271.424,1417.532,1307.647,1296.753,1213.142,1296.144,1373.051,1503.916,1311.152,1396.261,1685.988,1923.189,1210.842,1059.792,1184.974,1584.585,1448.492,1172.412,1044.485,1277.597,1604.687,1400.274,1378.524,1861.261,1159.215,1770.223,1618.375,1370.265,1064.469,1411.234,1489.069,1633.619,1388.813,1390.313,1164.883,922.062,1131.74,1193.22,1214.446,1106.472,1279.447,1428.462,1382.181,1430.338,1562.977,1613.59,1653.144,1332.147,1545.749,1213.681,1604.559,1401.185,1314.466,1207.879,1335.414,1278.121
100028,1552.988,1565.183,1197.118,1492.896,1357.742,1516.921,1469.705,1137.528,1211.093,1379.653,1385.866,1074.185,1532.84,1267.923,1237.814,1385.439,1093.192,1154.672,1238.426,1328.935,1283.671,1268.439,1603.585,1214.956,1616.986,1519.253,1453.703,1026.012,1480.561,1406.893,1581.698,1195.859,1159.127,1383.054,1358.457,1343.316,1493.453,1482.249,1157.567,1622.388,1329.417,1401.613,1289.817,1409.783,1058.511,1470.851,1202.223,1923.74,1405.593,1328.044,1106.428,1320.377,1418.953,1665.007,1358.828,1051.979,1036.393,1701.204,1496.569,1937.148,1663.692,991.034,1441.568,1355.537,1197.333,1406.215,1240.789,1267.165,1432.817,1604.876,1302.054,1273.314,1259.001,1400.714,1277.858,1248.083,1232.198,1274.768,1331.206,1521.58,1161.802,1147.081,1648.389,1627.622,1141.465,1047.185,1252.859,1347.749,1265.386,1100.918,983.979,1236.516,1397.699,1316.348,1372.168,1562.769,1041.509,1596.999,1462.537,1220.052,989.039,1337.914,1628.452,1638.921,1490.784,1369.314,1109.947,998.363,1317.351,1188.751,1348.773,1151.033,1270.491,1411.816,1430.743,1487.447,1527.647,1515.953,1675.486,1284.145,1389.159,1407.628,1804.568,1354.231,1302.083,1192,1329.472,1277.403
100029,1485.627,1455.816,1151.941,1432.635,1313.508,1471.823,1317.813,1098.161,1121.933,1272.598,1385.104,984.358,1474.037,1197.079,1194.958,1339.733,1017.359,1120.149,1165.541,1225.499,1239.768,1101.409,1353.308,1232.062,1553.192,1408.343,1382.504,1019.959,1370.026,1349.244,1603.08,1121.508,1130.024,1368.787,1321.112,1229.913,1439.027,1457.836,1087.155,1555.455,1317.904,1410.582,1247.214,1327.6,1079.226,1361.898,1192.18,1873.222,1436.033,1298.767,975.459,1308.54,1451.723,1685.453,1354.643,1019.457,1026.383,1599.013,1377.118,1761.63,1618.449,935.776,1342.512,1264.301,1162.078,1318.282,1296.129,1151.393,1317.044,1581.051,1272.743,1202.951,1209.438,1378.861,1303.375,1203.041,1279.509,1171.828,1339.655,1459.968,1033.205,934.319,1668.326,1413.316,1180.714,1070.708,1265.265,1170.622,1142.401,1117.722,1052.383,1252.798,1214.928,1228.409,1340.302,1361.405,944.764,1455.843,1364.045,1273.78,868.795,1294.772,1630.509,1483.537,1488.811,1505.251,982.743,952.582,1330.133,1181.797,1360.209,1216.889,1307.71,1426.376,1432.579,1568.702,1463.97,1603.244,1477.848,1307.537,1524.064,1248.526,1637.671,1302.775,1247.719,1142.172,1285.719,1218.25
100030,1416.19,1309.633,1118.722,1359.452,1206.364,1433.029,1230.059,1020.985,1026.725,1156.21,1304.857,983.186,1424.378,1129.349,1140.369,1354.814,966.567,1083.948,1075.101,1195.982,1254.683,1000.064,1287.652,1208.838,1456.123,1273.75,1333.757,961.996,1326.724,1331.069,1576.845,1040.731,1163.702,1392.304,1310.892,1188.009,1418.488,1320.673,982.426,1412.721,1268.188,1442.498,1212.275,1148.511,1013.706,1270.525,1071.861,1774.784,1452.214,1208.573,856.769,1233.568,1351.329,1613.228,1366.06,1041.57,998.287,1542.604,1277.48,1618.312,1576.144,920.079,1241.481,1105.696,1149.432,1192.054,1300.697,998.495,1233.802,1538.044,1242.447,1198.184,1132.201,1310.096,1239.486,1099.829,1185.577,1129.274,1323.877,1398.487,983.397,896.145,1506.578,1324.237,1124.624,1065.12,1121.549,1145.763,1120.194,1120.337,1079.909,1290.577,1223.888,1149.333,1309.299,1312.575,956.978,1299.188,1323.369,1250.454,699.748,1136.982,1605.773,1290.623,1358.045,1323.566,935.924,895.681,1402.925,1143.732,1224.902,1122.773,1399.198,1402.902,1469.781,1554.537,1546.45,1441.378,1285.265,1423.103,1602.908,1311.849,1268.808,1243.134,1215.347,1106.611,1247.083,1173.431
100031,1368.064,1146.83,1114.091,1303.278,1103.041,1346.794,1177.235,931.616,976.517,1005.711,1207.781,978.744,1374.401,1046.075,1108.574,1361.758,919.99,1042.599,1001.534,1101.129,1222.084,895.163,1191.42,1181.648,1371.515,1179.677,1259.771,924.217,1252.29,1409.29,1551.865,914.923,1159.924,1309.629,1231.503,1053.693,1359.656,1307.111,892.709,1255.616,1260.991,1393.813,1129.648,969.648,863.649,1049.215,996.578,1701.298,1350.899,1259.379,824.117,1215.373,1350.259,1504.079,1387.026,1055.091,989.402,1508.198,1207.559,1476.663,1423.271,814.019,1223.635,995.645,1075.789,1024.188,1292.907,946.124,1214.306,1461.662,1173.44,1153.699,960.624,1161.87,1140.582,919.589,1038.415,996.259,1147.228,1310.208,961.063,754.421,1320.318,1363.204,983.175,930.706,1098.665,1175.012,1040.274,1103.565,1056.993,1298.607,1094.07,1177.823,1442.474,1354.622,1006.542,1256.441,1196.274,1190.167,683.789,1024.158,1053.781,1103.128,1093.51,1239.508,752.13,878.661,1270.883,1007.398,1063.545,1026.557,1216.822,1229.059,1355.109,1218.08,1348.869,1225.175,1144.249,1400.089,1637.435,1182.636,1047.844,1158.639,1185.847,1077.25,1210.625,1134.306
100032,1427.193,1182.135,1210.452,1345.735,1094.674,1300.56,1257.411,989.459,1064.014,1046.926,1222.017,1027.641,1344.327,998.949,1120.137,1410.133,1043.46,1013.734,1122.235,1153.675,1279.688,973.491,1244.373,1170.691,1467.585,1285.907,1372.629,971.88,1328.939,1405.543,1616.781,1032.308,1297.309,1443.628,1274.681,1164.678,1430.467,1362.041,892.126,1311.874,1265.883,1517.108,1193.881,995.832,988.099,1094.561,1090.941,1816.29,1245.449,1285.807,949.003,1251.893,1328.127,1569.445,1420.125,1111.819,1104.9,1554.315,1246.573,1583.922,1418.063,823.23,1240.097,1082.678,1244.776,1136.95,1440.826,1000.47,1316.768,1528.945,1317.364,1173.891,985.037,1131.462,1185.608,974.689,1139.8,1108.521,1290.996,1422.895,1027.949,840.202,1524.419,1443.346,1055.987,991.058,1173.984,1028.517,1014.357,1076.775,1098.61,1324.633,1318.9,1269.65,1609.343,1398.446,1119.815,1222.418,1262.811,1241.978,763.552,1144.403,1143.257,1178.395,1318.748,1654.588,814.945,968.487,1188.943,1109.269,1031.868,1123.937,1266.421,1243.194,1247.102,1269.443,1393.049,1548.914,1277.546,1419.184,1740.507,1269.049,1196.903,1224.662,1256.797,1152.344,1296.125,1200.328
100033,1487.086,1345.706,1418.986,1515.115,1239.866,1325.504,1467.536,1031.679,1334.719,1281.939,1252.918,1081.96,1325.013,1035.371,1309.159,1572.837,1190.501,968.58,1333.333,1313.676,1387.471,1102.025,1363.918,1196.352,1663.063,1524.644,1522.274,1065.746,1424.242,1425.129,1687.223,1263.579,1423.837,1691.266,1260.05,1388.628,1552.208,1564.041,1050.067,1358.74,1389.051,1684.488,1371.461,1146.83,1190.79,1323.022,1233.892,2030.679,1372.883,1348.524,1190.132,1292.496,1342.395,1764.311,1684.999,1130.145,1052.903,1607.978,1399.541,1917.141,1585.619,973.354,1244.412,1355.634,1482.338,1174.668,1660.273,1187.879,1471.398,1521.573,1448.479,1285.612,1302.909,1332.878,1320.17,1111.465,1309.862,1293.052,1454.422,1557.87,1149.198,1023.478,1939.206,1737.496,1355.037,1335.213,1430.501,1165,1137.816,1171.721,1304.464,1671.686,1520.488,1654.434,2130.179,1736.068,1317.307,1329.492,1424.842,1361.766,944.147,1488.251,1101.778,1245.742,1357.496,1791.598,795.708,1399.712,1364.531,1047.828,1104.836,1260.813,1317.785,1351.795,1472.474,1417.897,1486.447,1705.204,1464.243,1719.794,2091.573,1294.459,1448.878,1380.991,1366.745,1265.765,1425.176,1305.137
100034,1558.29,1489.665,1220.948,1467.5,1282.562,1499.457,1463.495,1122.095,1177.266,1352.419,1330.217,1203.697,1642.366,1293.494,1277.388,1456.822,1104.854,1183.819,1227.918,1413.214,1448.122,1405.753,1662.371,1146.466,1550.566,1512.34,1528.172,1027.508,1551.603,1432.172,1505.109,1199.836,1189.957,1409.004,1409.387,1376.558,1489.446,1436.844,1169.044,1509.929,1229.664,1400.41,1261.025,1473.531,1066.855,1563.644,1180.943,1848.712,1387.716,1338.811,1255.084,1278.482,1312.655,1729.896,1316.083,1142.04,1024.472,1750.404,1538.518,2057.125,1711.73,1046.37,1427.294,1437.894,1267.094,1390.928,1199.61,1246.284,1433.639,1645.6,1200.109,1313.17,1197.535,1358.558,1216.333,1218.231,1220.027,1194.867,1361.362,1465.563,1234.22,1170.986,1482.439,1678.197,1007.116,1191.763,1248.361,1387.011,1503.435,1300.176,1056.439,1200.513,1536.805,1292.943,1414.545,1534.743,1200.747,1818.612,1424.036,1101.533,926.486,1284.31,1566.518,1654.146,1384.474,1260.187,1095.823,976.49,1167.192,1382.387,1135.015,1169.145,1348.611,1444.872,1473.625,1373.267,1534.896,1391.768,1610.697,1467.551,1527.327,1407.646,1566.134,1360.725,1289.224,1198.552,1323.966,1258.776
100035,1541.651,1562.155,1202.725,1496.007,1341.169,1576.879,1493.162,1233.657,1173.879,1354.27,1436.749,1147.15,1588.549,1306.831,1239.579,1384.799,1126.53,1238.841,1245.201,1382.742,1351.701,1252.634,1523.955,1274.757,1634.246,1535.572,1521.398,1064.388,1514.998,1442.869,1619.183,1226.436,1180.407,1452.151,1423.587,1367.482,1517.251,1539.73,1183.843,1634.936,1267.3,1445.17,1268.132,1475.838,1160.938,1582.416,1237.931,1950.512,1495.991,1390.295,1211.019,1311.897,1360.351,1778.231,1276.32,1131.258,1110.189,1706.314,1437.215,1962.139,1825.503,1014.192,1415.004,1437.363,1252.097,1422,1227.663,1289.304,1397.297,1555.637,1193.443,1304.513,1278.137,1431.214,1192.521,1362.161,1317.996,1350.501,1319.683,1575.066,1158.75,1088.897,1430.291,1669.554,967.455,1020.566,1202.619,1292.104,1334.366,1139.255,939.176,1274.703,1383.819,1327.586,1437.595,1441.142,1112.495,1666.668,1509.501,1111.494,905.669,1319.396,1718.614,1703.463,1599.766,1419.901,1050.461,1070.675,1235.354,1446.264,1241.924,1156.652,1397.919,1316.76,1470.327,1524.637,1516.803,1442.337,1768.716,1392.265,1335.576,1526.336,1681.755,1372.394,1288.841,1192.127,1329.238,1272.46
100036,1486.624,1456.746,1175.365,1410.698,1296.43,1535.526,1317.23,1159.598,1102.993,1324.169,1411.345,1093.556,1517.299,1235.541,1201.466,1397.178,1074.586,1179.677,1190.586,1295.454,1321.426,1097.881,1359.264,1269.725,1523.426,1396.579,1444.008,1011.981,1441.512,1346.099,1631.663,1164.566,1144.694,1419.846,1366.954,1234.99,1486.335,1505.356,1147.27,1608.369,1280.642,1388.901,1234.919,1405.691,1128.556,1424.114,1193.068,1869.842,1456.693,1318.66,1033.992,1266.078,1357.311,1826.924,1314.111,1076.915,1096.272,1588.847,1358.481,1794.19,1659.502,952.824,1292.04,1356.855,1177.41,1306.055,1252.919,1092.831,1334.007,1568.615,1197.757,1207.124,1271.785,1449.744,1289.381,1290.127,1376.347,1188.565,1355.534,1432.877,1104.789,896.137,1564.91,1484.09,1026.038,1033.451,1185.474,1171.446,1191.941,1091.215,1092.188,1274.558,1245.55,1234.637,1445.672,1412.041,1036.665,1564.718,1461.424,1230.612,781.015,1415.647,1708.104,1579.363,1512.427,1481.609,982.117,988.917,1226.952,1430.662,1312.966,1245.073,1254.884,1353.276,1484.42,1510.654,1523.696,1541.875,1607.828,1432.457,1544.822,1300.536,1942.677,1326.504,1248.446,1151.929,1297.518,1227.571
100037,1468.601,1397.306,1192.032,1380.383,1271.997,1515.559,1263.386,1120.609,1078.32,1318.759,1397.358,1089.939,1483.451,1217.037,1190.539,1432.997,1065.388,1138.3,1174.166,1267.478,1320.14,1061.441,1337.415,1267.819,1491.382,1351.568,1424.242,998.067,1424.187,1357.526,1642.229,1145.937,1192.159,1446.563,1382.428,1236.01,1497.591,1461.857,1073.92,1572.884,1277.069,1446.725,1230.47,1286.732,1139.012,1404.127,1186.027,1808.186,1500.989,1266.554,974.553,1291.352,1357.949,1793.799,1316.738,1053.608,1104.627,1547.594,1287.477,1736.193,1609.869,950.971,1227.686,1263.091,1150.565,1227.738,1272.412,1016.943,1296.364,1571.263,1133.366,1165.235,1233.638,1390.973,1299.034,1221.931,1297.398,1072.34,1395.997,1374.402,1108.245,887.809,1489.417,1324.519,1099.872,1038.096,1078.647,1218.021,1116.927,1134.414,1179.571,1343.223,1196.868,1178.173,1363.131,1350.418,1057.039,1543.248,1475.741,1268.397,784.527,1275.589,1614.228,1385.668,1349.588,1488.087,889.019,998.976,1409.54,1180.996,1236.165,1386.018,1410.276,1403.415,1597.767,1485.392,1643.457,1533.579,1281.877,1413.178,1524.738,1304.165,1478.456,1299.646,1210.444,1112.365,1252.587,1178.619
100038,1480.667,1362.073,1201.234,1423.089,1239.836,1492.928,1313.854,1103.789,1078.919,1232.025,1359.885,1090.423,1489.82,1197.314,1190.123,1435.365,1052.288,1117.101,1207.096,1261.557,1307.436,1093.724,1322.13,1227.947,1618.879,1375.708,1397.464,1045.072,1448.733,1420.376,1632.453,1144.175,1215.958,1476.224,1420.412,1254.211,1476.066,1476.846,1026.606,1498.587,1307.601,1515.945,1225.055,1194.447,1187.778,1333.418,1173.965,1827.417,1464.161,1292.17,1006.002,1335.422,1394.595,1755.974,1376.369,1082.348,1164.2,1518.345,1228.746,1621.669,1580.353,945.342,1281.727,1175.673,1191.249,1186.159,1328.579,993.581,1296.858,1577.452,1144.704,1218.108,1190.78,1352.552,1258.664,1114.102,1250.022,1073.209,1392.58,1421.29,1119.857,866.688,1447.679,1330.639,1085.912,1037.884,1134.312,1262.738,1014.307,1173.762,1127.221,1363.531,1132.646,1270.86,1544.585,1417.055,1122.613,1417.821,1612.582,1354.301,839.264,1227.314,1572.328,1287.541,1350.756,1468.426,865.058,1040.929,1361.864,1081.423,1126.595,1281.067,1351.489,1216.715,1424.915,1424.515,1517.096,1476.939,1098.049,1344.216,1463.989,1178.49,1261.813,1286.868,1219.397,1117.397,1251.222,1177.619
100039,1511.84,1326.619,1308.576,1459.281,1215.276,1415.612,1384.994,1057.934,1199.841,1242.781,1303.68,1102.904,1365.514,1079.623,1217.846,1499.223,1200.986,1053.892,1217.87,1281.297,1334.366,1103.974,1365.884,1223.642,1664.627,1446.641,1526.518,1049.482,1495.905,1454.64,1686.74,1215.155,1284.373,1559.881,1368.566,1364.62,1544.879,1515.644,1038.122,1518.008,1331.142,1726.609,1319.668,1215.715,1310.507,1303.811,1252.736,1874.087,1423.917,1348.72,1105.637,1372.19,1367.497,1696.25,1429.06,1119.417,1245.257,1517.896,1237.808,1642.87,1614.479,970.255,1286.776,1270.884,1288.586,1165.19,1518.794,994.712,1411.083,1589.418,1262.12,1246.838,1180.493,1368.18,1279.355,1130.447,1310.872,1178.258,1359.771,1585.354,1124.166,979.458,1758.574,1536.783,1147.393,1113.596,1225.484,1127.884,959.713,1128.238,1175.189,1495.962,1299.78,1385.518,1758.368,1428.604,1248.101,1382.649,1481.818,1279.411,885.96,1330.032,1483.942,1337.427,1482.667,1697.792,889.474,1132.714,1389.925,1221.932,1128.242,1319.349,1329.441,1242.94,1424.236,1404.777,1569.736,1759.047,1339.13,1377.967,1617.495,1387.5,1472.177,1335.939,1265.125,1169.161,1308.232,1220.125
